Entry	Entry name	Status	Protein names	Gene names	Organism	Length
Q3KM61	PKND_CHLTA	reviewed	Serine/threonine-protein kinase PknD (EC 2.7.11.1)	pknD CTA_0323	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	934
B0BBT2	PKND_CHLTB	reviewed	Serine/threonine-protein kinase PknD (EC 2.7.11.1)	pknD CTLon_0549	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	934
O84303	PKND_CHLTR	reviewed	Serine/threonine-protein kinase PknD (EC 2.7.11.1)	pknD CT_301	Chlamydia trachomatis (strain D/UW-3/Cx)	934
B0B939	PLSX_CHLT2	reviewed	Phosphate acyltransferase (EC 2.3.1.n2) (Acyl-ACP phosphotransacylase) (Acyl-[acyl-carrier-protein]--phosphate acyltransferase) (Phosphate-acyl-ACP acyltransferase)	plsX CTL0182	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	321
Q3KKN0	PLSX_CHLTA	reviewed	Phosphate acyltransferase (EC 2.3.1.n2) (Acyl-ACP phosphotransacylase) (Acyl-[acyl-carrier-protein]--phosphate acyltransferase) (Phosphate-acyl-ACP acyltransferase)	plsX CTA_0883	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	321
B0BAR8	PLSX_CHLTB	reviewed	Phosphate acyltransferase (EC 2.3.1.n2) (Acyl-ACP phosphotransacylase) (Acyl-[acyl-carrier-protein]--phosphate acyltransferase) (Phosphate-acyl-ACP acyltransferase)	plsX CTLon_0182	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	321
O84817	PLSX_CHLTR	reviewed	Phosphate acyltransferase (EC 2.3.1.n2) (Acyl-ACP phosphotransacylase) (Acyl-[acyl-carrier-protein]--phosphate acyltransferase) (Phosphate-acyl-ACP acyltransferase)	plsX CT_811	Chlamydia trachomatis (strain D/UW-3/Cx)	321
O84417	PMPA_CHLTR	reviewed	Probable outer membrane protein PmpA (Polymorphic membrane protein A)	pmpA CT_412	Chlamydia trachomatis (strain D/UW-3/Cx)	975
O84418	PMPB_CHLTR	reviewed	Probable outer membrane protein PmpB (Polymorphic membrane protein B)	pmpB CT_413	Chlamydia trachomatis (strain D/UW-3/Cx)	1754
O84419	PMPC_CHLTR	reviewed	Probable outer membrane protein PmpC (Polymorphic membrane protein C)	pmpC CT_414	Chlamydia trachomatis (strain D/UW-3/Cx)	1770
O84818	PMPD_CHLTR	reviewed	Probable outer membrane protein PmpD (Polymorphic membrane protein D)	pmpD CT_812	Chlamydia trachomatis (strain D/UW-3/Cx)	1531
O84877	PMPE_CHLTR	reviewed	Probable outer membrane protein PmpE (Polymorphic membrane protein E)	pmpE CT_869	Chlamydia trachomatis (strain D/UW-3/Cx)	964
P38008	PMPF_CHLTR	reviewed	Probable outer membrane protein PmpF (Polymorphic membrane protein F)	pmpF CT_870	Chlamydia trachomatis (strain D/UW-3/Cx)	1034
O84879	PMPG_CHLTR	reviewed	Probable outer membrane protein PmpG (Polymorphic membrane protein G)	pmpG CT_871	Chlamydia trachomatis (strain D/UW-3/Cx)	1013
O84880	PMPH_CHLTR	reviewed	Probable outer membrane protein PmpH (Polymorphic membrane protein H)	pmpH CT_872	Chlamydia trachomatis (strain D/UW-3/Cx)	1016
O84882	PMPI_CHLTR	reviewed	Probable outer membrane protein PmpI (Polymorphic membrane protein I)	pmpI CT_874	Chlamydia trachomatis (strain D/UW-3/Cx)	878
B0B971	PNP_CHLT2	reviewed	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8) (Polynucleotide phosphorylase) (PNPase)	pnp CTL0214	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	695
Q3KKJ7	PNP_CHLTA	reviewed	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8) (Polynucleotide phosphorylase) (PNPase)	pnp CTA_0918	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	695
B0BAV0	PNP_CHLTB	reviewed	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8) (Polynucleotide phosphorylase) (PNPase)	pnp CTLon_0214	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	695
O84849	PNP_CHLTR	reviewed	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8) (Polynucleotide phosphorylase) (PNPase)	pnp CT_842	Chlamydia trachomatis (strain D/UW-3/Cx)	695
O84616	PQQCL_CHLTR	reviewed	PqqC-like protein (Chlamydia protein associating with death domains) (CADD)	CT_610	Chlamydia trachomatis (strain D/UW-3/Cx)	231
O84783	PRIA_CHLTR	reviewed	Primosomal protein N' (EC 3.6.4.-) (ATP-dependent helicase PriA) (Replication factor Y)	priA CT_778	Chlamydia trachomatis (strain D/UW-3/Cx)	753
O84799	PRIM_CHLTR	reviewed	DNA primase (EC 2.7.7.-)	dnaG CT_794	Chlamydia trachomatis (strain D/UW-3/Cx)	595
B0B9D1	PRMC_CHLT2	reviewed	Release factor glutamine methyltransferase (RF MTase) (EC 2.1.1.n16) (N5-glutamine methyltransferase PrmC) (Protein-(glutamine-N5) MTase PrmC) (Protein-glutamine N-methyltransferase PrmC)	prmC CTL0279	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	290
O84027	PRMC_CHLTR	reviewed	Release factor glutamine methyltransferase (RF MTase) (EC 2.1.1.n16) (N5-glutamine methyltransferase PrmC) (Protein-(glutamine-N5) MTase PrmC) (Protein-glutamine N-methyltransferase PrmC)	prmC CT_024	Chlamydia trachomatis (strain D/UW-3/Cx)	290
B0B8S5	PSD_CHLT2	reviewed	Phosphatidylserine decarboxylase proenzyme (EC 4.1.1.65) [Cleaved into: Phosphatidylserine decarboxylase alpha chain; Phosphatidylserine decarboxylase beta chain]	psd CTL0068	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	301
Q3KKZ5	PSD_CHLTA	reviewed	Phosphatidylserine decarboxylase proenzyme (EC 4.1.1.65) [Cleaved into: Phosphatidylserine decarboxylase alpha chain; Phosphatidylserine decarboxylase beta chain]	psd CTA_0760	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	301
B0BAF4	PSD_CHLTB	reviewed	Phosphatidylserine decarboxylase proenzyme (EC 4.1.1.65) [Cleaved into: Phosphatidylserine decarboxylase alpha chain; Phosphatidylserine decarboxylase beta chain]	psd CTLon_0068	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	301
P0CD79	PSD_CHLTR	reviewed	Phosphatidylserine decarboxylase proenzyme (EC 4.1.1.65) [Cleaved into: Phosphatidylserine decarboxylase alpha chain; Phosphatidylserine decarboxylase beta chain]	psd psdD CT_699	Chlamydia trachomatis (strain D/UW-3/Cx)	301
O84340	PT1_CHLTR	reviewed	Phosphoenolpyruvate-protein phosphotransferase (EC 2.7.3.9) (Phosphotransferase system, enzyme I)	ptsI CT_336	Chlamydia trachomatis (strain D/UW-3/Cx)	571
O84341	PTHP_CHLTR	reviewed	Phosphocarrier protein HPr (EC 2.7.11.-) (Histidine-containing protein)	ptsH CT_337	Chlamydia trachomatis (strain D/UW-3/Cx)	109
B0B927	PTH_CHLT2	reviewed	Peptidyl-tRNA hydrolase (PTH) (EC 3.1.1.29)	pth CTL0169	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	179
Q3KKP1	PTH_CHLTA	reviewed	Peptidyl-tRNA hydrolase (PTH) (EC 3.1.1.29)	pth CTA_0872	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	179
B0BAQ6	PTH_CHLTB	reviewed	Peptidyl-tRNA hydrolase (PTH) (EC 3.1.1.29)	pth CTLon_0170	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	179
O84806	PTH_CHLTR	reviewed	Peptidyl-tRNA hydrolase (PTH) (EC 3.1.1.29)	pth CT_800	Chlamydia trachomatis (strain D/UW-3/Cx)	179
B0B9T3	PYRG_CHLT2	reviewed	CTP synthase (EC 6.3.4.2) (CTP synthetase) (UTP--ammonia ligase)	pyrG CTL0435	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	539
Q3KMH9	PYRG_CHLTA	reviewed	CTP synthase (EC 6.3.4.2) (CTP synthetase) (UTP--ammonia ligase)	pyrG CTA_0201	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	539
B0BBG3	PYRG_CHLTB	reviewed	CTP synthase (EC 6.3.4.2) (CTP synthetase) (UTP--ammonia ligase)	pyrG CTLon_0430	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	539
Q59321	PYRG_CHLTR	reviewed	CTP synthase (EC 6.3.4.2) (CTP synthetase) (UTP--ammonia ligase)	pyrG CT_183	Chlamydia trachomatis (strain D/UW-3/Cx)	539
Q3KL16	PYRH_CHLTA	reviewed	Uridylate kinase (UK) (EC 2.7.4.22) (Uridine monophosphate kinase) (UMP kinase) (UMPK)	pyrH CTA_0738	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	245
O84685	PYRH_CHLTR	reviewed	Uridylate kinase (UK) (EC 2.7.4.22) (Uridine monophosphate kinase) (UMP kinase) (UMPK)	pyrH CT_678	Chlamydia trachomatis (strain D/UW-3/Cx)	245
O84300	RADA_CHLTR	reviewed	DNA repair protein RadA homolog (DNA repair protein Sms homolog)	radA CT_298	Chlamydia trachomatis (strain D/UW-3/Cx)	454
B0B9K3	RBFA_CHLT2	reviewed	Ribosome-binding factor A	rbfA CTL0350	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	123
Q3KMS5	RBFA_CHLTA	reviewed	Ribosome-binding factor A	rbfA CTA_0101	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	123
B0BB82	RBFA_CHLTB	reviewed	Ribosome-binding factor A	rbfA CTLon_0346	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	123
O84097	RBFA_CHLTR	reviewed	Ribosome-binding factor A	rbfA CT_095	Chlamydia trachomatis (strain D/UW-3/Cx)	123
B0B8M5	RECA_CHLT2	reviewed	Protein RecA (Recombinase A)	recA CTL0018	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	352
Q3KL45	RECA_CHLTA	reviewed	Protein RecA (Recombinase A)	recA CTA_0705	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	352
B0BAA4	RECA_CHLTB	reviewed	Protein RecA (Recombinase A)	recA CTLon_0018	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	352
P0CD80	RECA_CHLTR	reviewed	Protein RecA (Recombinase A)	recA CT_650	Chlamydia trachomatis (strain D/UW-3/Cx)	352
B0B9I2	RECF_CHLT2	reviewed	DNA replication and repair protein RecF	recF CTL0330	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	365
Q3KMU7	RECF_CHLTA	reviewed	DNA replication and repair protein RecF	recF CTA_0079	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	365
B0BB61	RECF_CHLTB	reviewed	DNA replication and repair protein RecF	recF CTLon_0325	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	365
O84077	RECF_CHLTR	reviewed	DNA replication and repair protein RecF	recF CT_074	Chlamydia trachomatis (strain D/UW-3/Cx)	365
B0B843	RECO_CHLT2	reviewed	DNA repair protein RecO (Recombination protein O)	recO CTL0730	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	243
Q3KLM8	RECO_CHLTA	reviewed	DNA repair protein RecO (Recombination protein O)	recO CTA_0515	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	243
B0BCA8	RECO_CHLTB	reviewed	DNA repair protein RecO (Recombination protein O)	recO CTLon_0726	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	243
O84476	RECO_CHLTR	reviewed	DNA repair protein RecO (Recombination protein O)	recO CT_470	Chlamydia trachomatis (strain D/UW-3/Cx)	243
B0B7F6	RECR_CHLT2	reviewed	Recombination protein RecR	recR CTL0492	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	200
Q3KMC2	RECR_CHLTA	reviewed	Recombination protein RecR	recR CTA_0262	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	200
B0BBM1	RECR_CHLTB	reviewed	Recombination protein RecR	recR CTLon_0488	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	200
O84243	RECR_CHLTR	reviewed	Recombination protein RecR	recR CT_240	Chlamydia trachomatis (strain D/UW-3/Cx)	200
B0B9D0	RF1_CHLT2	reviewed	Peptide chain release factor 1 (RF-1)	prfA CTL0278	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	359
Q3KMZ9	RF1_CHLTA	reviewed	Peptide chain release factor 1 (RF-1)	prfA CTA_0025	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	359
B0BB09	RF1_CHLTB	reviewed	Peptide chain release factor 1 (RF-1)	prfA CTLon_0273	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	359
O84026	RF1_CHLTR	reviewed	Peptide chain release factor 1 (RF-1)	prfA CT_023	Chlamydia trachomatis (strain D/UW-3/Cx)	359
B0B832	RF2_CHLT2	reviewed	Peptide chain release factor 2 (RF-2)	prfB CTL0719	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	368
Q3KLN9	RF2_CHLTA	reviewed	Peptide chain release factor 2 (RF-2)	prfB CTA_0501	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	369
B0BC97	RF2_CHLTB	reviewed	Peptide chain release factor 2 (RF-2)	prfB CTLon_0715	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	368
O84465	RF2_CHLTR	reviewed	Peptide chain release factor 2 (RF-2)	prfB CT_459	Chlamydia trachomatis (strain D/UW-3/Cx)	369
O84736	RIBBA_CHLTR	reviewed	Riboflavin biosynthesis protein RibBA [Includes: 3,4-dihydroxy-2-butanone 4-phosphate synthase (DHBP synthase) (EC 4.1.99.12); GTP cyclohydrolase-2 (EC 3.5.4.25) (GTP cyclohydrolase II)]	ribBA ribA/ribB CT_731	Chlamydia trachomatis (strain D/UW-3/Cx)	424
O84735	RIBD_CHLTR	reviewed	Riboflavin biosynthesis protein RibD [Includes: Diaminohydroxyphosphoribosylaminopyrimidine deaminase (DRAP deaminase) (EC 3.5.4.26) (Riboflavin-specific deaminase); 5-amino-6-(5-phosphoribosylamino)uracil reductase (EC 1.1.1.193) (HTP reductase)]	ribD CT_730	Chlamydia trachomatis (strain D/UW-3/Cx)	375
O84834	RIR1_CHLTR	reviewed	Ribonucleoside-diphosphate reductase subunit alpha (EC 1.17.4.1) (Ribonucleotide reductase)	nrdA CT_827	Chlamydia trachomatis (strain D/UW-3/Cx)	1047
O84835	RIR2_CHLTR	reviewed	Ribonucleoside-diphosphate reductase subunit beta (EC 1.17.4.1) (Ribonucleotide reductase small subunit)	nrdB CT_828	Chlamydia trachomatis (strain D/UW-3/Cx)	346
O84410	RISA_CHLTR	reviewed	Riboflavin synthase (RS) (EC 2.5.1.9)	ribE ribC CT_405	Chlamydia trachomatis (strain D/UW-3/Cx)	199
B0B8V8	RISB_CHLT2	reviewed	6,7-dimethyl-8-ribityllumazine synthase (DMRL synthase) (LS) (Lumazine synthase) (EC 2.5.1.78)	ribH CTL0101	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	157
Q3KKW2	RISB_CHLTA	reviewed	6,7-dimethyl-8-ribityllumazine synthase (DMRL synthase) (LS) (Lumazine synthase) (EC 2.5.1.78)	ribH CTA_0794	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	157
B0BAI7	RISB_CHLTB	reviewed	6,7-dimethyl-8-ribityllumazine synthase (DMRL synthase) (LS) (Lumazine synthase) (EC 2.5.1.78)	ribH CTLon_0101	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	157
O84737	RISB_CHLTR	reviewed	6,7-dimethyl-8-ribityllumazine synthase (DMRL synthase) (LS) (Lumazine synthase) (EC 2.5.1.78)	ribH ribE CT_732	Chlamydia trachomatis (strain D/UW-3/Cx)	157
B0B7N3	RL10_CHLT2	reviewed	50S ribosomal protein L10	rplJ CTL0569	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	172
Q3KM45	RL10_CHLTA	reviewed	50S ribosomal protein L10	rplJ CTA_0339	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	172
B0BBU8	RL10_CHLTB	reviewed	50S ribosomal protein L10	rplJ CTLon_0565	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	172
O84319	RL10_CHLTR	reviewed	50S ribosomal protein L10	rplJ rl10 CT_317	Chlamydia trachomatis (strain D/UW-3/Cx)	172
B0B7N5	RL11_CHLT2	reviewed	50S ribosomal protein L11	rplK CTL0571	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	141
Q3KM43	RL11_CHLTA	reviewed	50S ribosomal protein L11	rplK CTA_0341	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	141
B0BBV0	RL11_CHLTB	reviewed	50S ribosomal protein L11	rplK CTLon_0567	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	141
O84321	RL11_CHLTR	reviewed	50S ribosomal protein L11	rplK rl11 CT_319	Chlamydia trachomatis (strain D/UW-3/Cx)	141
B0B9N3	RL13_CHLT2	reviewed	50S ribosomal protein L13	rplM CTL0380	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	150
Q3KMP4	RL13_CHLTA	reviewed	50S ribosomal protein L13	rplM CTA_0132	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	150
B0BBB2	RL13_CHLTB	reviewed	50S ribosomal protein L13	rplM CTLon_0376	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	150
O84127	RL13_CHLTR	reviewed	50S ribosomal protein L13	rplM rl13 CT_125	Chlamydia trachomatis (strain D/UW-3/Cx)	150
B0B892	RL14_CHLT2	reviewed	50S ribosomal protein L14	rplN CTL0780	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	122
Q3KLH9	RL14_CHLTA	reviewed	50S ribosomal protein L14	rplN CTA_0567	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	122
B0BCF7	RL14_CHLTB	reviewed	50S ribosomal protein L14	rplN CTLon_0775	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	122
P0CD81	RL14_CHLTR	reviewed	50S ribosomal protein L14	rplN rl14 CT_518	Chlamydia trachomatis (strain D/UW-3/Cx)	122
B0B885	RL15_CHLT2	reviewed	50S ribosomal protein L15	rplO CTL0773	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	144
Q3KLI6	RL15_CHLTA	reviewed	50S ribosomal protein L15	rplO CTA_0560	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	144
B0BCF0	RL15_CHLTB	reviewed	50S ribosomal protein L15	rplO CTLon_0768	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	144
P0CD82	RL15_CHLTR	reviewed	50S ribosomal protein L15	rplO rl15 CT_511	Chlamydia trachomatis (strain D/UW-3/Cx)	144
B0B895	RL16_CHLT2	reviewed	50S ribosomal protein L16	rplP CTL0783	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	138
Q3KLH6	RL16_CHLTA	reviewed	50S ribosomal protein L16	rplP CTA_0570	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	138
B0BCG0	RL16_CHLTB	reviewed	50S ribosomal protein L16	rplP CTLon_0778	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	138
P0CD83	RL16_CHLTR	reviewed	50S ribosomal protein L16	rplP rl16 CT_521	Chlamydia trachomatis (strain D/UW-3/Cx)	138
B0B880	RL17_CHLT2	reviewed	50S ribosomal protein L17	rplQ CTL0768	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	141
Q3KLJ1	RL17_CHLTA	reviewed	50S ribosomal protein L17	rplQ CTA_0555	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	141
B0BCE5	RL17_CHLTB	reviewed	50S ribosomal protein L17	rplQ CTLon_0763	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	141
P0CD84	RL17_CHLTR	reviewed	50S ribosomal protein L17	rplQ rl17 CT_506	Chlamydia trachomatis (strain D/UW-3/Cx)	141
B0B887	RL18_CHLT2	reviewed	50S ribosomal protein L18	rplR CTL0775	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	123
Q3KLI4	RL18_CHLTA	reviewed	50S ribosomal protein L18	rplR CTA_0562	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	123
B0BCF2	RL18_CHLTB	reviewed	50S ribosomal protein L18	rplR CTLon_0770	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	123
P0CD85	RL18_CHLTR	reviewed	50S ribosomal protein L18	rplR rl18 CT_513	Chlamydia trachomatis (strain D/UW-3/Cx)	123
B0B9D5	RL19_CHLT2	reviewed	50S ribosomal protein L19	rplS CTL0283	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	121
Q3KMZ4	RL19_CHLTA	reviewed	50S ribosomal protein L19	rplS CTA_0030	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	121
B0BB14	RL19_CHLTB	reviewed	50S ribosomal protein L19	rplS CTLon_0278	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	121
O84031	RL19_CHLTR	reviewed	50S ribosomal protein L19	rplS rl19 CT_028	Chlamydia trachomatis (strain D/UW-3/Cx)	121
B0B7N4	RL1_CHLT2	reviewed	50S ribosomal protein L1	rplA CTL0570	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	232
Q3KM44	RL1_CHLTA	reviewed	50S ribosomal protein L1	rplA CTA_0340	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	232
B0BBU9	RL1_CHLTB	reviewed	50S ribosomal protein L1	rplA CTLon_0566	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	232
O84320	RL1_CHLTR	reviewed	50S ribosomal protein L1	rplA rl1 CT_318	Chlamydia trachomatis (strain D/UW-3/Cx)	232
B0B964	RL20_CHLT2	reviewed	50S ribosomal protein L20	rplT CTL0207	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	123
Q3KKK4	RL20_CHLTA	reviewed	50S ribosomal protein L20	rplT CTA_0910	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	123
B0BAU3	RL20_CHLTB	reviewed	50S ribosomal protein L20	rplT CTLon_0207	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	123
O84842	RL20_CHLTR	reviewed	50S ribosomal protein L20	rplT rl20 CT_835	Chlamydia trachomatis (strain D/UW-3/Cx)	123
B0B7Z0	RL21_CHLT2	reviewed	50S ribosomal protein L21	rplU CTL0677	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	107
Q3KLT3	RL21_CHLTA	reviewed	50S ribosomal protein L21	rplU CTA_0456	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	107
B0BC55	RL21_CHLTB	reviewed	50S ribosomal protein L21	rplU CTLon_0673	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	107
O84425	RL21_CHLTR	reviewed	50S ribosomal protein L21	rplU rl21 CT_420	Chlamydia trachomatis (strain D/UW-3/Cx)	107
B0B897	RL22_CHLT2	reviewed	50S ribosomal protein L22	rplV CTL0785	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	111
Q3KLH4	RL22_CHLTA	reviewed	50S ribosomal protein L22	rplV CTA_0572	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	111
B0BCG2	RL22_CHLTB	reviewed	50S ribosomal protein L22	rplV CTLon_0780	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	111
O84528	RL22_CHLTR	reviewed	50S ribosomal protein L22	rplV rl22 CT_523	Chlamydia trachomatis (strain D/UW-3/Cx)	111
B0B8A0	RL23_CHLT2	reviewed	50S ribosomal protein L23	rplW CTL0788	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	111
Q3KLH1	RL23_CHLTA	reviewed	50S ribosomal protein L23	rplW CTA_0575	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	111
B0BCG5	RL23_CHLTB	reviewed	50S ribosomal protein L23	rplW CTLon_0783	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	111
O84531	RL23_CHLTR	reviewed	50S ribosomal protein L23	rplW rl23 CT_526	Chlamydia trachomatis (strain D/UW-3/Cx)	111
B0B891	RL24_CHLT2	reviewed	50S ribosomal protein L24	rplX CTL0779	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	111
Q3KLI0	RL24_CHLTA	reviewed	50S ribosomal protein L24	rplX CTA_0566	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	111
B0BCF6	RL24_CHLTB	reviewed	50S ribosomal protein L24	rplX CTLon_0774	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	111
P0CD86	RL24_CHLTR	reviewed	50S ribosomal protein L24	rplX rl24 CT_517	Chlamydia trachomatis (strain D/UW-3/Cx)	111
B0B926	RL25_CHLT2	reviewed	50S ribosomal protein L25 (General stress protein CTC)	rplY ctc CTL0168	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	185
Q3KKP2	RL25_CHLTA	reviewed	50S ribosomal protein L25 (General stress protein CTC)	rplY ctc CTA_0871	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	185
B0BAQ5	RL25_CHLTB	reviewed	50S ribosomal protein L25 (General stress protein CTC)	rplY ctc CTLon_0169	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	185
O84805	RL25_CHLTR	reviewed	50S ribosomal protein L25 (General stress protein CTC)	rplY ctc CT_799	Chlamydia trachomatis (strain D/UW-3/Cx)	185
B0B7Y9	RL27_CHLT2	reviewed	50S ribosomal protein L27	rpmA CTL0676	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	83
Q3KLT4	RL27_CHLTA	reviewed	50S ribosomal protein L27	rpmA CTA_0455	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	83
B0BC54	RL27_CHLTB	reviewed	50S ribosomal protein L27	rpmA CTLon_0672	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	83
P66123	RL27_CHLTR	reviewed	50S ribosomal protein L27	rpmA rl27 CT_419	Chlamydia trachomatis (strain D/UW-3/Cx)	83
B0B9J4	RL28_CHLT2	reviewed	50S ribosomal protein L28	rpmB CTL0341	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	89
Q3KMT5	RL28_CHLTA	reviewed	50S ribosomal protein L28	rpmB CTA_0091	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	89
B0BB73	RL28_CHLTB	reviewed	50S ribosomal protein L28	rpmB CTLon_0337	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	89
O84088	RL28_CHLTR	reviewed	50S ribosomal protein L28	rpmB rl28 CT_086	Chlamydia trachomatis (strain D/UW-3/Cx)	89
