Entry	Entry name	Status	Protein names	Gene names	Organism	Length
O84128	RS9_CHLTR	reviewed	30S ribosomal protein S9	rpsI rs9 CT_126	Chlamydia trachomatis (strain D/UW-3/Cx)	129
O84358	RSMA_CHLTR	reviewed	Ribosomal RNA small subunit methyltransferase A (EC 2.1.1.182) (16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase) (16S rRNA dimethyladenosine transferase) (16S rRNA dimethylase) (S-adenosylmethionine-6-N', N'-adenosyl(rRNA) dimethyltransferase)	rsmA kgsA ksgA CT_354	Chlamydia trachomatis (strain D/UW-3/Cx)	277
O84274	RSMH_CHLTR	reviewed	Ribosomal RNA small subunit methyltransferase H (EC 2.1.1.199) (16S rRNA m(4)C1402 methyltransferase) (rRNA (cytosine-N(4)-)-methyltransferase RsmH)	rsmH mraW CT_272	Chlamydia trachomatis (strain D/UW-3/Cx)	300
O84509	RUVA_CHLTR	reviewed	Holliday junction ATP-dependent DNA helicase RuvA (EC 3.6.4.12)	ruvA CT_501	Chlamydia trachomatis (strain D/UW-3/Cx)	200
O84044	RUVB_CHLTR	reviewed	Holliday junction ATP-dependent DNA helicase RuvB (EC 3.6.4.12)	ruvB CT_040	Chlamydia trachomatis (strain D/UW-3/Cx)	334
O84510	RUVC_CHLTR	reviewed	Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4) (Holliday junction nuclease RuvC) (Holliday junction resolvase RuvC)	ruvC CT_502	Chlamydia trachomatis (strain D/UW-3/Cx)	170
Q46370	RUVX_CHLTR	reviewed	Putative Holliday junction resolvase (EC 3.1.-.-)	CT_184	Chlamydia trachomatis (strain D/UW-3/Cx)	148
O84584	SAMHT_CHLTR	reviewed	S-adenosylmethionine/S-adenosylhomocysteine transporter (SAM/SAH transporter) (SAMHT)	CT_580	Chlamydia trachomatis (strain D/UW-3/Cx)	327
O84707	SECA_CHLTR	reviewed	Protein translocase subunit SecA	secA CT_701	Chlamydia trachomatis (strain D/UW-3/Cx)	969
P28539	SECY_CHLTR	reviewed	Protein translocase subunit SecY	secY CT_510	Chlamydia trachomatis (strain D/UW-3/Cx)	457
P18333	SIGA_CHLTR	reviewed	RNA polymerase sigma factor SigA (Sigma-66) (Sigma-70) (Sigma-A)	sigA rpoD CT_615	Chlamydia trachomatis (strain D/UW-3/Cx)	571
Q9ZN58	SKPL_CHLTR	reviewed	Skp-like protein	CT_242	Chlamydia trachomatis (strain D/UW-3/Cx)	173
O84296	SODM_CHLTR	reviewed	Superoxide dismutase [Mn] (EC 1.15.1.1)	sodA sodM CT_294	Chlamydia trachomatis (strain D/UW-3/Cx)	206
O84449	SRPD_CHLTR	reviewed	Sulfur-rich protein, serovar D (15 kDa cysteine-rich outer membrane protein) (Cysteine-rich protein A)	srp crpA CT_442	Chlamydia trachomatis (strain D/UW-3/Cx)	150
O84048	SSB_CHLTR	reviewed	Single-stranded DNA-binding protein (SSB) (Helix-destabilizing protein)	ssb CT_044	Chlamydia trachomatis (strain D/UW-3/Cx)	157
O84079	SSRP_CHLTR	reviewed	SsrA-binding protein	smpB CT_076	Chlamydia trachomatis (strain D/UW-3/Cx)	151
O84828	SUCC_CHLTR	reviewed	Succinyl-CoA ligase [ADP-forming] subunit beta (EC 6.2.1.5) (Succinyl-CoA synthetase subunit beta) (SCS-beta)	sucC CT_821	Chlamydia trachomatis (strain D/UW-3/Cx)	386
O84220	SURE_CHLTR	reviewed	5'-nucleotidase SurE (EC 3.1.3.5) (Nucleoside 5'-monophosphate phosphohydrolase)	surE CT_218	Chlamydia trachomatis (strain D/UW-3/Cx)	283
O84754	SYA_CHLTR	reviewed	Alanine--tRNA ligase (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS)	alaS CT_749	Chlamydia trachomatis (strain D/UW-3/Cx)	875
O84787	SYC_CHLTR	reviewed	Cysteine--tRNA ligase (EC 6.1.1.16) (Cysteinyl-tRNA synthetase) (CysRS)	cysS CT_782	Chlamydia trachomatis (strain D/UW-3/Cx)	477
O84546	SYD_CHLTR	reviewed	Aspartate--tRNA ligase (EC 6.1.1.12) (Aspartyl-tRNA synthetase) (AspRS)	aspS CT_542	Chlamydia trachomatis (strain D/UW-3/Cx)	582
O84451	SYE_CHLTR	reviewed	Glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase) (GluRS)	gltX CT_445	Chlamydia trachomatis (strain D/UW-3/Cx)	506
O84843	SYFA_CHLTR	reviewed	Phenylalanine--tRNA ligase alpha subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit) (PheRS)	pheS CT_836	Chlamydia trachomatis (strain D/UW-3/Cx)	342
O84481	SYFB_CHLTR	reviewed	Phenylalanine--tRNA ligase beta subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase beta subunit) (PheRS)	pheT CT_475	Chlamydia trachomatis (strain D/UW-3/Cx)	790
P0CE22	SYG_CHLTR	reviewed	Glycine--tRNA ligase (Glycyl-tRNA synthetase) (GlyRS) (EC 6.1.1.14) [Includes: Glycine--tRNA ligase alpha subunit (Glycyl-tRNA synthetase alpha subunit); Glycine--tRNA ligase beta subunit (Glycyl-tRNA synthetase beta subunit)]	glyQS glyQ glyS CT_796	Chlamydia trachomatis (strain D/UW-3/Cx)	1003
O84547	SYH_CHLTR	reviewed	Histidine--tRNA ligase (EC 6.1.1.21) (Histidyl-tRNA synthetase) (HisRS)	hisS CT_543	Chlamydia trachomatis (strain D/UW-3/Cx)	428
O84022	SYI_CHLTR	reviewed	Isoleucine--tRNA ligase (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IleRS)	ileS CT_019	Chlamydia trachomatis (strain D/UW-3/Cx)	1036
O84786	SYK_CHLTR	reviewed	Lysine--tRNA ligase (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS)	lysS CT_781	Chlamydia trachomatis (strain D/UW-3/Cx)	526
O84211	SYL_CHLTR	reviewed	Leucine--tRNA ligase (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS)	leuS CT_209	Chlamydia trachomatis (strain D/UW-3/Cx)	819
O84035	SYM_CHLTR	reviewed	Methionine--tRNA ligase (EC 6.1.1.10) (Methionyl-tRNA synthetase) (MetRS)	metG CT_032	Chlamydia trachomatis (strain D/UW-3/Cx)	550
P36431	SYP_CHLTR	reviewed	Proline--tRNA ligase (EC 6.1.1.15) (Prolyl-tRNA synthetase) (ProRS)	proS CT_393	Chlamydia trachomatis (strain D/UW-3/Cx)	581
O84460	SYR_CHLTR	reviewed	Arginine--tRNA ligase (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS)	argS CT_454	Chlamydia trachomatis (strain D/UW-3/Cx)	563
O84734	SYS_CHLTR	reviewed	Serine--tRNA ligase (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)	serS CT_729	Chlamydia trachomatis (strain D/UW-3/Cx)	428
O84585	SYT_CHLTR	reviewed	Threonine--tRNA ligase (EC 6.1.1.3) (Threonyl-tRNA synthetase) (ThrRS)	thrS CT_581	Chlamydia trachomatis (strain D/UW-3/Cx)	635
O84304	SYV_CHLTR	reviewed	Valine--tRNA ligase (EC 6.1.1.9) (Valyl-tRNA synthetase) (ValRS)	valS CT_302	Chlamydia trachomatis (strain D/UW-3/Cx)	939
O84589	SYW_CHLTR	reviewed	Tryptophan--tRNA ligase (EC 6.1.1.2) (Tryptophanyl-tRNA synthetase) (TrpRS)	trpS CT_585	Chlamydia trachomatis (strain D/UW-3/Cx)	346
O84065	SYY_CHLTR	reviewed	Tyrosine--tRNA ligase (EC 6.1.1.1) (Tyrosyl-tRNA synthetase) (TyrRS)	tyrS CT_062	Chlamydia trachomatis (strain D/UW-3/Cx)	412
O84315	TAL_CHLTR	reviewed	Transaldolase (EC 2.2.1.2)	tal CT_313	Chlamydia trachomatis (strain D/UW-3/Cx)	327
O84462	TARP_CHLTR	reviewed	Translocated actin-recruiting phosphoprotein (Tarp protein)	tarP CT_456	Chlamydia trachomatis (strain D/UW-3/Cx)	1005
O84196	TGT_CHLTR	reviewed	Queuine tRNA-ribosyltransferase (EC 2.4.2.29) (Guanine insertion enzyme) (tRNA-guanine transglycosylase)	tgt CT_193	Chlamydia trachomatis (strain D/UW-3/Cx)	372
O84544	THIO_CHLTR	reviewed	Thioredoxin (Trx)	trxA CT_539	Chlamydia trachomatis (strain D/UW-3/Cx)	102
O84713	TIG_CHLTR	reviewed	Trigger factor (TF) (EC 5.2.1.8) (PPIase)	tig CT_707	Chlamydia trachomatis (strain D/UW-3/Cx)	442
O84847	TILS_CHLTR	reviewed	tRNA(Ile)-lysidine synthase (EC 6.3.4.19) (tRNA(Ile)-2-lysyl-cytidine synthase) (tRNA(Ile)-lysidine synthetase)	tilS CT_840	Chlamydia trachomatis (strain D/UW-3/Cx)	321
O84068	TLC1_CHLTR	reviewed	ADP,ATP carrier protein 1 (ADP/ATP translocase 1)	tlcA CT_065	Chlamydia trachomatis (strain D/UW-3/Cx)	528
O84502	TLC2_CHLTR	reviewed	ADP,ATP carrier protein 2 (ADP/ATP translocase 2)	tlcB CT_495	Chlamydia trachomatis (strain D/UW-3/Cx)	540
O84604	TOLB_CHLTR	reviewed	Protein TolB	tolB CT_599	Chlamydia trachomatis (strain D/UW-3/Cx)	431
O84332	TPIS_CHLTR	reviewed	Triosephosphate isomerase (TIM) (EC 5.3.1.1) (Triose-phosphate isomerase)	tpiA tpi CT_328	Chlamydia trachomatis (strain D/UW-3/Cx)	274
O84836	TRMB_CHLTR	reviewed	tRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.33) (tRNA (guanine(46)-N(7))-methyltransferase) (tRNA(m7G46)-methyltransferase)	trmB CT_829	Chlamydia trachomatis (strain D/UW-3/Cx)	224
O84030	TRMD_CHLTR	reviewed	tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase)	trmD CT_027	Chlamydia trachomatis (strain D/UW-3/Cx)	352
O84173	TRPA_CHLTR	reviewed	Tryptophan synthase alpha chain (EC 4.2.1.20)	trpA CT_171	Chlamydia trachomatis (strain D/UW-3/Cx)	253
O84172	TRPB_CHLTR	reviewed	Tryptophan synthase beta chain (EC 4.2.1.20)	trpB CT_170	Chlamydia trachomatis (strain D/UW-3/Cx)	392
O84331	TRPF_CHLTR	reviewed	N-(5'-phosphoribosyl)anthranilate isomerase (PRAI) (EC 5.3.1.24)	trpF CT_327	Chlamydia trachomatis (strain D/UW-3/Cx)	208
O84171	TRPR_CHLTR	reviewed	Trp operon repressor homolog	trpR CT_169	Chlamydia trachomatis (strain D/UW-3/Cx)	94
O84469	TRUA_CHLTR	reviewed	tRNA pseudouridine synthase A (EC 5.4.99.12) (tRNA pseudouridine(38-40) synthase) (tRNA pseudouridylate synthase I) (tRNA-uridine isomerase I)	truA CT_463	Chlamydia trachomatis (strain D/UW-3/Cx)	267
O84096	TRUB_CHLTR	reviewed	tRNA pseudouridine synthase B (EC 5.4.99.25) (tRNA pseudouridine(55) synthase) (Psi55 synthase) (tRNA pseudouridylate synthase) (tRNA-uridine isomerase)	truB CT_094	Chlamydia trachomatis (strain D/UW-3/Cx)	241
O84101	TRXB_CHLTR	reviewed	Thioredoxin reductase (TRXR) (EC 1.8.1.9)	trxB CT_099	Chlamydia trachomatis (strain D/UW-3/Cx)	312
O84435	UBIE_CHLTR	reviewed	Demethylmenaquinone methyltransferase (EC 2.1.1.163) (Menaquinone biosynthesis methyltransferase ubiE)	ubiE CT_428	Chlamydia trachomatis (strain D/UW-3/Cx)	229
O84548	UHPT_CHLTR	reviewed	Probable hexose phosphate transport protein	CT_544	Chlamydia trachomatis (strain D/UW-3/Cx)	456
O84613	UNG_CHLTR	reviewed	Uracil-DNA glycosylase (UDG) (EC 3.2.2.27)	ung CT_607	Chlamydia trachomatis (strain D/UW-3/Cx)	229
O84337	UVRA_CHLTR	reviewed	UvrABC system protein A (UvrA protein) (Excinuclease ABC subunit A)	uvrA CT_333	Chlamydia trachomatis (strain D/UW-3/Cx)	1786
O84590	UVRB_CHLTR	reviewed	UvrABC system protein B (Protein UvrB) (Excinuclease ABC subunit B)	uvrB CT_586	Chlamydia trachomatis (strain D/UW-3/Cx)	668
O84796	UVRC_CHLTR	reviewed	UvrABC system protein C (Protein UvrC) (Excinuclease ABC subunit C)	uvrC CT_791	Chlamydia trachomatis (strain D/UW-3/Cx)	598
O84310	VATA_CHLTR	reviewed	V-type ATP synthase alpha chain (EC 3.6.3.14) (V-ATPase subunit A)	atpA CT_308	Chlamydia trachomatis (strain D/UW-3/Cx)	591
O84309	VATB_CHLTR	reviewed	V-type ATP synthase beta chain (V-ATPase subunit B)	atpB CT_307	Chlamydia trachomatis (strain D/UW-3/Cx)	438
O84308	VATD_CHLTR	reviewed	V-type ATP synthase subunit D (V-ATPase subunit D)	atpD CT_306	Chlamydia trachomatis (strain D/UW-3/Cx)	203
O84312	VATE_CHLTR	reviewed	V-type ATP synthase subunit E (V-ATPase subunit E)	atpE CT_310	Chlamydia trachomatis (strain D/UW-3/Cx)	208
O84307	VATI_CHLTR	reviewed	V-type ATP synthase subunit I (V-ATPase subunit I)	atpI CT_305	Chlamydia trachomatis (strain D/UW-3/Cx)	649
O84351	XERC_CHLTR	reviewed	Tyrosine recombinase XerC	xerC CT_347	Chlamydia trachomatis (strain D/UW-3/Cx)	315
O84872	XERD_CHLTR	reviewed	Tyrosine recombinase XerD	xerD CT_864	Chlamydia trachomatis (strain D/UW-3/Cx)	300
O84008	Y005_CHLTR	reviewed	Uncharacterized protein CT_005	CT_005	Chlamydia trachomatis (strain D/UW-3/Cx)	363
O84009	Y006_CHLTR	reviewed	Uncharacterized protein CT_006	CT_006	Chlamydia trachomatis (strain D/UW-3/Cx)	189
O84010	Y007_CHLTR	reviewed	Uncharacterized protein CT_007	CT_007	Chlamydia trachomatis (strain D/UW-3/Cx)	316
O84034	Y031_CHLTR	reviewed	Uncharacterized protein CT_031	CT_031	Chlamydia trachomatis (strain D/UW-3/Cx)	100
O84038	Y035_CHLTR	reviewed	Uncharacterized protein CT_035	CT_035	Chlamydia trachomatis (strain D/UW-3/Cx)	257
O84039	Y036_CHLTR	reviewed	Uncharacterized protein CT_036	CT_036	Chlamydia trachomatis (strain D/UW-3/Cx)	403
O84045	Y041_CHLTR	reviewed	Uncharacterized protein CT_041	CT_041	Chlamydia trachomatis (strain D/UW-3/Cx)	270
Q9S529	Y067_CHLTR	reviewed	Uncharacterized metal-binding lipoprotein CT_067	CT_067	Chlamydia trachomatis (strain D/UW-3/Cx)	326
O84071	Y068_CHLTR	reviewed	Probable metal transport system ATP-binding protein CT_068	CT_068	Chlamydia trachomatis (strain D/UW-3/Cx)	259
O84072	Y069_CHLTR	reviewed	Probable metal transport system membrane protein CT_069	CT_069	Chlamydia trachomatis (strain D/UW-3/Cx)	451
O84073	Y070_CHLTR	reviewed	Probable metal transport system membrane protein CT_070	CT_070	Chlamydia trachomatis (strain D/UW-3/Cx)	318
O84075	Y072_CHLTR	reviewed	Putative zinc metalloprotease CT_072 (EC 3.4.24.-)	CT_072	Chlamydia trachomatis (strain D/UW-3/Cx)	619
O84087	Y085_CHLTR	reviewed	Uncharacterized protein CT_085	CT_085	Chlamydia trachomatis (strain D/UW-3/Cx)	579
O84110	Y108_CHLTR	reviewed	UPF0135 protein CT_108	CT_108	Chlamydia trachomatis (strain D/UW-3/Cx)	251
O84206	Y203_CHLTR	reviewed	Uncharacterized protein CT_203	CT_203	Chlamydia trachomatis (strain D/UW-3/Cx)	251
O84213	Y211_CHLTR	reviewed	UPF0301 protein CT_211	CT_211	Chlamydia trachomatis (strain D/UW-3/Cx)	189
O84275	Y273_CHLTR	reviewed	Uncharacterized protein CT_273	CT_273	Chlamydia trachomatis (strain D/UW-3/Cx)	188
O84290	Y288_CHLTR	reviewed	Uncharacterized protein CT_288	CT_288	Chlamydia trachomatis (strain D/UW-3/Cx)	563
O84311	Y309_CHLTR	reviewed	Uncharacterized protein CT_309	CT_309	Chlamydia trachomatis (strain D/UW-3/Cx)	266
O84339	Y335_CHLTR	reviewed	Nucleoid-associated protein CT_335	CT_335	Chlamydia trachomatis (strain D/UW-3/Cx)	96
O84353	Y349_CHLTR	reviewed	Maf-like protein CT_349	CT_349	Chlamydia trachomatis (strain D/UW-3/Cx)	196
O84359	Y355_CHLTR	reviewed	Uncharacterized protein CT_355	CT_355	Chlamydia trachomatis (strain D/UW-3/Cx)	353
O84391	Y386_CHLTR	reviewed	UPF0160 protein CT_386	CT_386	Chlamydia trachomatis (strain D/UW-3/Cx)	289
O84393	Y388_CHLTR	reviewed	UPF0235 protein CT_388	CT_388	Chlamydia trachomatis (strain D/UW-3/Cx)	115
P36427	Y392_CHLTR	reviewed	Uncharacterized protein CT_392 (ORFB)	CT_392	Chlamydia trachomatis (strain D/UW-3/Cx)	377
O84404	Y399_CHLTR	reviewed	Uncharacterized protein CT_399	CT_399	Chlamydia trachomatis (strain D/UW-3/Cx)	328
O84420	Y415_CHLTR	reviewed	Uncharacterized periplasmic metal-binding protein CT_415	CT_415	Chlamydia trachomatis (strain D/UW-3/Cx)	276
O84421	Y416_CHLTR	reviewed	Probable metal transport system ATP-binding protein CT_416	CT_416	Chlamydia trachomatis (strain D/UW-3/Cx)	236
O84422	Y417_CHLTR	reviewed	Probable metal transport system membrane protein CT_417	CT_417	Chlamydia trachomatis (strain D/UW-3/Cx)	293
O84432	Y425_CHLTR	reviewed	Uncharacterized protein CT_425	CT_425	Chlamydia trachomatis (strain D/UW-3/Cx)	621
O84436	Y429_CHLTR	reviewed	UPF0158 protein CT_429	CT_429	Chlamydia trachomatis (strain D/UW-3/Cx)	329
O84452	Y446_CHLTR	reviewed	Uncharacterized protein CT_446 (EUO)	CT_446	Chlamydia trachomatis (strain D/UW-3/Cx)	183
O84463	Y457_CHLTR	reviewed	Probable transcriptional regulatory protein CT_457	CT_457	Chlamydia trachomatis (strain D/UW-3/Cx)	238
O84467	Y461_CHLTR	reviewed	Uncharacterized metallophosphoesterase CT_461 (EC 3.1.-.-)	CT_461	Chlamydia trachomatis (strain D/UW-3/Cx)	329
O84480	Y474_CHLTR	reviewed	Uncharacterized protein CT_474	CT_474	Chlamydia trachomatis (strain D/UW-3/Cx)	309
O84512	Y504_CHLTR	reviewed	Uncharacterized protein CT_504	CT_504	Chlamydia trachomatis (strain D/UW-3/Cx)	288
O84540	Y535_CHLTR	reviewed	Uncharacterized acyl-CoA thioester hydrolase CT_535 (EC 3.1.2.-)	CT_535	Chlamydia trachomatis (strain D/UW-3/Cx)	160
O84543	Y538_CHLTR	reviewed	Uncharacterized protein CT_538	CT_538	Chlamydia trachomatis (strain D/UW-3/Cx)	238
O84583	Y579_CHLTR	reviewed	Protein CT_579	CT_579	Chlamydia trachomatis (strain D/UW-3/Cx)	439
O84588	Y584_CHLTR	reviewed	Protein CT_584	CT_584	Chlamydia trachomatis (strain D/UW-3/Cx)	183
O84621	Y616_CHLTR	reviewed	UPF0242 protein CT_616	CT_616	Chlamydia trachomatis (strain D/UW-3/Cx)	429
O84632	Y627_CHLTR	reviewed	UPF0176 protein CT_627	CT_627	Chlamydia trachomatis (strain D/UW-3/Cx)	327
O84637	Y632_CHLTR	reviewed	UPF0159 protein CT_632	CT_632	Chlamydia trachomatis (strain D/UW-3/Cx)	529
O84640	Y635_CHLTR	reviewed	Protein CT_635	CT_635	Chlamydia trachomatis (strain D/UW-3/Cx)	144
O84666	Y659_CHLTR	reviewed	UPF0109 protein CT_659	CT_659	Chlamydia trachomatis (strain D/UW-3/Cx)	78
O84670	Y663_CHLTR	reviewed	Uncharacterized protein CT_663	CT_663	Chlamydia trachomatis (strain D/UW-3/Cx)	133
O84672	Y665_CHLTR	reviewed	Uncharacterized protein CT_665	CT_665	Chlamydia trachomatis (strain D/UW-3/Cx)	83
O84673	Y666_CHLTR	reviewed	Uncharacterized protein CT_666	CT_666	Chlamydia trachomatis (strain D/UW-3/Cx)	83
O84678	Y671_CHLTR	reviewed	Uncharacterized protein CT_671	CT_671	Chlamydia trachomatis (strain D/UW-3/Cx)	283
O84682	Y675_CHLTR	reviewed	Putative ATP:guanido phosphotransferase CT_675 (EC 2.7.3.-)	CT_675	Chlamydia trachomatis (strain D/UW-3/Cx)	356
O84697	Y691_CHLTR	reviewed	UPF0111 protein CT_691	CT_691	Chlamydia trachomatis (strain D/UW-3/Cx)	224
O84702	Y696_CHLTR	reviewed	Uncharacterized protein CT_696	CT_696	Chlamydia trachomatis (strain D/UW-3/Cx)	392
O84739	Y734_CHLTR	reviewed	Probable lipoprotein CT_734	CT_734	Chlamydia trachomatis (strain D/UW-3/Cx)	221
O84741	Y736_CHLTR	reviewed	UPF0098 protein CT_736	CT_736	Chlamydia trachomatis (strain D/UW-3/Cx)	150
O84746	Y741_CHLTR	reviewed	UPF0092 membrane protein CT_741	CT_741	Chlamydia trachomatis (strain D/UW-3/Cx)	114
P55137	Y742_CHLTR	reviewed	Uncharacterized RNA methyltransferase CT_742 (EC 2.1.1.-) (Protein HOM1)	CT_742	Chlamydia trachomatis (strain D/UW-3/Cx)	396
O84826	Y819_CHLTR	reviewed	Uncharacterized protein CT_819	CT_819	Chlamydia trachomatis (strain D/UW-3/Cx)	238
O84860	Y852_CHLTR	reviewed	UPF0056 membrane protein CT_852	CT_852	Chlamydia trachomatis (strain D/UW-3/Cx)	204
O84866	Y858_CHLTR	reviewed	Protein CT_858	CT_858	Chlamydia trachomatis (strain D/UW-3/Cx)	601
O84883	Y875_CHLTR	reviewed	Uncharacterized protein CT_875	CT_875	Chlamydia trachomatis (strain D/UW-3/Cx)	591
O84698	Y962_CHLTR	reviewed	Putative phosphate permease CT_962	CT_692	Chlamydia trachomatis (strain D/UW-3/Cx)	426
O84429	YBEY_CHLTR	reviewed	Endoribonuclease YbeY (EC 3.1.-.-)	ybeY CT_422	Chlamydia trachomatis (strain D/UW-3/Cx)	161
O84390	YHIT_CHLTR	reviewed	Uncharacterized HIT-like protein CT_385	CT_385	Chlamydia trachomatis (strain D/UW-3/Cx)	111
O84253	YIDC_CHLTR	reviewed	Membrane protein insertase YidC (Foldase YidC) (Membrane integrase YidC) (Membrane protein YidC)	yidC CT_251	Chlamydia trachomatis (strain D/UW-3/Cx)	787
O84479	YIDD_CHLTR	reviewed	Putative membrane protein insertion efficiency factor	CT_473	Chlamydia trachomatis (strain D/UW-3/Cx)	104
O84833	O84833_CHLTR	unreviewed	CDP-diacylglycerol-serine-O-phosphatidyltransferase	pssA CT_826	Chlamydia trachomatis (strain D/UW-3/Cx)	263
O84671	O84671_CHLTR	unreviewed	Adenylate cyclase-like protein	CT_664	Chlamydia trachomatis (strain D/UW-3/Cx)	829
O84013	O84013_CHLTR	unreviewed	Acyltransferase	htrB CT_010	Chlamydia trachomatis (strain D/UW-3/Cx)	455
O84688	O84688_CHLTR	unreviewed	PBP2-transglycolase/transpeptidase	pbpB CT_682	Chlamydia trachomatis (strain D/UW-3/Cx)	1080
O84016	O84016_CHLTR	unreviewed	Cytochrome Oxidase Subunit I	cydA CT_013	Chlamydia trachomatis (strain D/UW-3/Cx)	446
O84090	O84090_CHLTR	unreviewed	Secretion Chaperone	sycE CT_088	Chlamydia trachomatis (strain D/UW-3/Cx)	146
O84116	O84116_CHLTR	unreviewed	Putative uncharacterized protein	CT_114	Chlamydia trachomatis (strain D/UW-3/Cx)	486
O84138	O84138_CHLTR	unreviewed	Predicted Lysophospholipase esterase	CT_136	Chlamydia trachomatis (strain D/UW-3/Cx)	239
O84176	O84176_CHLTR	unreviewed	Putative uncharacterized protein	CT_173	Chlamydia trachomatis (strain D/UW-3/Cx)	90
O84226	O84226_CHLTR	unreviewed	Putative uncharacterized protein	CT_223	Chlamydia trachomatis (strain D/UW-3/Cx)	270
O84234	O84234_CHLTR	unreviewed	Transporter	CT_231	Chlamydia trachomatis (strain D/UW-3/Cx)	490
O84568	O84568_CHLTR	unreviewed	Yop proteins translocation protein T	yscT CT_564	Chlamydia trachomatis (strain D/UW-3/Cx)	289
O84706	O84706_CHLTR	unreviewed	Putative uncharacterized protein	CT_700	Chlamydia trachomatis (strain D/UW-3/Cx)	441
O84149	O84149_CHLTR	unreviewed	Putative uncharacterized protein	CT_147	Chlamydia trachomatis (strain D/UW-3/Cx)	1449
O84197	O84197_CHLTR	unreviewed	Mg++ Transporter (CBS Domain)	mgtE CT_194	Chlamydia trachomatis (strain D/UW-3/Cx)	470
O84661	O84661_CHLTR	unreviewed	Putative uncharacterized protein	CT_654	Chlamydia trachomatis (strain D/UW-3/Cx)	162
O84759	O84759_CHLTR	unreviewed	Phosphohydrolase	icc CT_754	Chlamydia trachomatis (strain D/UW-3/Cx)	290
O84855	O84855_CHLTR	unreviewed	Putative uncharacterized protein	CT_848	Chlamydia trachomatis (strain D/UW-3/Cx)	168
O84054	O84054_CHLTR	unreviewed	Putative uncharacterized protein	CT_051	Chlamydia trachomatis (strain D/UW-3/Cx)	520
O84059	O84059_CHLTR	unreviewed	Putative uncharacterized protein	CT_056	Chlamydia trachomatis (strain D/UW-3/Cx)	243
O84104	O84104_CHLTR	unreviewed	Putative uncharacterized protein	CT_102	Chlamydia trachomatis (strain D/UW-3/Cx)	153
O84144	O84144_CHLTR	unreviewed	Putative uncharacterized protein	CT_142	Chlamydia trachomatis (strain D/UW-3/Cx)	285
O84161	O84161_CHLTR	unreviewed	Putative uncharacterized protein	CT_159	Chlamydia trachomatis (strain D/UW-3/Cx)	310
O84164	O84164_CHLTR	unreviewed	Putative uncharacterized protein	CT_162	Chlamydia trachomatis (strain D/UW-3/Cx)	79
O84199	O84199_CHLTR	unreviewed	Putative uncharacterized protein	CT_196	Chlamydia trachomatis (strain D/UW-3/Cx)	106
O84246	O84246_CHLTR	unreviewed	Putative uncharacterized protein	CT_244	Chlamydia trachomatis (strain D/UW-3/Cx)	398
O84259	O84259_CHLTR	unreviewed	Putative uncharacterized protein	CT_257	Chlamydia trachomatis (strain D/UW-3/Cx)	404
O84262	O84262_CHLTR	unreviewed	Putative uncharacterized protein	CT_260	Chlamydia trachomatis (strain D/UW-3/Cx)	163
O84273	O84273_CHLTR	unreviewed	Putative uncharacterized protein	CT_271	Chlamydia trachomatis (strain D/UW-3/Cx)	95
O84329	O84329_CHLTR	unreviewed	Putative uncharacterized protein	CT_326.1	Chlamydia trachomatis (strain D/UW-3/Cx)	62
O84495	O84495_CHLTR	unreviewed	Putative uncharacterized protein	CT_488	Chlamydia trachomatis (strain D/UW-3/Cx)	244
O84534	O84534_CHLTR	unreviewed	Putative uncharacterized protein	CT_529	Chlamydia trachomatis (strain D/UW-3/Cx)	298
O84581	O84581_CHLTR	unreviewed	Putative uncharacterized protein	CT_577	Chlamydia trachomatis (strain D/UW-3/Cx)	119
O84624	O84624_CHLTR	unreviewed	Putative uncharacterized protein	CT_619	Chlamydia trachomatis (strain D/UW-3/Cx)	877
O84625	O84625_CHLTR	unreviewed	Putative uncharacterized protein	CT_620	Chlamydia trachomatis (strain D/UW-3/Cx)	838
O84700	O84700_CHLTR	unreviewed	Putative uncharacterized protein	CT_694	Chlamydia trachomatis (strain D/UW-3/Cx)	323
O84701	O84701_CHLTR	unreviewed	Putative uncharacterized protein	CT_695	Chlamydia trachomatis (strain D/UW-3/Cx)	398
O84717	O84717_CHLTR	unreviewed	Putative uncharacterized protein	CT_711	Chlamydia trachomatis (strain D/UW-3/Cx)	767
O84729	O84729_CHLTR	unreviewed	Putative uncharacterized protein	CT_724	Chlamydia trachomatis (strain D/UW-3/Cx)	174
