Entry	Entry name	Status	Protein names	Gene names	Organism	Length
O86325	PHBS_MYCTU	reviewed	Chorismate--pyruvate lyase (EC 4.1.3.-) (4-HB synthase) (p-hydroxybenzoic acid synthase)	Rv2949c MT3022	Mycobacterium tuberculosis	199
Q7TVJ6	PHEA_MYCBO	reviewed	Prephenate dehydratase (PDT) (EC 4.2.1.51)	pheA Mb3868c	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	321
A1KQH3	PHEA_MYCBP	reviewed	Prephenate dehydratase (PDT) (EC 4.2.1.51)	pheA BCG_3901c	Mycobacterium bovis (strain BCG / Pasteur 1173P2)	321
B2HMM5	PHEA_MYCMM	reviewed	Prephenate dehydratase (PDT) (EC 4.2.1.51)	pheA MMAR_5390	Mycobacterium marinum (strain ATCC BAA-535 / M)	315
A5U9G7	PHEA_MYCTA	reviewed	Prephenate dehydratase (PDT) (EC 4.2.1.51)	pheA MRA_3878	Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra)	321
P96240	PHEA_MYCTU	reviewed	Prephenate dehydratase (PDT) (EC 4.2.1.51)	pheA Rv3838c MT3946	Mycobacterium tuberculosis	321
Q7TXK4	PHKR_MYCBO	reviewed	Phthiodiolone/phenolphthiodiolone dimycocerosates ketoreductase (EC 1.2.-.-)	Mb2975c	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	381
A1KMU5	PHKR_MYCBP	reviewed	Phthiodiolone/phenolphthiodiolone dimycocerosates ketoreductase (EC 1.2.-.-)	BCG_2972c	Mycobacterium bovis (strain BCG / Pasteur 1173P2)	381
A5U6V9	PHKR_MYCTA	reviewed	Phthiodiolone/phenolphthiodiolone dimycocerosates ketoreductase (EC 1.2.-.-)	MRA_2978	Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra)	381
P95140	PHKR_MYCTU	reviewed	Phthiodiolone/phenolphthiodiolone dimycocerosates ketoreductase (EC 1.2.-.-)	Rv2951c MT3025	Mycobacterium tuberculosis	381
Q04001	PHLA_MYCTU	reviewed	Phospholipase C 1 (EC 3.1.4.3) (MTP40 antigen)	plcA mpcA mtp40 Rv2351c MT2416 MTCY98.20c	Mycobacterium tuberculosis	520
P95246	PHLB_MYCTU	reviewed	Phospholipase C 2 (EC 3.1.4.3)	plcB mpcB Rv2350c MT2415 MTCY98.19c	Mycobacterium tuberculosis	521
P95245	PHLC_MYCTU	reviewed	Phospholipase C 3 (EC 3.1.4.3)	plcC Rv2349c MT2414 MTCY98.18c	Mycobacterium tuberculosis	517
P0A5R9	PHLD_MYCBO	reviewed	Phospholipase C 4 (EC 3.1.4.3)	plcD Mb1784c	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	514
P0A5R8	PHLD_MYCTU	reviewed	Phospholipase C 4 (EC 3.1.4.3)	plcD Rv1755c MT1799 MTCY28.21c	Mycobacterium tuberculosis	514
Q7TXK3	PHMT_MYCBO	reviewed	Phthiotriol/phenolphthiotriol dimycocerosates methyltransferase (EC 2.1.1.-)	Mb2976	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	270
A1KMU6	PHMT_MYCBP	reviewed	Phthiotriol/phenolphthiotriol dimycocerosates methyltransferase (EC 2.1.1.-)	BCG_2973	Mycobacterium bovis (strain BCG / Pasteur 1173P2)	270
A5U6W0	PHMT_MYCTA	reviewed	Phthiotriol/phenolphthiotriol dimycocerosates methyltransferase (EC 2.1.1.-)	MRA_2979	Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra)	270
Q50464	PHMT_MYCTU	reviewed	Phthiotriol/phenolphthiotriol dimycocerosates methyltransferase (EC 2.1.1.-)	Rv2952 MT3026	Mycobacterium tuberculosis	270
P0A5S1	PHOL_MYCBO	reviewed	PhoH-like protein	Mb2389c	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	352
P0A5S0	PHOL_MYCTU	reviewed	PhoH-like protein	Rv2368c MT2437 MTCY27.12	Mycobacterium tuberculosis	352
P65719	PHOU1_MYCBO	reviewed	Phosphate-specific transport system accessory protein PhoU homolog 1 (Pst system accessory protein PhoU homolog 1)	phoU1 phoY1 Mb3329c	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	221
P65718	PHOU1_MYCTU	reviewed	Phosphate-specific transport system accessory protein PhoU homolog 1 (Pst system accessory protein PhoU homolog 1)	phoU1 phoY1 Rv3301c MT3400 MTCI418A.03c	Mycobacterium tuberculosis	221
P65721	PHOU2_MYCBO	reviewed	Phosphate-specific transport system accessory protein PhoU homolog 2 (Pst system accessory protein PhoU homolog 2)	phoU2 phoY2 Mb0844c	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	213
P65720	PHOU2_MYCTU	reviewed	Phosphate-specific transport system accessory protein PhoU homolog 2 (Pst system accessory protein PhoU homolog 2)	phoU2 phoY2 Rv0821c MT0843 MTV043.13c	Mycobacterium tuberculosis	213
P96413	PHP_MYCTU	reviewed	Phosphotriesterase homology protein	php Rv0230c MT0240 MTCY08D5.26c	Mycobacterium tuberculosis	326
Q7U078	PHSG_MYCBO	reviewed	Glycogen phosphorylase (EC 2.4.1.1)	glgP Mb1363	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	863
Q10639	PHSG_MYCTU	reviewed	Glycogen phosphorylase (EC 2.4.1.1)	glgP Rv1328 MT1370 MTCY130.13	Mycobacterium tuberculosis	863
P0A5S3	PHS_MYCBO	reviewed	Putative pterin-4-alpha-carbinolamine dehydratase (PHS) (EC 4.2.1.96)	Mb1191c	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	94
A1KHV0	PHS_MYCBP	reviewed	Putative pterin-4-alpha-carbinolamine dehydratase (PHS) (EC 4.2.1.96) (4-alpha-hydroxy-tetrahydropterin dehydratase) (Pterin carbinolamine dehydratase) (PCD)	BCG_1221c	Mycobacterium bovis (strain BCG / Pasteur 1173P2)	94
C1AMF4	PHS_MYCBT	reviewed	Putative pterin-4-alpha-carbinolamine dehydratase (PHS) (EC 4.2.1.96) (4-alpha-hydroxy-tetrahydropterin dehydratase) (Pterin carbinolamine dehydratase) (PCD)	JTY_1194	Mycobacterium bovis (strain BCG / Tokyo 172 / ATCC 35737 / TMC 1019)	94
A5U1K8	PHS_MYCTA	reviewed	Putative pterin-4-alpha-carbinolamine dehydratase (PHS) (EC 4.2.1.96) (4-alpha-hydroxy-tetrahydropterin dehydratase) (Pterin carbinolamine dehydratase) (PCD)	MRA_1170	Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra)	94
P0A5S2	PHS_MYCTU	reviewed	Putative pterin-4-alpha-carbinolamine dehydratase (PHS) (EC 4.2.1.96)	Rv1159.1 MT1196 Rv1159A	Mycobacterium tuberculosis	94
Q7TWR6	PILIN_MYCBO	reviewed	Pilin (Pili structural subunit)	mtp Mb3341c	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	103
A1KNZ9	PILIN_MYCBP	reviewed	Pilin (Pili structural subunit)	mtp BCG_3378c	Mycobacterium bovis (strain BCG / Pasteur 1173P2)	103
A5U7Y7	PILIN_MYCTA	reviewed	Pilin (Pili structural subunit)	mtp MRA_3354	Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra)	103
Q6MWY5	PILIN_MYCTU	reviewed	Pilin (Pili structural subunit)	mtp Rv3312.1 MT3413 Rv3312A	Mycobacterium tuberculosis	103
Q7TY88	PIMA_MYCBO	reviewed	GDP-mannose-dependent alpha-(1-2)-phosphatidylinositol mannosyltransferase (EC 2.4.1.57) (Alpha-mannosyltransferase) (Guanosine diphosphomannose-phosphatidyl-inositol alpha-mannosyltransferase) (Phosphatidylinositol alpha-mannosyltransferase) (PI alpha-mannosyltransferase)	pimA Mb2642c	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	378
O06204	PIMA_MYCTU	reviewed	GDP-mannose-dependent alpha-(1-2)-phosphatidylinositol mannosyltransferase (EC 2.4.1.57) (Alpha-mannosyltransferase) (Guanosine diphosphomannose-phosphatidyl-inositol alpha-mannosyltransferase) (Phosphatidylinositol alpha-mannosyltransferase) (PI alpha-mannosyltransferase)	pimA Rv2610c MT2685 MTCY01A10.23	Mycobacterium tuberculosis	378
Q8NNK8	PIMB_CORGL	reviewed	GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase (EC 2.4.1.57) (Alpha-D-mannose-alpha-(1-6)-phosphatidylmyo-inositol-mannosyltransferase) (Alpha-mannosyltransferase) (Alpha-ManT) (Guanosine diphosphomannose-phosphatidyl-inositol alpha-mannosyltransferase) (Phosphatidylinositol alpha-mannosyltransferase) (PI alpha-mannosyltransferase)	pimB Cgl2186 cg2400	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / JCM 1318 / LMG 3730 / NCIMB 10025)	381
O53522	PIMB_MYCTU	reviewed	GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase (EC 2.4.1.57) (Alpha-D-mannose-alpha-(1-6)-phosphatidylmyo-inositol-mannosyltransferase) (Alpha-mannosyltransferase) (Alpha-ManT) (Guanosine diphosphomannose-phosphatidyl-inositol alpha-mannosyltransferase) (Phosphatidylinositol alpha-mannosyltransferase) (PI alpha-mannosyltransferase)	pimB Rv2188c MT2243	Mycobacterium tuberculosis	385
A5U3B9	PIMC_MYCTA	reviewed	GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol dimannoside mannosyltransferase (EC 2.4.1.57) (Alpha-D-mannose-alpha-(1-6)-phosphatidylmyo-inositol-mannosyltransferase) (Guanosine diphosphomannose-phosphatidyl-inositol alpha-mannosyltransferase) (Phosphatidylinositol alpha-mannosyltransferase) (PI alpha-mannosyltransferase)	pimC MRA_1768.2 MRA_1768B	Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra)	381
P0CF99	PIMC_MYCTU	reviewed	GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol dimannoside mannosyltransferase (EC 2.4.1.57) (Alpha-D-mannose-alpha-(1-6)-phosphatidylmyo-inositol-mannosyltransferase) (Guanosine diphosphomannose-phosphatidyl-inositol alpha-mannosyltransferase) (Phosphatidylinositol alpha-mannosyltransferase) (PI alpha-mannosyltransferase)	pimC RvD2-ORF1 MT1800	Mycobacterium tuberculosis	381
O06557	PIME_MYCTU	reviewed	Polyprenol-phosphate-mannose-dependent alpha-(1-2)-phosphatidylinositol pentamannoside mannosyltransferase (EC 2.4.1.-) (Alpha-mannosyltransferase) (Alpha-ManT) (PPM-dependent mannosyltransferase) (Polyprenol-phosphate-mannose alpha-mannosyltransferase) (PPM alpha-mannosyltransferase)	pimE Rv1159 MT1195	Mycobacterium tuberculosis	431
O53515	PIMG_MYCTU	reviewed	Polyprenol-phosphate-mannose-dependent alpha-(1-2)-phosphatidylinositol mannoside mannosyltransferase (EC 2.4.1.-) (Alpha-D-mannose-alpha-(1-2)-mannosyltransferase) (Alpha-mannosyltransferase) (Alpha-ManT) (PPM-dependent mannosyltransferase) (Polyprenol-phosphate-mannose alpha-mannosyltransferase) (PPM alpha-mannosyltransferase)	Rv2181 MT2236	Mycobacterium tuberculosis	427
Q7D6W6	PISA_MYCTU	reviewed	CDP-diacylglycerol--inositol 3-phosphatidyltransferase (EC 2.7.8.11) (Phosphatidylinositol synthase) (PI synthase)	pgsA1 Rv2612c MT2687	Mycobacterium tuberculosis	217
P59950	PIT_MYCBO	reviewed	Probable low-affinity inorganic phosphate transporter	pit pitA Mb0559c	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	417
O06411	PIT_MYCTU	reviewed	Probable low-affinity inorganic phosphate transporter	pit pitA Rv0545c MT0570 MTCY25D10.24c	Mycobacterium tuberculosis	417
O86352	PKKB_MYCTU	reviewed	Putative phosphofructokinase PfkB (EC 2.7.1.-)	pfkB Rv2029c MT2088	Mycobacterium tuberculosis	339
P65727	PKNA_MYCBO	reviewed	Serine/threonine-protein kinase PknA (EC 2.7.11.1)	pknA Mb0015c	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	431
A5TY85	PKNA_MYCTA	reviewed	Serine/threonine-protein kinase PknA (EC 2.7.11.1)	pknA MRA_0017	Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra)	431
P65726	PKNA_MYCTU	reviewed	Serine/threonine-protein kinase PknA (EC 2.7.11.1)	pknA Rv0015c MT0018 MTCY10H4.15c	Mycobacterium tuberculosis	431
P0A5S5	PKNB_MYCBO	reviewed	Serine/threonine-protein kinase PknB (EC 2.7.11.1)	pknB Mb0014c	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	626
P0A5S4	PKNB_MYCTU	reviewed	Serine/threonine-protein kinase PknB (EC 2.7.11.1)	pknB Rv0014c MT0017 MTCY10H4.14c	Mycobacterium tuberculosis	626
O05871	PKND_MYCTU	reviewed	Serine/threonine-protein kinase PknD (EC 2.7.11.1)	pknD Rv0931c MT0958 MTCY08C9.08	Mycobacterium tuberculosis	664
Q7TZN3	PKNE_MYCBO	reviewed	Serine/threonine-protein kinase PknE (EC 2.7.11.1)	pknE Mb1772	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	566
P72001	PKNE_MYCTU	reviewed	Serine/threonine-protein kinase PknE (EC 2.7.11.1)	pknE Rv1743 MT1785 MTCY28.05	Mycobacterium tuberculosis	566
Q7TZN1	PKNF_MYCBO	reviewed	Serine/threonine-protein kinase PknF (EC 2.7.11.1)	pknF Mb1775	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	476
P72003	PKNF_MYCTU	reviewed	Serine/threonine-protein kinase PknF (EC 2.7.11.1)	pknF Rv1746 MT1788 MTCY28.09	Mycobacterium tuberculosis	476
P65729	PKNG_MYCBO	reviewed	Serine/threonine-protein kinase PknG (EC 2.7.11.1)	pknG Mb0418c	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	750
P65728	PKNG_MYCTU	reviewed	Serine/threonine-protein kinase PknG (EC 2.7.11.1)	pknG Rv0410c MT0423 MTCY22G10.06c	Mycobacterium tuberculosis	750
Q7U095	PKNH_MYCBO	reviewed	Serine/threonine-protein kinase PknH (EC 2.7.11.1)	pknH Mb1297c	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	596
Q11053	PKNH_MYCTU	reviewed	Serine/threonine-protein kinase PknH (EC 2.7.11.1)	pknH Rv1266c MT1304 MTCY50.16	Mycobacterium tuberculosis	626
P65731	PKNI_MYCBO	reviewed	Serine/threonine-protein kinase PknI (EC 2.7.11.1)	pknI Mb2938c	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	585
P65730	PKNI_MYCTU	reviewed	Serine/threonine-protein kinase PknI (EC 2.7.11.1)	pknI Rv2914c MT2982 MTCY338.02c	Mycobacterium tuberculosis	585
P65733	PKNJ_MYCBO	reviewed	Serine/threonine-protein kinase PknJ (EC 2.7.11.1)	pknJ Mb2115	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	589
P65732	PKNJ_MYCTU	reviewed	Serine/threonine-protein kinase PknJ (EC 2.7.11.1)	pknJ Rv2088 MT2149 MTCY49.28	Mycobacterium tuberculosis	589
Q7TXA9	PKNK_MYCBO	reviewed	Serine/threonine-protein kinase PknK (EC 2.7.11.1) (Protein kinase K)	pknK Mb3107c	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	1110
P95078	PKNK_MYCTU	reviewed	Serine/threonine-protein kinase PknK (EC 2.7.11.1) (Protein kinase K)	pknK Rv3080c MT3165 MTCY22D7.01 MTV013.01c	Mycobacterium tuberculosis	1110
Q7TYY6	PKNL_MYCBO	reviewed	Serine/threonine-protein kinase PknL (EC 2.7.11.1)	pknL Mb2198	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	399
O53510	PKNL_MYCTU	reviewed	Serine/threonine-protein kinase PknL (EC 2.7.11.1)	pknL Rv2176 MT2232 MTV021.09	Mycobacterium tuberculosis	399
Q7VEV2	PKS10_MYCBO	reviewed	Polyketide synthase-like Pks10 (EC 2.3.1.-) (Chalcone synthase-like protein) (CHS-like) (Polyketide synthase type III Pks10)	pks10 Mb1688	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	353
P94995	PKS10_MYCTU	reviewed	Polyketide synthase-like Pks10 (EC 2.3.1.-) (Chalcone synthase-like protein) (CHS-like) (Polyketide synthase type III Pks10)	pks10 Rv1660 MT1698	Mycobacterium tuberculosis	353
Q7VEU7	PKS11_MYCBO	reviewed	Alpha-pyrone synthesis polyketide synthase-like Pks11 (EC 2.3.1.-) (Alpha-pyrone synthesis polyketide synthase type III Pks11) (Chalcone synthase-like protein) (CHS-like)	pks11 Mb1693	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	353
O06587	PKS11_MYCTU	reviewed	Alpha-pyrone synthesis polyketide synthase-like Pks11 (EC 2.3.1.-) (Alpha-pyrone synthesis polyketide synthase type III Pks11) (Chalcone synthase-like protein) (CHS-like)	pks11 Rv1665 MT1705	Mycobacterium tuberculosis	353
P96284	PKS15_MYCTU	reviewed	Putative inactive phenolphthiocerol synthesis polyketide synthase type I Pks15	pks15 Rv2947c	Mycobacterium tuberculosis	496
Q7U064	PKS18_MYCBO	reviewed	Alpha-pyrone synthesis polyketide synthase-like Pks18 (EC 2.3.1.-) (Alpha-pyrone synthesis polyketide synthase type III Pks18) (Chalcone synthase-like protein) (CHS-like)	pks18 Mb1406	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	393
Q7D8I1	PKS18_MYCTU	reviewed	Alpha-pyrone synthesis polyketide synthase-like Pks18 (EC 2.3.1.-) (Alpha-pyrone synthesis polyketide synthase type III Pks18) (Chalcone synthase-like protein) (CHS-like)	pks18 Rv1372 MT1417	Mycobacterium tuberculosis	393
P96285	PKS1_MYCTU	reviewed	Putative inactive phenolphthiocerol synthesis polyketide synthase type I Pks1	pks1 Rv2946c	Mycobacterium tuberculosis	1616
P65735	PLSB1_MYCBO	reviewed	Putative acyltransferase plsB1	plsB1 Mb1577	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	621
P65734	PLSB1_MYCTU	reviewed	Putative acyltransferase plsB1	plsB1 Rv1551 MT1601 MTCY48.14c	Mycobacterium tuberculosis	621
Q7TYH5	PLSB_MYCBO	reviewed	Glycerol-3-phosphate acyltransferase (GPAT) (EC 2.3.1.15)	plsB Mb2507c	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	789
A1KLH6	PLSB_MYCBP	reviewed	Glycerol-3-phosphate acyltransferase (GPAT) (EC 2.3.1.15)	plsB BCG_2500c	Mycobacterium bovis (strain BCG / Pasteur 1173P2)	789
C1AEU7	PLSB_MYCBT	reviewed	Glycerol-3-phosphate acyltransferase (GPAT) (EC 2.3.1.15)	plsB JTY_2494	Mycobacterium bovis (strain BCG / Tokyo 172 / ATCC 35737 / TMC 1019)	789
B2HNJ0	PLSB_MYCMM	reviewed	Glycerol-3-phosphate acyltransferase (GPAT) (EC 2.3.1.15)	plsB MMAR_3833	Mycobacterium marinum (strain ATCC BAA-535 / M)	788
A5U5H8	PLSB_MYCTA	reviewed	Glycerol-3-phosphate acyltransferase (GPAT) (EC 2.3.1.15)	plsB MRA_2507	Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra)	789
O53207	PLSB_MYCTU	reviewed	Glycerol-3-phosphate acyltransferase (GPAT) (EC 2.3.1.15)	plsB plsB2 Rv2482c MT2555 MTV008.38c	Mycobacterium tuberculosis	789
O05586	PMT_MYCTU	reviewed	Probable dolichyl-phosphate-mannose--protein mannosyltransferase (EC 2.4.1.109)	pmt Rv1002c MT1031 MTCI237.17c	Mycobacterium tuberculosis	503
Q10641	PNCB1_MYCTU	reviewed	Nicotinate phosphoribosyltransferase pncB1 (NAPRTase pncB1) (EC 2.4.2.11)	pncB1 Rv1330c MT1372 MTCY130.15c	Mycobacterium tuberculosis	448
O53770	PNCB2_MYCTU	reviewed	Nicotinate phosphoribosyltransferase pncB2 (NAPRTase pncB2) (EC 2.4.2.11)	pncB2 Rv0573c MT0601	Mycobacterium tuberculosis	463
Q7TXW0	PNP_MYCBO	reviewed	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8) (Polynucleotide phosphorylase) (PNPase)	pnp Mb2806c	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	752
A1KMC6	PNP_MYCBP	reviewed	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8) (Polynucleotide phosphorylase) (PNPase)	pnp BCG_2801c	Mycobacterium bovis (strain BCG / Pasteur 1173P2)	752
C1AFP7	PNP_MYCBT	reviewed	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8) (Polynucleotide phosphorylase) (PNPase)	pnp JTY_2795	Mycobacterium bovis (strain BCG / Tokyo 172 / ATCC 35737 / TMC 1019)	752
B2HKV3	PNP_MYCMM	reviewed	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8) (Polynucleotide phosphorylase) (PNPase)	pnp MMAR_1925	Mycobacterium marinum (strain ATCC BAA-535 / M)	762
A5U6D6	PNP_MYCTA	reviewed	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8) (Polynucleotide phosphorylase) (PNPase)	pnp MRA_2807	Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra)	752
O33325	PNP_MYCTU	reviewed	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8) (Polynucleotide phosphorylase) (PNPase)	pnp Rv2783c MT2853	Mycobacterium tuberculosis	752
Q10892	PPE01_MYCTU	reviewed	Uncharacterized PPE family protein PPE1	ppe1 Rv0096 MT0105 MTCY251.15	Mycobacterium tuberculosis	463
Q79FZ4	PPE02_MYCTU	reviewed	Uncharacterized PPE family protein PPE2	ppe2 Rv0256c MT0269	Mycobacterium tuberculosis	556
Q79FY8	PPE03_MYCTU	reviewed	Uncharacterized PPE family protein PPE3	ppe3 Rv0280 MT0292	Mycobacterium tuberculosis	536
Q7DA35	PPE04_MYCTU	reviewed	Uncharacterized PPE family protein PPE4	ppe4 Rv0286 MT0299	Mycobacterium tuberculosis	513
P42611	PPE10_MYCTU	reviewed	Uncharacterized PPE family protein PPE10	ppe10 Rv0442c MT0458 MTV037.06c	Mycobacterium tuberculosis	487
Q6MX41	PPE11_MYCTU	reviewed	Uncharacterized PPE family protein PPE11	ppe11 Rv0453 MT0469	Mycobacterium tuberculosis	518
Q79FW4	PPE12_MYCTU	reviewed	Uncharacterized PPE family protein PPE12	ppe12 Rv0755c MT0779	Mycobacterium tuberculosis	645
Q10540	PPE13_MYCTU	reviewed	Uncharacterized PPE family protein PPE13	ppe13 Rv0878c MT0901 MTCY31.06c	Mycobacterium tuberculosis	443
Q79FV1	PPE14_MYCTU	reviewed	Uncharacterized PPE family protein PPE14	ppe14 Rv0915c MT0940	Mycobacterium tuberculosis	423
Q7D8Y7	PPE15_MYCTU	reviewed	Uncharacterized PPE family protein PPE15	ppe15 Rv1039c MT1068	Mycobacterium tuberculosis	391
Q79FS0	PPE16_MYCTU	reviewed	Uncharacterized PPE family protein PPE16	ppe16 Rv1135c MT1168	Mycobacterium tuberculosis	618
Q7D8Q2	PPE17_MYCTU	reviewed	Uncharacterized PPE family protein PPE17	ppe17 Rv1168c MT1205	Mycobacterium tuberculosis	346
Q11031	PPE19_MYCTU	reviewed	Uncharacterized PPE family protein PPE19	ppe19 Rv1361c MT1406 MTCY02B10.25c	Mycobacterium tuberculosis	396
Q7D8H6	PPE20_MYCTU	reviewed	Uncharacterized PPE family protein PPE20	ppe20 Rv1387 MT1431	Mycobacterium tuberculosis	539
Q10778	PPE21_MYCTU	reviewed	Uncharacterized PPE family protein PPE21	ppe21 Rv1548c MT1599 MTCY48.17	Mycobacterium tuberculosis	678
Q79FL6	PPE22_MYCTU	reviewed	Uncharacterized PPE family protein PPE22	ppe22 Rv1705c MT1745	Mycobacterium tuberculosis	385
Q7D842	PPE23_MYCTU	reviewed	Uncharacterized PPE family protein PPE23	ppe23 Rv1706c MT1746	Mycobacterium tuberculosis	394
Q79FL2	PPE24_MYCTU	reviewed	Uncharacterized PPE family protein PPE24	ppe24 Rv1753c MT1796	Mycobacterium tuberculosis	1053
Q79FK8	PPE25_MYCTU	reviewed	Uncharacterized PPE family protein PPE25	ppe25 Rv1787 MT1836	Mycobacterium tuberculosis	365
Q79FK2	PPE28_MYCTU	reviewed	Uncharacterized PPE family protein PPE28	ppe28 Rv1800 MT1849	Mycobacterium tuberculosis	655
Q7D7X9	PPE29_MYCTU	reviewed	Uncharacterized PPE family protein PPE29	ppe29 Rv1801 MT1850	Mycobacterium tuberculosis	423
P0A693	PPE30_MYCBO	reviewed	Uncharacterized PPE family protein PPE30	ppe30 Mb1830	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	463
P0A692	PPE30_MYCTU	reviewed	Uncharacterized PPE family protein PPE30	ppe30 Rv1802 MT1851 MTV049.24	Mycobacterium tuberculosis	463
Q79FJ6	PPE32_MYCTU	reviewed	Uncharacterized PPE family protein PPE32	ppe32 Rv1808 MT1856.1	Mycobacterium tuberculosis	409
Q79FJ5	PPE33_MYCTU	reviewed	Uncharacterized PPE family protein PPE33	ppe33 Rv1809 MT1857	Mycobacterium tuberculosis	468
P95315	PPE36_MYCTU	reviewed	Uncharacterized PPE family protein PPE36	ppe36 p27 Rv2108 MT2167	Mycobacterium tuberculosis	243
Q79FH3	PPE37_MYCTU	reviewed	Uncharacterized PPE family protein PPE37	ppe37 Rv2123	Mycobacterium tuberculosis	473
Q7D7A2	PPE38_MYCTU	reviewed	Uncharacterized PPE family protein PPE38	ppe38 Rv2352c MT2419	Mycobacterium tuberculosis	391
Q7D7A1	PPE40_MYCTU	reviewed	Uncharacterized PPE family protein PPE40	ppe40 Rv2356c MT2425	Mycobacterium tuberculosis	615
Q79FC6	PPE42_MYCTU	reviewed	Uncharacterized PPE family protein PPE42	ppe42 Rv2608 MT2683	Mycobacterium tuberculosis	580
Q79FA7	PPE44_MYCTU	reviewed	Uncharacterized PPE family protein PPE44	ppe44 Rv2770c MT2840	Mycobacterium tuberculosis	382
P0A695	PPE45_MYCBO	reviewed	Uncharacterized PPE family protein PPE45	ppe45 Mb2916c	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	408
P0A694	PPE45_MYCTU	reviewed	Uncharacterized PPE family protein PPE45	ppe45 Rv2892c MT2959 MTCY274.23c	Mycobacterium tuberculosis	408
P31500	PPE46_MYCTU	reviewed	Uncharacterized PPE family protein PPE46	ppe46 Rv3018c MT3098/MT3101 MTV012.32c	Mycobacterium tuberculosis	434
O53268	PPE47_MYCTU	reviewed	Uncharacterized PPE family protein PPE47/PPE48	ppe47/ppe48 Rv3021c/Rv3022c MT3106 MTV012.35c/MTV012.36c	Mycobacterium tuberculosis	435
Q7D631	PPE49_MYCTU	reviewed	Uncharacterized PPE family protein PPE49	ppe49 Rv3125c MT3209	Mycobacterium tuberculosis	391
Q6MX07	PPE50_MYCTU	reviewed	Uncharacterized PPE family protein PPE50	ppe50 Rv3135	Mycobacterium tuberculosis	132
Q7D623	PPE51_MYCTU	reviewed	Uncharacterized PPE family protein PPE51	ppe51 Rv3136 MT3221	Mycobacterium tuberculosis	380
Q6MWY2	PPE54_MYCTU	reviewed	Uncharacterized PPE family protein PPE54	ppe54 Rv3343c	Mycobacterium tuberculosis	2523
Q50703	PPE57_MYCTU	reviewed	Uncharacterized PPE family protein PPE57	ppe57 Rv3425 MTCY78.04c	Mycobacterium tuberculosis	176
Q50702	PPE58_MYCTU	reviewed	Uncharacterized PPE family protein PPE58	ppe58 Rv3426 MTCY78.03c	Mycobacterium tuberculosis	232
O06246	PPE59_MYCTU	reviewed	Uncharacterized PPE family protein PPE59	ppe59 Rv3429 MT3533 MTCY77.01	Mycobacterium tuberculosis	178
