gene_id1	gene_id2	complex_id	complex_name
6173	7846	3055	Nop56p-associated pre-rRNA complex
6173	8342	3055	Nop56p-associated pre-rRNA complex
6173	8971	3055	Nop56p-associated pre-rRNA complex
6173	9045	306	Ribosome, cytoplasmic
6173	9045	308	60S ribosomal subunit, cytoplasmic
6173	9045	3055	Nop56p-associated pre-rRNA complex
6173	9188	3055	Nop56p-associated pre-rRNA complex
6173	9221	3055	Nop56p-associated pre-rRNA complex
6173	9349	306	Ribosome, cytoplasmic
6173	9349	308	60S ribosomal subunit, cytoplasmic
6173	9349	3055	Nop56p-associated pre-rRNA complex
6173	81027	3055	Nop56p-associated pre-rRNA complex
6175	72	3055	Nop56p-associated pre-rRNA complex
6175	6176	306	Ribosome, cytoplasmic
6175	6176	308	60S ribosomal subunit, cytoplasmic
6175	6176	3055	Nop56p-associated pre-rRNA complex
6175	6181	306	Ribosome, cytoplasmic
6175	6181	308	60S ribosomal subunit, cytoplasmic
6175	6181	3055	Nop56p-associated pre-rRNA complex
6175	6187	306	Ribosome, cytoplasmic
6175	6187	3055	Nop56p-associated pre-rRNA complex
6175	6188	306	Ribosome, cytoplasmic
6175	6189	306	Ribosome, cytoplasmic
6175	6189	3055	Nop56p-associated pre-rRNA complex
6175	6191	306	Ribosome, cytoplasmic
6175	6193	306	Ribosome, cytoplasmic
6175	6194	306	Ribosome, cytoplasmic
6175	6194	3055	Nop56p-associated pre-rRNA complex
6175	6201	306	Ribosome, cytoplasmic
6175	6201	3055	Nop56p-associated pre-rRNA complex
6175	6202	306	Ribosome, cytoplasmic
6175	6202	3055	Nop56p-associated pre-rRNA complex
6175	6203	306	Ribosome, cytoplasmic
6175	6203	3055	Nop56p-associated pre-rRNA complex
6175	6204	306	Ribosome, cytoplasmic
6175	6205	306	Ribosome, cytoplasmic
6175	6205	3055	Nop56p-associated pre-rRNA complex
6175	6206	306	Ribosome, cytoplasmic
6175	6206	3055	Nop56p-associated pre-rRNA complex
6175	6207	306	Ribosome, cytoplasmic
6175	6207	3055	Nop56p-associated pre-rRNA complex
6175	6208	306	Ribosome, cytoplasmic
6175	6208	3055	Nop56p-associated pre-rRNA complex
6175	6209	306	Ribosome, cytoplasmic
6175	6209	3055	Nop56p-associated pre-rRNA complex
6175	6210	306	Ribosome, cytoplasmic
6175	6210	3055	Nop56p-associated pre-rRNA complex
6175	6217	306	Ribosome, cytoplasmic
6175	6217	3055	Nop56p-associated pre-rRNA complex
6175	6218	306	Ribosome, cytoplasmic
6175	6218	3055	Nop56p-associated pre-rRNA complex
6175	6222	306	Ribosome, cytoplasmic
6175	6222	3055	Nop56p-associated pre-rRNA complex
6175	6223	306	Ribosome, cytoplasmic
6175	6224	306	Ribosome, cytoplasmic
6175	6227	306	Ribosome, cytoplasmic
6175	6228	306	Ribosome, cytoplasmic
6175	6228	3055	Nop56p-associated pre-rRNA complex
6175	6229	306	Ribosome, cytoplasmic
6175	6229	3055	Nop56p-associated pre-rRNA complex
6175	6230	306	Ribosome, cytoplasmic
6175	6231	306	Ribosome, cytoplasmic
6175	6232	306	Ribosome, cytoplasmic
6175	6233	306	Ribosome, cytoplasmic
6175	6234	306	Ribosome, cytoplasmic
6175	6235	306	Ribosome, cytoplasmic
6175	6235	3055	Nop56p-associated pre-rRNA complex
6175	6727	3055	Nop56p-associated pre-rRNA complex
6175	6732	3055	Nop56p-associated pre-rRNA complex
6175	6949	3055	Nop56p-associated pre-rRNA complex
6175	7150	3055	Nop56p-associated pre-rRNA complex
6175	7284	3055	Nop56p-associated pre-rRNA complex
6175	7307	3055	Nop56p-associated pre-rRNA complex
6175	7311	306	Ribosome, cytoplasmic
6175	7311	308	60S ribosomal subunit, cytoplasmic
6175	7846	3055	Nop56p-associated pre-rRNA complex
6175	8342	3055	Nop56p-associated pre-rRNA complex
6175	8971	3055	Nop56p-associated pre-rRNA complex
6175	9045	306	Ribosome, cytoplasmic
6175	9045	308	60S ribosomal subunit, cytoplasmic
6175	9045	3055	Nop56p-associated pre-rRNA complex
6175	9188	3055	Nop56p-associated pre-rRNA complex
6175	9221	3055	Nop56p-associated pre-rRNA complex
6175	9349	306	Ribosome, cytoplasmic
6175	9349	308	60S ribosomal subunit, cytoplasmic
6175	9349	3055	Nop56p-associated pre-rRNA complex
6175	81027	3055	Nop56p-associated pre-rRNA complex
6176	72	3055	Nop56p-associated pre-rRNA complex
6176	6181	306	Ribosome, cytoplasmic
6176	6181	308	60S ribosomal subunit, cytoplasmic
6176	6181	3055	Nop56p-associated pre-rRNA complex
6176	6181	5380	TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)
6176	6187	306	Ribosome, cytoplasmic
6176	6187	3055	Nop56p-associated pre-rRNA complex
6176	6188	306	Ribosome, cytoplasmic
6176	6189	306	Ribosome, cytoplasmic
6176	6189	3055	Nop56p-associated pre-rRNA complex
6176	6191	306	Ribosome, cytoplasmic
6176	6193	306	Ribosome, cytoplasmic
6176	6194	306	Ribosome, cytoplasmic
6176	6194	3055	Nop56p-associated pre-rRNA complex
6176	6201	306	Ribosome, cytoplasmic
6176	6201	3055	Nop56p-associated pre-rRNA complex
6176	6202	306	Ribosome, cytoplasmic
6176	6202	3055	Nop56p-associated pre-rRNA complex
6176	6203	306	Ribosome, cytoplasmic
6176	6203	3055	Nop56p-associated pre-rRNA complex
6176	6204	306	Ribosome, cytoplasmic
6176	6205	306	Ribosome, cytoplasmic
6176	6205	3055	Nop56p-associated pre-rRNA complex
6176	6206	306	Ribosome, cytoplasmic
6176	6206	3055	Nop56p-associated pre-rRNA complex
6176	6207	306	Ribosome, cytoplasmic
6176	6207	3055	Nop56p-associated pre-rRNA complex
6176	6208	306	Ribosome, cytoplasmic
6176	6208	3055	Nop56p-associated pre-rRNA complex
6176	6209	306	Ribosome, cytoplasmic
6176	6209	3055	Nop56p-associated pre-rRNA complex
6176	6210	306	Ribosome, cytoplasmic
6176	6210	3055	Nop56p-associated pre-rRNA complex
6176	6217	306	Ribosome, cytoplasmic
6176	6217	3055	Nop56p-associated pre-rRNA complex
6176	6218	306	Ribosome, cytoplasmic
6176	6218	3055	Nop56p-associated pre-rRNA complex
6176	6222	306	Ribosome, cytoplasmic
6176	6222	3055	Nop56p-associated pre-rRNA complex
6176	6223	306	Ribosome, cytoplasmic
6176	6224	306	Ribosome, cytoplasmic
6176	6227	306	Ribosome, cytoplasmic
6176	6228	306	Ribosome, cytoplasmic
6176	6228	3055	Nop56p-associated pre-rRNA complex
6176	6229	306	Ribosome, cytoplasmic
6176	6229	3055	Nop56p-associated pre-rRNA complex
6176	6230	306	Ribosome, cytoplasmic
6176	6231	306	Ribosome, cytoplasmic
6176	6232	306	Ribosome, cytoplasmic
6176	6233	306	Ribosome, cytoplasmic
6176	6234	306	Ribosome, cytoplasmic
6176	6235	306	Ribosome, cytoplasmic
6176	6235	3055	Nop56p-associated pre-rRNA complex
6176	6727	3055	Nop56p-associated pre-rRNA complex
6176	6732	3055	Nop56p-associated pre-rRNA complex
6176	6949	3055	Nop56p-associated pre-rRNA complex
6176	7150	3055	Nop56p-associated pre-rRNA complex
6176	7284	3055	Nop56p-associated pre-rRNA complex
6176	7307	3055	Nop56p-associated pre-rRNA complex
6176	7311	306	Ribosome, cytoplasmic
6176	7311	308	60S ribosomal subunit, cytoplasmic
6176	7846	3055	Nop56p-associated pre-rRNA complex
6176	8342	3055	Nop56p-associated pre-rRNA complex
6176	8971	3055	Nop56p-associated pre-rRNA complex
6176	9045	306	Ribosome, cytoplasmic
6176	9045	308	60S ribosomal subunit, cytoplasmic
6176	9045	3055	Nop56p-associated pre-rRNA complex
6176	9045	5380	TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)
6176	9188	3055	Nop56p-associated pre-rRNA complex
6176	9221	3055	Nop56p-associated pre-rRNA complex
6176	9349	306	Ribosome, cytoplasmic
6176	9349	308	60S ribosomal subunit, cytoplasmic
6176	9349	3055	Nop56p-associated pre-rRNA complex
6176	81027	3055	Nop56p-associated pre-rRNA complex
6181	72	3055	Nop56p-associated pre-rRNA complex
6181	6187	306	Ribosome, cytoplasmic
6181	6187	3055	Nop56p-associated pre-rRNA complex
6181	6188	306	Ribosome, cytoplasmic
6181	6189	306	Ribosome, cytoplasmic
6181	6189	3055	Nop56p-associated pre-rRNA complex
6181	6191	306	Ribosome, cytoplasmic
6181	6193	306	Ribosome, cytoplasmic
6181	6194	306	Ribosome, cytoplasmic
6181	6194	3055	Nop56p-associated pre-rRNA complex
6181	6201	306	Ribosome, cytoplasmic
6181	6201	3055	Nop56p-associated pre-rRNA complex
6181	6202	306	Ribosome, cytoplasmic
6181	6202	3055	Nop56p-associated pre-rRNA complex
6181	6203	306	Ribosome, cytoplasmic
6181	6203	3055	Nop56p-associated pre-rRNA complex
6181	6204	306	Ribosome, cytoplasmic
6181	6205	306	Ribosome, cytoplasmic
6181	6205	3055	Nop56p-associated pre-rRNA complex
6181	6206	306	Ribosome, cytoplasmic
6181	6206	3055	Nop56p-associated pre-rRNA complex
6181	6207	306	Ribosome, cytoplasmic
6181	6207	3055	Nop56p-associated pre-rRNA complex
6181	6208	306	Ribosome, cytoplasmic
6181	6208	3055	Nop56p-associated pre-rRNA complex
6181	6209	306	Ribosome, cytoplasmic
6181	6209	3055	Nop56p-associated pre-rRNA complex
6181	6210	306	Ribosome, cytoplasmic
6181	6210	3055	Nop56p-associated pre-rRNA complex
6181	6217	306	Ribosome, cytoplasmic
6181	6217	3055	Nop56p-associated pre-rRNA complex
6181	6218	306	Ribosome, cytoplasmic
6181	6218	3055	Nop56p-associated pre-rRNA complex
6181	6222	306	Ribosome, cytoplasmic
6181	6222	3055	Nop56p-associated pre-rRNA complex
6181	6223	306	Ribosome, cytoplasmic
6181	6224	306	Ribosome, cytoplasmic
6181	6227	306	Ribosome, cytoplasmic
6181	6228	306	Ribosome, cytoplasmic
6181	6228	3055	Nop56p-associated pre-rRNA complex
6181	6229	306	Ribosome, cytoplasmic
6181	6229	3055	Nop56p-associated pre-rRNA complex
6181	6230	306	Ribosome, cytoplasmic
6181	6231	306	Ribosome, cytoplasmic
6181	6232	306	Ribosome, cytoplasmic
6181	6233	306	Ribosome, cytoplasmic
6181	6234	306	Ribosome, cytoplasmic
6181	6235	306	Ribosome, cytoplasmic
6181	6235	3055	Nop56p-associated pre-rRNA complex
6181	6727	3055	Nop56p-associated pre-rRNA complex
6181	6732	3055	Nop56p-associated pre-rRNA complex
6181	6949	3055	Nop56p-associated pre-rRNA complex
6181	7150	3055	Nop56p-associated pre-rRNA complex
6181	7284	3055	Nop56p-associated pre-rRNA complex
6181	7307	3055	Nop56p-associated pre-rRNA complex
6181	7311	306	Ribosome, cytoplasmic
6181	7311	308	60S ribosomal subunit, cytoplasmic
6181	7846	3055	Nop56p-associated pre-rRNA complex
6181	8342	3055	Nop56p-associated pre-rRNA complex
6181	8971	3055	Nop56p-associated pre-rRNA complex
6181	9045	306	Ribosome, cytoplasmic
6181	9045	308	60S ribosomal subunit, cytoplasmic
6181	9045	3055	Nop56p-associated pre-rRNA complex
6181	9045	5380	TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)
6181	9188	3055	Nop56p-associated pre-rRNA complex
6181	9221	3055	Nop56p-associated pre-rRNA complex
6181	9349	306	Ribosome, cytoplasmic
6181	9349	308	60S ribosomal subunit, cytoplasmic
6181	9349	3055	Nop56p-associated pre-rRNA complex
6181	81027	3055	Nop56p-associated pre-rRNA complex
6182	740	320	55S ribosome, mitochondrial
6182	740	324	39S ribosomal subunit, mitochondrial
6182	6183	320	55S ribosome, mitochondrial
6182	7818	320	55S ribosome, mitochondrial
6182	9553	320	55S ribosome, mitochondrial
6182	9553	324	39S ribosomal subunit, mitochondrial
6182	9801	320	55S ribosome, mitochondrial
6182	9801	324	39S ribosomal subunit, mitochondrial
6182	63875	320	55S ribosome, mitochondrial
6182	63875	324	39S ribosomal subunit, mitochondrial
6182	63931	320	55S ribosome, mitochondrial
6182	64432	320	55S ribosome, mitochondrial
6182	64928	320	55S ribosome, mitochondrial
6182	64928	324	39S ribosomal subunit, mitochondrial
6182	64949	320	55S ribosome, mitochondrial
6182	64951	320	55S ribosome, mitochondrial
6182	64960	320	55S ribosome, mitochondrial
6182	64963	320	55S ribosome, mitochondrial
6182	64965	320	55S ribosome, mitochondrial
6182	64968	320	55S ribosome, mitochondrial
6182	64969	320	55S ribosome, mitochondrial
6182	64975	320	55S ribosome, mitochondrial
6182	64975	324	39S ribosomal subunit, mitochondrial
6182	64976	320	55S ribosome, mitochondrial
6182	64976	324	39S ribosomal subunit, mitochondrial
6182	64978	320	55S ribosome, mitochondrial
6182	64978	324	39S ribosomal subunit, mitochondrial
6182	64979	320	55S ribosome, mitochondrial
6182	64979	324	39S ribosomal subunit, mitochondrial
6182	64981	320	55S ribosome, mitochondrial
6182	64981	324	39S ribosomal subunit, mitochondrial
6182	64983	320	55S ribosome, mitochondrial
6182	64983	324	39S ribosomal subunit, mitochondrial
6182	65003	320	55S ribosome, mitochondrial
6182	65003	324	39S ribosomal subunit, mitochondrial
6182	65005	320	55S ribosome, mitochondrial
6182	65005	324	39S ribosomal subunit, mitochondrial
6182	65008	320	55S ribosome, mitochondrial
6182	65008	324	39S ribosomal subunit, mitochondrial
6182	65080	320	55S ribosome, mitochondrial
6182	65080	324	39S ribosomal subunit, mitochondrial
6182	65993	320	55S ribosome, mitochondrial
6182	79590	320	55S ribosome, mitochondrial
6182	79590	324	39S ribosomal subunit, mitochondrial
6182	84311	320	55S ribosome, mitochondrial
6182	84311	324	39S ribosomal subunit, mitochondrial
6182	84545	320	55S ribosome, mitochondrial
6182	84545	324	39S ribosomal subunit, mitochondrial
6182	92259	320	55S ribosome, mitochondrial
6183	740	320	55S ribosome, mitochondrial
6183	7818	315	28S ribosomal subunit, mitochondrial
6183	7818	320	55S ribosome, mitochondrial
6183	9553	320	55S ribosome, mitochondrial
6183	9801	320	55S ribosome, mitochondrial
6183	63875	320	55S ribosome, mitochondrial
6183	63931	315	28S ribosomal subunit, mitochondrial
6183	63931	320	55S ribosome, mitochondrial
6183	64432	315	28S ribosomal subunit, mitochondrial
6183	64432	320	55S ribosome, mitochondrial
6183	64928	320	55S ribosome, mitochondrial
6183	64949	315	28S ribosomal subunit, mitochondrial
6183	64949	320	55S ribosome, mitochondrial
6183	64951	315	28S ribosomal subunit, mitochondrial
6183	64951	320	55S ribosome, mitochondrial
6183	64960	315	28S ribosomal subunit, mitochondrial
6183	64960	320	55S ribosome, mitochondrial
6183	64963	315	28S ribosomal subunit, mitochondrial
6183	64963	320	55S ribosome, mitochondrial
6183	64965	315	28S ribosomal subunit, mitochondrial
6183	64965	320	55S ribosome, mitochondrial
6183	64968	315	28S ribosomal subunit, mitochondrial
6183	64968	320	55S ribosome, mitochondrial
6183	64969	315	28S ribosomal subunit, mitochondrial
6183	64969	320	55S ribosome, mitochondrial
6183	64975	320	55S ribosome, mitochondrial
6183	64976	320	55S ribosome, mitochondrial
6183	64978	320	55S ribosome, mitochondrial
6183	64979	320	55S ribosome, mitochondrial
6183	64981	320	55S ribosome, mitochondrial
6183	64983	320	55S ribosome, mitochondrial
6183	65003	320	55S ribosome, mitochondrial
6183	65005	320	55S ribosome, mitochondrial
6183	65008	320	55S ribosome, mitochondrial
6183	65080	320	55S ribosome, mitochondrial
6183	65993	315	28S ribosomal subunit, mitochondrial
6183	65993	320	55S ribosome, mitochondrial
6183	79590	320	55S ribosome, mitochondrial
6183	84311	320	55S ribosome, mitochondrial
6183	84545	320	55S ribosome, mitochondrial
6183	92259	315	28S ribosomal subunit, mitochondrial
6183	92259	320	55S ribosome, mitochondrial
6184	6185	1199	Oligosaccharyltransferase complex (Stt3A variant)
6184	6185	1200	Oligosaccharyltransferase complex (Stt3B variant)
6184	7991	1200	Oligosaccharyltransferase complex (Stt3B variant)
6184	84061	1199	Oligosaccharyltransferase complex (Stt3A variant)
6184	84061	1200	Oligosaccharyltransferase complex (Stt3B variant)
6185	7991	1200	Oligosaccharyltransferase complex (Stt3B variant)
6185	84061	1199	Oligosaccharyltransferase complex (Stt3A variant)
6185	84061	1200	Oligosaccharyltransferase complex (Stt3B variant)
6187	72	3055	Nop56p-associated pre-rRNA complex
6187	6188	305	40S ribosomal subunit, cytoplasmic
6187	6188	306	Ribosome, cytoplasmic
6187	6188	338	40S ribosomal subunit, cytoplasmic
6187	6189	305	40S ribosomal subunit, cytoplasmic
6187	6189	306	Ribosome, cytoplasmic
6187	6189	338	40S ribosomal subunit, cytoplasmic
6187	6189	3055	Nop56p-associated pre-rRNA complex
6187	6191	305	40S ribosomal subunit, cytoplasmic
6187	6191	306	Ribosome, cytoplasmic
6187	6191	338	40S ribosomal subunit, cytoplasmic
6187	6193	305	40S ribosomal subunit, cytoplasmic
6187	6193	306	Ribosome, cytoplasmic
6187	6193	338	40S ribosomal subunit, cytoplasmic
6187	6194	305	40S ribosomal subunit, cytoplasmic
6187	6194	306	Ribosome, cytoplasmic
6187	6194	338	40S ribosomal subunit, cytoplasmic
6187	6194	3055	Nop56p-associated pre-rRNA complex
6187	6201	305	40S ribosomal subunit, cytoplasmic
6187	6201	306	Ribosome, cytoplasmic
6187	6201	338	40S ribosomal subunit, cytoplasmic
6187	6201	3055	Nop56p-associated pre-rRNA complex
6187	6202	305	40S ribosomal subunit, cytoplasmic
6187	6202	306	Ribosome, cytoplasmic
6187	6202	338	40S ribosomal subunit, cytoplasmic
6187	6202	3055	Nop56p-associated pre-rRNA complex
6187	6203	305	40S ribosomal subunit, cytoplasmic
6187	6203	306	Ribosome, cytoplasmic
6187	6203	338	40S ribosomal subunit, cytoplasmic
6187	6203	3055	Nop56p-associated pre-rRNA complex
6187	6204	305	40S ribosomal subunit, cytoplasmic
6187	6204	306	Ribosome, cytoplasmic
6187	6204	338	40S ribosomal subunit, cytoplasmic
6187	6205	305	40S ribosomal subunit, cytoplasmic
6187	6205	306	Ribosome, cytoplasmic
6187	6205	338	40S ribosomal subunit, cytoplasmic
6187	6205	3055	Nop56p-associated pre-rRNA complex
6187	6206	305	40S ribosomal subunit, cytoplasmic
6187	6206	306	Ribosome, cytoplasmic
6187	6206	338	40S ribosomal subunit, cytoplasmic
6187	6206	3055	Nop56p-associated pre-rRNA complex
6187	6207	305	40S ribosomal subunit, cytoplasmic
6187	6207	306	Ribosome, cytoplasmic
6187	6207	338	40S ribosomal subunit, cytoplasmic
6187	6207	3055	Nop56p-associated pre-rRNA complex
6187	6208	305	40S ribosomal subunit, cytoplasmic
6187	6208	306	Ribosome, cytoplasmic
6187	6208	338	40S ribosomal subunit, cytoplasmic
6187	6208	3055	Nop56p-associated pre-rRNA complex
6187	6209	305	40S ribosomal subunit, cytoplasmic
6187	6209	306	Ribosome, cytoplasmic
6187	6209	338	40S ribosomal subunit, cytoplasmic
6187	6209	3055	Nop56p-associated pre-rRNA complex
6187	6210	305	40S ribosomal subunit, cytoplasmic
6187	6210	306	Ribosome, cytoplasmic
6187	6210	338	40S ribosomal subunit, cytoplasmic
6187	6210	3055	Nop56p-associated pre-rRNA complex
6187	6217	305	40S ribosomal subunit, cytoplasmic
6187	6217	306	Ribosome, cytoplasmic
6187	6217	338	40S ribosomal subunit, cytoplasmic
6187	6217	3055	Nop56p-associated pre-rRNA complex
6187	6218	305	40S ribosomal subunit, cytoplasmic
6187	6218	306	Ribosome, cytoplasmic
6187	6218	338	40S ribosomal subunit, cytoplasmic
6187	6218	3055	Nop56p-associated pre-rRNA complex
6187	6222	305	40S ribosomal subunit, cytoplasmic
6187	6222	306	Ribosome, cytoplasmic
6187	6222	338	40S ribosomal subunit, cytoplasmic
6187	6222	3055	Nop56p-associated pre-rRNA complex
6187	6223	305	40S ribosomal subunit, cytoplasmic
6187	6223	306	Ribosome, cytoplasmic
6187	6223	338	40S ribosomal subunit, cytoplasmic
6187	6224	305	40S ribosomal subunit, cytoplasmic
6187	6224	306	Ribosome, cytoplasmic
6187	6224	338	40S ribosomal subunit, cytoplasmic
6187	6227	305	40S ribosomal subunit, cytoplasmic
6187	6227	306	Ribosome, cytoplasmic
6187	6227	338	40S ribosomal subunit, cytoplasmic
6187	6228	305	40S ribosomal subunit, cytoplasmic
6187	6228	306	Ribosome, cytoplasmic
6187	6228	338	40S ribosomal subunit, cytoplasmic
6187	6228	3055	Nop56p-associated pre-rRNA complex
6187	6229	305	40S ribosomal subunit, cytoplasmic
6187	6229	306	Ribosome, cytoplasmic
6187	6229	338	40S ribosomal subunit, cytoplasmic
6187	6229	3055	Nop56p-associated pre-rRNA complex
6187	6230	305	40S ribosomal subunit, cytoplasmic
6187	6230	306	Ribosome, cytoplasmic
6187	6230	338	40S ribosomal subunit, cytoplasmic
6187	6231	305	40S ribosomal subunit, cytoplasmic
6187	6231	306	Ribosome, cytoplasmic
6187	6231	338	40S ribosomal subunit, cytoplasmic
6187	6232	305	40S ribosomal subunit, cytoplasmic
6187	6232	306	Ribosome, cytoplasmic
6187	6233	305	40S ribosomal subunit, cytoplasmic
6187	6233	306	Ribosome, cytoplasmic
6187	6233	338	40S ribosomal subunit, cytoplasmic
6187	6234	305	40S ribosomal subunit, cytoplasmic
6187	6234	306	Ribosome, cytoplasmic
6187	6234	338	40S ribosomal subunit, cytoplasmic
6187	6235	305	40S ribosomal subunit, cytoplasmic
6187	6235	306	Ribosome, cytoplasmic
6187	6235	338	40S ribosomal subunit, cytoplasmic
6187	6235	3055	Nop56p-associated pre-rRNA complex
6187	6727	3055	Nop56p-associated pre-rRNA complex
6187	6732	3055	Nop56p-associated pre-rRNA complex
6187	6949	3055	Nop56p-associated pre-rRNA complex
6187	7150	3055	Nop56p-associated pre-rRNA complex
6187	7284	3055	Nop56p-associated pre-rRNA complex
6187	7307	3055	Nop56p-associated pre-rRNA complex
6187	7311	306	Ribosome, cytoplasmic
6187	7846	3055	Nop56p-associated pre-rRNA complex
6187	8342	3055	Nop56p-associated pre-rRNA complex
6187	8971	3055	Nop56p-associated pre-rRNA complex
6187	9045	306	Ribosome, cytoplasmic
6187	9045	3055	Nop56p-associated pre-rRNA complex
6187	9188	3055	Nop56p-associated pre-rRNA complex
6187	9221	3055	Nop56p-associated pre-rRNA complex
6187	9349	306	Ribosome, cytoplasmic
6187	9349	3055	Nop56p-associated pre-rRNA complex
6187	81027	3055	Nop56p-associated pre-rRNA complex
6188	6189	305	40S ribosomal subunit, cytoplasmic
6188	6189	306	Ribosome, cytoplasmic
6188	6189	338	40S ribosomal subunit, cytoplasmic
6188	6191	305	40S ribosomal subunit, cytoplasmic
6188	6191	306	Ribosome, cytoplasmic
6188	6191	338	40S ribosomal subunit, cytoplasmic
6188	6193	305	40S ribosomal subunit, cytoplasmic
6188	6193	306	Ribosome, cytoplasmic
6188	6193	338	40S ribosomal subunit, cytoplasmic
6188	6194	305	40S ribosomal subunit, cytoplasmic
6188	6194	306	Ribosome, cytoplasmic
6188	6194	338	40S ribosomal subunit, cytoplasmic
6188	6201	305	40S ribosomal subunit, cytoplasmic
6188	6201	306	Ribosome, cytoplasmic
6188	6201	338	40S ribosomal subunit, cytoplasmic
6188	6202	305	40S ribosomal subunit, cytoplasmic
6188	6202	306	Ribosome, cytoplasmic
6188	6202	338	40S ribosomal subunit, cytoplasmic
6188	6203	305	40S ribosomal subunit, cytoplasmic
6188	6203	306	Ribosome, cytoplasmic
6188	6203	338	40S ribosomal subunit, cytoplasmic
6188	6204	305	40S ribosomal subunit, cytoplasmic
6188	6204	306	Ribosome, cytoplasmic
6188	6204	338	40S ribosomal subunit, cytoplasmic
6188	6205	305	40S ribosomal subunit, cytoplasmic
6188	6205	306	Ribosome, cytoplasmic
6188	6205	338	40S ribosomal subunit, cytoplasmic
6188	6206	305	40S ribosomal subunit, cytoplasmic
6188	6206	306	Ribosome, cytoplasmic
6188	6206	338	40S ribosomal subunit, cytoplasmic
6188	6207	305	40S ribosomal subunit, cytoplasmic
6188	6207	306	Ribosome, cytoplasmic
6188	6207	338	40S ribosomal subunit, cytoplasmic
6188	6208	305	40S ribosomal subunit, cytoplasmic
6188	6208	306	Ribosome, cytoplasmic
6188	6208	338	40S ribosomal subunit, cytoplasmic
6188	6209	305	40S ribosomal subunit, cytoplasmic
6188	6209	306	Ribosome, cytoplasmic
6188	6209	338	40S ribosomal subunit, cytoplasmic
6188	6210	305	40S ribosomal subunit, cytoplasmic
6188	6210	306	Ribosome, cytoplasmic
6188	6210	338	40S ribosomal subunit, cytoplasmic
6188	6217	305	40S ribosomal subunit, cytoplasmic
6188	6217	306	Ribosome, cytoplasmic
6188	6217	338	40S ribosomal subunit, cytoplasmic
6188	6218	305	40S ribosomal subunit, cytoplasmic
6188	6218	306	Ribosome, cytoplasmic
6188	6218	338	40S ribosomal subunit, cytoplasmic
6188	6222	305	40S ribosomal subunit, cytoplasmic
6188	6222	306	Ribosome, cytoplasmic
6188	6222	338	40S ribosomal subunit, cytoplasmic
6188	6223	305	40S ribosomal subunit, cytoplasmic
6188	6223	306	Ribosome, cytoplasmic
6188	6223	338	40S ribosomal subunit, cytoplasmic
6188	6224	305	40S ribosomal subunit, cytoplasmic
6188	6224	306	Ribosome, cytoplasmic
6188	6224	338	40S ribosomal subunit, cytoplasmic
6188	6227	305	40S ribosomal subunit, cytoplasmic
6188	6227	306	Ribosome, cytoplasmic
6188	6227	338	40S ribosomal subunit, cytoplasmic
6188	6228	305	40S ribosomal subunit, cytoplasmic
6188	6228	306	Ribosome, cytoplasmic
6188	6228	338	40S ribosomal subunit, cytoplasmic
6188	6229	305	40S ribosomal subunit, cytoplasmic
6188	6229	306	Ribosome, cytoplasmic
6188	6229	338	40S ribosomal subunit, cytoplasmic
6188	6230	305	40S ribosomal subunit, cytoplasmic
6188	6230	306	Ribosome, cytoplasmic
6188	6230	338	40S ribosomal subunit, cytoplasmic
6188	6231	305	40S ribosomal subunit, cytoplasmic
6188	6231	306	Ribosome, cytoplasmic
6188	6231	338	40S ribosomal subunit, cytoplasmic
6188	6232	305	40S ribosomal subunit, cytoplasmic
6188	6232	306	Ribosome, cytoplasmic
6188	6233	305	40S ribosomal subunit, cytoplasmic
6188	6233	306	Ribosome, cytoplasmic
6188	6233	338	40S ribosomal subunit, cytoplasmic
6188	6234	305	40S ribosomal subunit, cytoplasmic
6188	6234	306	Ribosome, cytoplasmic
6188	6234	338	40S ribosomal subunit, cytoplasmic
6188	6235	305	40S ribosomal subunit, cytoplasmic
6188	6235	306	Ribosome, cytoplasmic
6188	6235	338	40S ribosomal subunit, cytoplasmic
6188	7311	306	Ribosome, cytoplasmic
6188	9045	306	Ribosome, cytoplasmic
6188	9349	306	Ribosome, cytoplasmic
6189	72	3055	Nop56p-associated pre-rRNA complex
6189	6191	305	40S ribosomal subunit, cytoplasmic
6189	6191	306	Ribosome, cytoplasmic
6189	6191	338	40S ribosomal subunit, cytoplasmic
6189	6193	305	40S ribosomal subunit, cytoplasmic
6189	6193	306	Ribosome, cytoplasmic
6189	6193	338	40S ribosomal subunit, cytoplasmic
6189	6194	305	40S ribosomal subunit, cytoplasmic
6189	6194	306	Ribosome, cytoplasmic
6189	6194	338	40S ribosomal subunit, cytoplasmic
6189	6194	3055	Nop56p-associated pre-rRNA complex
6189	6201	305	40S ribosomal subunit, cytoplasmic
6189	6201	306	Ribosome, cytoplasmic
6189	6201	338	40S ribosomal subunit, cytoplasmic
6189	6201	3055	Nop56p-associated pre-rRNA complex
6189	6202	305	40S ribosomal subunit, cytoplasmic
6189	6202	306	Ribosome, cytoplasmic
6189	6202	338	40S ribosomal subunit, cytoplasmic
6189	6202	3055	Nop56p-associated pre-rRNA complex
6189	6203	305	40S ribosomal subunit, cytoplasmic
