Entry	Entry name	Status	Protein names	Gene names	Organism	Length
K4HIW6	K4HIW6_BARQI	unreviewed	Uncharacterized protein	RM11_1093	Bartonella quintana RM-11	84
K4HJG3	K4HJG3_BARQI	unreviewed	DNA polymerase III epsilon chain	RM11_0005	Bartonella quintana RM-11	235
K4HKW2	K4HKW2_BARQI	unreviewed	NADH dehydrogenase subunit G	RM11_0546	Bartonella quintana RM-11	689
K4HH96	K4HH96_BARQI	unreviewed	Elongation factor 4 (EF-4) (EC 3.6.5.n1) (Ribosomal back-translocase LepA)	lepA RM11_0061	Bartonella quintana RM-11	601
K4HHQ5	K4HHQ5_BARQI	unreviewed	Cytoplasmic membrane protein	RM11_0625	Bartonella quintana RM-11	197
K4HI18	K4HI18_BARQI	unreviewed	Prolipoprotein diacylglyceryl transferase (EC 2.4.99.-)	lgt RM11_0321	Bartonella quintana RM-11	292
K4HI47	K4HI47_BARQI	unreviewed	Hemin degrading protein	RM11_0398	Bartonella quintana RM-11	341
K4HIS1	K4HIS1_BARQI	unreviewed	Putative cell filamentation protein	RM11_0985	Bartonella quintana RM-11	305
K4HIV3	K4HIV3_BARQI	unreviewed	Periplasmic hemin-binding protein	RM11_0397	Bartonella quintana RM-11	272
K4HIW9	K4HIW9_BARQI	unreviewed	Transketolase	RM11_1103	Bartonella quintana RM-11	668
K4HJ93	K4HJ93_BARQI	unreviewed	Omp43	RM11_0927	Bartonella quintana RM-11	401
K4HJV2	K4HJV2_BARQI	unreviewed	ABC transporter, permease protein	RM11_0651	Bartonella quintana RM-11	235
K4HL36	K4HL36_BARQI	unreviewed	Uncharacterized protein	RM11_0860	Bartonella quintana RM-11	104
K4HL72	K4HL72_BARQI	unreviewed	Uncharacterized protein	RM11_1058	Bartonella quintana RM-11	92
K4HHC9	K4HHC9_BARQI	unreviewed	Outer membrane lipoprotein	RM11_0156	Bartonella quintana RM-11	122
K4HJ95	K4HJ95_BARQI	unreviewed	UPF0176 protein RM11_0943	RM11_0943	Bartonella quintana RM-11	304
K4HK46	K4HK46_BARQI	unreviewed	Alanine racemase (EC 5.1.1.1)	RM11_0946	Bartonella quintana RM-11	368
K4HL06	K4HL06_BARQI	unreviewed	30S ribosomal protein S8	rpsH RM11_0771	Bartonella quintana RM-11	130
K4HL46	K4HL46_BARQI	unreviewed	Electron transfer flavoprotein subunit alpha	RM11_0912	Bartonella quintana RM-11	306
K4HJ09	K4HJ09_BARQI	unreviewed	Uncharacterized protein	RM11_1234	Bartonella quintana RM-11	412
K4HHK9	K4HHK9_BARQI	unreviewed	Guanylate kinase	RM11_0441	Bartonella quintana RM-11	221
K4HI39	K4HI39_BARQI	unreviewed	VirB6 protein	RM11_0978	Bartonella quintana RM-11	298
K4HLA9	K4HLA9_BARQI	unreviewed	Signal recognition particle receptor FtsY (SRP receptor)	ftsY RM11_1245	Bartonella quintana RM-11	403
K4HID6	K4HID6_BARQI	unreviewed	Putative monovalent cation/H+ antiporter subunit F	RM11_1227	Bartonella quintana RM-11	90
K4HHT0	K4HHT0_BARQI	unreviewed	Uncharacterized protein	RM11_0095	Bartonella quintana RM-11	173
K4HI40	K4HI40_BARQI	unreviewed	Cytochrome c-type biogenesis protein cycH	RM11_0377	Bartonella quintana RM-11	245
K4HIN8	K4HIN8_BARQI	unreviewed	Phosphate starvation-induced protein phoH	RM11_0202	Bartonella quintana RM-11	369
K4HJK5	K4HJK5_BARQI	unreviewed	Phosphate ABC transporter permease	RM11_0220	Bartonella quintana RM-11	430
K4HJN5	K4HJN5_BARQI	unreviewed	Penicillin-binding protein mrcA	RM11_0374	Bartonella quintana RM-11	716
K4HKF5	K4HKF5_BARQI	unreviewed	Putative monovalent cation/H+ antiporter subunit A	RM11_1231	Bartonella quintana RM-11	973
K4HL63	K4HL63_BARQI	unreviewed	Uncharacterized protein	RM11_1012	Bartonella quintana RM-11	668
K4HI44	K4HI44_BARQI	unreviewed	Aminopeptidase N	RM11_0388	Bartonella quintana RM-11	876
K4HIK1	K4HIK1_BARQI	unreviewed	FtsH protease activity modulator hflC	RM11_0819	Bartonella quintana RM-11	302
K4HJI0	K4HJI0_BARQI	unreviewed	Uncharacterized protein	RM11_0091	Bartonella quintana RM-11	230
K4HJI1	K4HJI1_BARQI	unreviewed	Uncharacterized protein	RM11_0097	Bartonella quintana RM-11	199
K4HJZ6	K4HJZ6_BARQI	unreviewed	Amino acid permease	RM11_0792	Bartonella quintana RM-11	238
K4HK25	K4HK25_BARQI	unreviewed	Uncharacterized protein	RM11_0887	Bartonella quintana RM-11	296
K4HKM4	K4HKM4_BARQI	unreviewed	Peptide chain release factor 1 (RF-1)	prfA RM11_0174	Bartonella quintana RM-11	359
K4HKW7	K4HKW7_BARQI	unreviewed	Cysteine desulfurase activator complex subunit SufB	RM11_0571	Bartonella quintana RM-11	503
K4HHP3	K4HHP3_BARQI	unreviewed	Methionine aminopeptidase (EC 3.4.11.18)	RM11_0594	Bartonella quintana RM-11	276
K4HIX4	K4HIX4_BARQI	unreviewed	50S ribosomal protein L32	RM11_1118	Bartonella quintana RM-11	84
K4HJ62	K4HJ62_BARQI	unreviewed	Adenylate kinase (AK) (EC 2.7.4.3) (ATP-AMP transphosphorylase) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase)	adk RM11_0764	Bartonella quintana RM-11	192
K4HHE5	K4HHE5_BARQI	unreviewed	Endoribonuclease YbeY (EC 3.1.-.-)	ybeY RM11_0201	Bartonella quintana RM-11	158
K4HI36	K4HI36_BARQI	unreviewed	Uncharacterized protein	RM11_0968	Bartonella quintana RM-11	80
K4HIB1	K4HIB1_BARQI	unreviewed	Uncharacterized protein	RM11_1166	Bartonella quintana RM-11	112
K4HIX2	K4HIX2_BARQI	unreviewed	3-ketoacyl-(Acyl-carrier-protein) reductase	RM11_0437	Bartonella quintana RM-11	245
K4HJ91	K4HJ91_BARQI	unreviewed	Uncharacterized protein	RM11_0915	Bartonella quintana RM-11	93
K4HJK2	K4HJK2_BARQI	unreviewed	Uncharacterized protein	RM11_0205	Bartonella quintana RM-11	278
K4HKQ7	K4HKQ7_BARQI	unreviewed	Uncharacterized protein	RM11_0312	Bartonella quintana RM-11	247
K4HL95	K4HL95_BARQI	unreviewed	Ribosome maturation factor RimM	rimM RM11_1174	Bartonella quintana RM-11	197
K4HK62	K4HK62_BARQI	unreviewed	Uncharacterized protein	RM11_0987	Bartonella quintana RM-11	68
K4HHY2	K4HHY2_BARQI	unreviewed	Thymidylate synthase (TS) (TSase) (EC 2.1.1.45)	thyA RM11_0822	Bartonella quintana RM-11	264
K4HIL6	K4HIL6_BARQI	unreviewed	Carboxy-terminal processing protease ctpA	RM11_0142	Bartonella quintana RM-11	423
K4HJ17	K4HJ17_BARQI	unreviewed	Phosphate acyltransferase (EC 2.3.1.n2) (Acyl-ACP phosphotransacylase) (Acyl-[acyl-carrier-protein]--phosphate acyltransferase) (Phosphate-acyl-ACP acyltransferase)	plsX RM11_0526	Bartonella quintana RM-11	349
K4HJB7	K4HJB7_BARQI	unreviewed	Uncharacterized protein	RM11_1061	Bartonella quintana RM-11	91
K4HHU5	K4HHU5_BARQI	unreviewed	Glutamate 5-kinase (EC 2.7.2.11) (Gamma-glutamyl kinase)	proB RM11_0138	Bartonella quintana RM-11	375
K4HIZ8	K4HIZ8_BARQI	unreviewed	Enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase)	eno RM11_0472	Bartonella quintana RM-11	422
K4HHF2	K4HHF2_BARQI	unreviewed	Phosphate ABC transporter ATP-binding protein	RM11_0221	Bartonella quintana RM-11	252
K4HID9	K4HID9_BARQI	unreviewed	ATP-dependent RNA helicase	RM11_0639	Bartonella quintana RM-11	467
K4HJJ5	K4HJJ5_BARQI	unreviewed	Protein NrdI	nrdI RM11_0170	Bartonella quintana RM-11	132
K4HJK7	K4HJK7_BARQI	unreviewed	Hemin binding protein a	RM11_0230	Bartonella quintana RM-11	272
K4HJ43	K4HJ43_BARQI	unreviewed	Elongation factor Ts (EF-Ts)	tsf RM11_0663	Bartonella quintana RM-11	307
K4HJQ2	K4HJQ2_BARQI	unreviewed	Transport protein	RM11_0450	Bartonella quintana RM-11	429
K4HJQ7	K4HJQ7_BARQI	unreviewed	Pyruvate dehydrogenase E1 component, alpha subunit	RM11_0475	Bartonella quintana RM-11	346
K4HHJ2	K4HHJ2_BARQI	unreviewed	Uncharacterized protein	RM11_0354	Bartonella quintana RM-11	74
K4HHV1	K4HHV1_BARQI	unreviewed	Uncharacterized protein	RM11_0743	Bartonella quintana RM-11	84
K4HIQ8	K4HIQ8_BARQI	unreviewed	Nodulation protein n	RM11_0954	Bartonella quintana RM-11	167
K4HJP7	K4HJP7_BARQI	unreviewed	Replicative DNA helicase	RM11_0430	Bartonella quintana RM-11	505
K4HKD2	K4HKD2_BARQI	unreviewed	TrwD protein	RM11_1165	Bartonella quintana RM-11	294
K4HL01	K4HL01_BARQI	unreviewed	Glutamine synthetase (EC 6.3.1.2)	RM11_0751	Bartonella quintana RM-11	469
K4HIT6	K4HIT6_BARQI	unreviewed	Phosphoglucomutase	RM11_1000	Bartonella quintana RM-11	542
K4HJN0	K4HJN0_BARQI	unreviewed	Uncharacterized protein	RM11_0348	Bartonella quintana RM-11	67
K4HHB8	K4HHB8_BARQI	unreviewed	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (Phosphohexose isomerase)	pgi RM11_0124	Bartonella quintana RM-11	554
K4HHC5	K4HHC5_BARQI	unreviewed	UPF0235 protein RM11_0146	RM11_0146	Bartonella quintana RM-11	114
K4HHM7	K4HHM7_BARQI	unreviewed	Uncharacterized protein	RM11_0536	Bartonella quintana RM-11	164
K4HHZ1	K4HHZ1_BARQI	unreviewed	Uncharacterized protein	RM11_0254	Bartonella quintana RM-11	152
K4HIS0	K4HIS0_BARQI	unreviewed	ATP synthase subunit b (ATP synthase F(0) sector subunit b) (ATPase subunit I) (F-type ATPase subunit b)	atpF RM11_0295	Bartonella quintana RM-11	188
K4HJA9	K4HJA9_BARQI	unreviewed	Uncharacterized protein	RM11_1020	Bartonella quintana RM-11	71
K4HHC2	K4HHC2_BARQI	unreviewed	Ribosomal RNA large subunit methyltransferase E (EC 2.1.1.166) (23S rRNA Um2552 methyltransferase) (rRNA (uridine-2'-O-)-methyltransferase)	rlmE ftsJ rrmJ RM11_0136	Bartonella quintana RM-11	241
K4HJ48	K4HJ48_BARQI	unreviewed	Uncharacterized protein	RM11_0691	Bartonella quintana RM-11	82
K4HJK3	K4HJK3_BARQI	unreviewed	Uncharacterized protein	RM11_0210	Bartonella quintana RM-11	136
K4HHJ7	K4HHJ7_BARQI	unreviewed	Cytochrome c-type biogenesis protein cycL	RM11_0380	Bartonella quintana RM-11	150
K4HI06	K4HI06_BARQI	unreviewed	Regulatory protein	RM11_0883	Bartonella quintana RM-11	343
K4HHY5	K4HHY5_BARQI	unreviewed	Uncharacterized protein	RM11_0238	Bartonella quintana RM-11	82
K4HI81	K4HI81_BARQI	unreviewed	Dihydrolipoyl dehydrogenase (EC 1.8.1.4)	RM11_0478	Bartonella quintana RM-11	499
K4HIA1	K4HIA1_BARQI	unreviewed	Uncharacterized protein	RM11_0532	Bartonella quintana RM-11	142
K4HIQ2	K4HIQ2_BARQI	unreviewed	3-deoxy-D-manno-octulosonic-acid transferase	RM11_0242	Bartonella quintana RM-11	440
K4HK08	K4HK08_BARQI	unreviewed	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227) (Undecaprenyl-PP-MurNAc-pentapeptide-UDPGlcNAc GlcNAc transferase)	murG RM11_0841	Bartonella quintana RM-11	371
K4HL96	K4HL96_BARQI	unreviewed	Cobalamin biosynthesis protein cobS	RM11_1179	Bartonella quintana RM-11	363
K4HKP5	K4HKP5_BARQI	unreviewed	Bifunctional protein FolD	folD RM11_0277	Bartonella quintana RM-11	317
K4HL87	K4HL87_BARQI	unreviewed	Acetyl-coenzyme A synthetase (AcCoA synthetase) (Acs) (EC 6.2.1.1) (Acetate--CoA ligase) (Acyl-activating enzyme)	acsA RM11_1134	Bartonella quintana RM-11	652
K4HIX1	K4HIX1_BARQI	unreviewed	Uncharacterized protein	RM11_1108	Bartonella quintana RM-11	177
K4HH93	K4HH93_BARQI	unreviewed	Fructose-specific IIA component	RM11_0051	Bartonella quintana RM-11	135
K4HI35	K4HI35_BARQI	unreviewed	Protease II	RM11_0366	Bartonella quintana RM-11	679
K4HIL0	K4HIL0_BARQI	unreviewed	50S ribosomal protein L21	rplU RM11_0126	Bartonella quintana RM-11	164
K4HKE6	K4HKE6_BARQI	unreviewed	Uncharacterized protein	RM11_1205	Bartonella quintana RM-11	118
K4HHP6	K4HHP6_BARQI	unreviewed	Shikimate dehydrogenase (EC 1.1.1.25)	aroE RM11_0003	Bartonella quintana RM-11	293
K4HIA0	K4HIA0_BARQI	unreviewed	Exodeoxyribonuclease III	RM11_1141	Bartonella quintana RM-11	276
K4HIL1	K4HIL1_BARQI	unreviewed	UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.3.1.98) (UDP-N-acetylmuramate dehydrogenase)	murB RM11_0839	Bartonella quintana RM-11	317
K4HHX3	K4HHX3_BARQI	unreviewed	Nucleoid-associated protein RM11_0208	RM11_0208	Bartonella quintana RM-11	108
K4HIJ7	K4HIJ7_BARQI	unreviewed	Uncharacterized protein	RM11_0808	Bartonella quintana RM-11	317
K4HJ12	K4HJ12_BARQI	unreviewed	Uncharacterized protein	RM11_1244	Bartonella quintana RM-11	421
K4HIC5	K4HIC5_BARQI	unreviewed	Branched chain amino acid ABC transporter permease	RM11_0601	Bartonella quintana RM-11	363
K4HIH0	K4HIH0_BARQI	unreviewed	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	RM11_0745	Bartonella quintana RM-11	188
K4HIM5	K4HIM5_BARQI	unreviewed	ABC transporter, periplasmic binding protein	RM11_0167	Bartonella quintana RM-11	308
K4HIS2	K4HIS2_BARQI	unreviewed	Octaprenyl-diphosphate synthase	RM11_0300	Bartonella quintana RM-11	338
K4HJ11	K4HJ11_BARQI	unreviewed	Lipid A biosynthesis lauroyl acyltransferase	RM11_0506	Bartonella quintana RM-11	301
K4HJT5	K4HJT5_BARQI	unreviewed	Uncharacterized protein	RM11_0598	Bartonella quintana RM-11	172
K4HKT2	K4HKT2_BARQI	unreviewed	Phosphomethylpyrimidine synthase (EC 4.1.99.17) (Hydroxymethylpyrimidine phosphate synthase) (Thiamine biosynthesis protein ThiC)	thiC RM11_0394	Bartonella quintana RM-11	595
K4HKT6	K4HKT6_BARQI	unreviewed	Pantothenate synthetase (PS) (EC 6.3.2.1) (Pantoate--beta-alanine ligase) (Pantoate-activating enzyme)	panC RM11_0414	Bartonella quintana RM-11	286
K4HHN8	K4HHN8_BARQI	unreviewed	Phosphatidylcholine synthase	RM11_0578	Bartonella quintana RM-11	266
K4HIE1	K4HIE1_BARQI	unreviewed	Uncharacterized protein	RM11_0644	Bartonella quintana RM-11	185
K4HIS6	K4HIS6_BARQI	unreviewed	50S ribosomal protein L25 (General stress protein CTC)	rplY ctc RM11_0315	Bartonella quintana RM-11	208
K4HKQ0	K4HKQ0_BARQI	unreviewed	Uncharacterized protein	RM11_0292	Bartonella quintana RM-11	154
K4HJN3	K4HJN3_BARQI	unreviewed	Uncharacterized protein	RM11_0363	Bartonella quintana RM-11	125
K4HKT1	K4HKT1_BARQI	unreviewed	DNA polymerase	RM11_0389	Bartonella quintana RM-11	290
K4HJX5	K4HJX5_BARQI	unreviewed	Cytochrome c-type biogenesis protein	RM11_0726	Bartonella quintana RM-11	262
K4HHL3	K4HHL3_BARQI	unreviewed	Serine--tRNA ligase (EC 6.1.1.11) (Seryl-tRNA synthetase) (Seryl-tRNA(Ser/Sec) synthetase)	serS RM11_0461	Bartonella quintana RM-11	425
K4HI89	K4HI89_BARQI	unreviewed	Small heat shock protein	RM11_0501	Bartonella quintana RM-11	168
K4HID8	K4HID8_BARQI	unreviewed	Transmembrane protein	RM11_1232	Bartonella quintana RM-11	158
K4HII2	K4HII2_BARQI	unreviewed	Uncharacterized protein	RM11_0042	Bartonella quintana RM-11	265
K4HJA3	K4HJA3_BARQI	unreviewed	Putative cell filamentation protein	RM11_0984	Bartonella quintana RM-11	245
K4HJU0	K4HJU0_BARQI	unreviewed	Ribonuclease R (RNase R) (EC 3.1.13.1)	rnr RM11_0613	Bartonella quintana RM-11	759
K4HKM7	K4HKM7_BARQI	unreviewed	Transport transmembrane protein	RM11_0189	Bartonella quintana RM-11	542
K4HL94	K4HL94_BARQI	unreviewed	Succinate dehydrogenase flavoprotein subunit	RM11_1169	Bartonella quintana RM-11	613
K4HHY6	K4HHY6_BARQI	unreviewed	DNA repair protein RecN (Recombination protein N)	RM11_0832	Bartonella quintana RM-11	553
K4HJX2	K4HJX2_BARQI	unreviewed	Aspartate--tRNA ligase (EC 6.1.1.12) (Aspartyl-tRNA synthetase)	aspS RM11_0716	Bartonella quintana RM-11	597
K4HHL8	K4HHL8_BARQI	unreviewed	Potassium transporter peripheral membrane component	RM11_0486	Bartonella quintana RM-11	458
K4HHU6	K4HHU6_BARQI	unreviewed	Uncharacterized protein	RM11_0727	Bartonella quintana RM-11	336
K4HI12	K4HI12_BARQI	unreviewed	Uncharacterized protein	RM11_0306	Bartonella quintana RM-11	147
K4HJ45	K4HJ45_BARQI	unreviewed	Nitroreductase	RM11_0673	Bartonella quintana RM-11	229
K4HL33	K4HL33_BARQI	unreviewed	Transmembrane protein	RM11_0850	Bartonella quintana RM-11	174
K4HHX6	K4HHX6_BARQI	unreviewed	Bifunctional preprotein translocase subunit SecD/SecF	RM11_0806	Bartonella quintana RM-11	837
K4HIB4	K4HIB4_BARQI	unreviewed	Nitrogenase cofactor synthesis protein nifS	RM11_0570	Bartonella quintana RM-11	381
K4HK10	K4HK10_BARQI	unreviewed	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase (EC 6.3.2.13) (Meso-A2pm-adding enzyme) (Meso-diaminopimelate-adding enzyme) (UDP-MurNAc-L-Ala-D-Glu:meso-diaminopimelate ligase) (UDP-MurNAc-tripeptide synthetase) (UDP-N-acetylmuramyl-tripeptide synthetase)	murE RM11_0846	Bartonella quintana RM-11	483
K4HIG9	K4HIG9_BARQI	unreviewed	Uncharacterized protein	RM11_0007	Bartonella quintana RM-11	298
K4HIM8	K4HIM8_BARQI	unreviewed	Peptidyl-prolyl cis-trans isomerase	RM11_0177	Bartonella quintana RM-11	295
K4HIV0	K4HIV0_BARQI	unreviewed	Thiazole synthase (EC 2.8.1.10)	thiG RM11_0392	Bartonella quintana RM-11	257
K4HJ85	K4HJ85_BARQI	unreviewed	Uncharacterized protein	RM11_0884	Bartonella quintana RM-11	303
K4HL76	K4HL76_BARQI	unreviewed	Peptidoglycan-associated lipoprotein	RM11_1079	Bartonella quintana RM-11	138
K4HIL8	K4HIL8_BARQI	unreviewed	Inorganic pyrophosphatase (EC 3.6.1.1) (Pyrophosphate phospho-hydrolase)	ppa RM11_0147	Bartonella quintana RM-11	176
K4HKQ2	K4HKQ2_BARQI	unreviewed	Glycyl-tRNA synthetase subunit beta	RM11_0297	Bartonella quintana RM-11	740
K4HHS5	K4HHS5_BARQI	unreviewed	Iron transport system membrane protein yfeC	RM11_0078	Bartonella quintana RM-11	275
K4HIK2	K4HIK2_BARQI	unreviewed	Heme exporter protein C	RM11_0099	Bartonella quintana RM-11	181
K4HJ92	K4HJ92_BARQI	unreviewed	Membrane protein insertase YidC (Foldase YidC) (Membrane integrase YidC) (Membrane protein YidC)	yidC RM11_0920	Bartonella quintana RM-11	601
K4HJS3	K4HJS3_BARQI	unreviewed	NADH dehydrogenase subunit M	RM11_0552	Bartonella quintana RM-11	489
K4HKM6	K4HKM6_BARQI	unreviewed	ATP-dependent protease subunit HslV (EC 3.4.25.2)	hslV RM11_0184	Bartonella quintana RM-11	185
K4HKN3	K4HKN3_BARQI	unreviewed	ABC transporter permease protein	RM11_0219	Bartonella quintana RM-11	403
K4HJS1	K4HJS1_BARQI	unreviewed	NADH-quinone oxidoreductase subunit C (EC 1.6.99.5) (NADH dehydrogenase I subunit C) (NDH-1 subunit C)	nuoC RM11_0542	Bartonella quintana RM-11	202
K4HI62	K4HI62_BARQI	unreviewed	RNA polymerase sigma factor	RM11_1014	Bartonella quintana RM-11	163
K4HKE4	K4HKE4_BARQI	unreviewed	Uncharacterized protein	RM11_1200	Bartonella quintana RM-11	254
K4HKM0	K4HKM0_BARQI	unreviewed	UTP-glucose-1-phosphate uridylyltransferase	RM11_0154	Bartonella quintana RM-11	306
K4HL69	K4HL69_BARQI	unreviewed	Uncharacterized protein	RM11_1042	Bartonella quintana RM-11	193
K4HHJ3	K4HHJ3_BARQI	unreviewed	Uncharacterized protein	RM11_0359	Bartonella quintana RM-11	166
K4HHQ3	K4HHQ3_BARQI	unreviewed	Uncharacterized protein	RM11_0619	Bartonella quintana RM-11	93
K4HHX5	K4HHX5_BARQI	unreviewed	Uncharacterized protein	RM11_0213	Bartonella quintana RM-11	75
K4HIF5	K4HIF5_BARQI	unreviewed	4-hydroxyphenylacetate 3-monooxygenase	RM11_0704	Bartonella quintana RM-11	181
K4HIP9	K4HIP9_BARQI	unreviewed	Uncharacterized protein	RM11_0928	Bartonella quintana RM-11	319
K4HJB3	K4HJB3_BARQI	unreviewed	Translation initiation factor IF-1	infA RM11_1040	Bartonella quintana RM-11	72
K4HHK2	K4HHK2_BARQI	unreviewed	GTP pyrophosphokinase	RM11_0406	Bartonella quintana RM-11	742
K4HI95	K4HI95_BARQI	unreviewed	N-acetyl-gamma-glutamyl-phosphate reductase	RM11_0517	Bartonella quintana RM-11	311
K4HIU0	K4HIU0_BARQI	unreviewed	Two-component response regulator	RM11_1016	Bartonella quintana RM-11	264
K4HJJ7	K4HJJ7_BARQI	unreviewed	Uncharacterized protein	RM11_0180	Bartonella quintana RM-11	287
K4HI91	K4HI91_BARQI	unreviewed	Alcohol dehydrogenase (Quinone oxidoreductase)	RM11_0507	Bartonella quintana RM-11	342
K4HIX6	K4HIX6_BARQI	unreviewed	Transport protein transmembrane	RM11_1123	Bartonella quintana RM-11	545
K4HID1	K4HID1_BARQI	unreviewed	Transcriptional regulator	RM11_0616	Bartonella quintana RM-11	136
K4HIK5	K4HIK5_BARQI	unreviewed	Cytochrome o ubiquinol oxidase subunit I	RM11_0109	Bartonella quintana RM-11	672
K4HJH2	K4HJH2_BARQI	unreviewed	Phosphocarrier protein	RM11_0050	Bartonella quintana RM-11	98
K4HJ33	K4HJ33_BARQI	unreviewed	Glycerol-3-phosphate acyltransferase (Acyl-PO4 G3P acyltransferase) (Acyl-phosphate--glycerol-3-phosphate acyltransferase) (G3P acyltransferase) (Lysophosphatidic acid synthase)	plsY RM11_0610	Bartonella quintana RM-11	215
K4HJX8	K4HJX8_BARQI	unreviewed	Uncharacterized protein	RM11_0736	Bartonella quintana RM-11	100
K4HL61	K4HL61_BARQI	unreviewed	Uncharacterized protein	RM11_0996	Bartonella quintana RM-11	184
K4HJ60	K4HJ60_BARQI	unreviewed	Pseudouridine synthase (EC 5.4.99.-)	RM11_0754	Bartonella quintana RM-11	327
K4HJH0	K4HJH0_BARQI	unreviewed	ABC transporter, ATP-binding protein	RM11_0040	Bartonella quintana RM-11	588
K4HKL0	K4HKL0_BARQI	unreviewed	Cytochrome c biogenesis protein CcmA	RM11_0101	Bartonella quintana RM-11	207
K4HHM1	K4HHM1_BARQI	unreviewed	Uncharacterized protein	RM11_0505	Bartonella quintana RM-11	123
K4HI82	K4HI82_BARQI	unreviewed	Elongation factor P (EF-P)	efp RM11_1096	Bartonella quintana RM-11	171
K4HIE7	K4HIE7_BARQI	unreviewed	Membrane-associated zinc metalloprotease	RM11_0659	Bartonella quintana RM-11	382
K4HIP8	K4HIP8_BARQI	unreviewed	Isoleucine--tRNA ligase (EC 6.1.1.5) (Isoleucyl-tRNA synthetase)	ileS RM11_0232	Bartonella quintana RM-11	971
K4HIU1	K4HIU1_BARQI	unreviewed	Uncharacterized protein	RM11_0371	Bartonella quintana RM-11	261
K4HJT1	K4HJT1_BARQI	unreviewed	DNA polymerase III subunit delta	RM11_0582	Bartonella quintana RM-11	351
K4HKJ9	K4HKJ9_BARQI	unreviewed	Succinyl-diaminopimelate desuccinylase (SDAP desuccinylase) (EC 3.5.1.18) (N-succinyl-LL-2,6-diaminoheptanedioate amidohydrolase)	dapE RM11_0044	Bartonella quintana RM-11	390
K4HKN2	K4HKN2_BARQI	unreviewed	Uncharacterized protein	RM11_0214	Bartonella quintana RM-11	75
K4HL43	K4HL43_BARQI	unreviewed	Uncharacterized protein	RM11_0896	Bartonella quintana RM-11	200
K4HL60	K4HL60_BARQI	unreviewed	Uncharacterized protein	RM11_0991	Bartonella quintana RM-11	471
K4HI41	K4HI41_BARQI	unreviewed	VirB11 protein	RM11_0983	Bartonella quintana RM-11	356
K4HIY8	K4HIY8_BARQI	unreviewed	TrwF protein	RM11_1163	Bartonella quintana RM-11	273
K4HKN4	K4HKN4_BARQI	unreviewed	Aminopeptidase	RM11_0224	Bartonella quintana RM-11	415
K4HIB8	K4HIB8_BARQI	unreviewed	Uncharacterized protein	RM11_0580	Bartonella quintana RM-11	225
K4HKA0	K4HKA0_BARQI	unreviewed	Uncharacterized protein	RM11_1075	Bartonella quintana RM-11	145
K4HIH2	K4HIH2_BARQI	unreviewed	Nitrogen regulatory protein p-II	RM11_0750	Bartonella quintana RM-11	112
K4HIV8	K4HIV8_BARQI	unreviewed	Orotate phosphoribosyltransferase (OPRT) (OPRTase) (EC 2.4.2.10)	pyrE RM11_0407	Bartonella quintana RM-11	199
K4HJD7	K4HJD7_BARQI	unreviewed	TrwG protein	RM11_1162	Bartonella quintana RM-11	232
K4HKK4	K4HKK4_BARQI	unreviewed	Uncharacterized protein	RM11_0069	Bartonella quintana RM-11	83
K4HL24	K4HL24_BARQI	unreviewed	Uncharacterized protein	RM11_0825	Bartonella quintana RM-11	101
K4HL58	K4HL58_BARQI	unreviewed	VirB9 protein	RM11_0981	Bartonella quintana RM-11	288
K4HIZ5	K4HIZ5_BARQI	unreviewed	Glutamine amidotransferase	RM11_1193	Bartonella quintana RM-11	248
K4HHG6	K4HHG6_BARQI	unreviewed	Aldehyde dehydrogenase	RM11_0263	Bartonella quintana RM-11	476
K4HHQ7	K4HHQ7_BARQI	unreviewed	Ubiquinone biosynthesis protein Aarf	RM11_0033	Bartonella quintana RM-11	528
K4HI16	K4HI16_BARQI	unreviewed	Uncharacterized protein	RM11_0316	Bartonella quintana RM-11	83
K4HIH9	K4HIH9_BARQI	unreviewed	Protein translocase subunit SecY	secY RM11_0765	Bartonella quintana RM-11	448
K4HIU2	K4HIU2_BARQI	unreviewed	Uncharacterized protein	RM11_1021	Bartonella quintana RM-11	171
K4HKT4	K4HKT4_BARQI	unreviewed	Uncharacterized protein	RM11_0404	Bartonella quintana RM-11	226
K4HHM8	K4HHM8_BARQI	unreviewed	NADH-quinone oxidoreductase subunit D (EC 1.6.99.5) (NADH dehydrogenase I subunit D) (NDH-1 subunit D)	nuoD RM11_0543	Bartonella quintana RM-11	396
K4HHV6	K4HHV6_BARQI	unreviewed	Uncharacterized protein	RM11_0753	Bartonella quintana RM-11	261
K4HIQ9	K4HIQ9_BARQI	unreviewed	Cell division transmembrane protein	RM11_0264	Bartonella quintana RM-11	852
K4HJ13	K4HJ13_BARQI	unreviewed	Malic enzyme	RM11_0511	Bartonella quintana RM-11	769
