BAIT	IP_Sample_ID	Rank	Uniq_Pep	Acc__	Num_Unique	X__Cov	Best_Disc_Score	Best_Expect_Val	Protein_MW	Species	Protein_Name
negative_strep	JKIP36-02	[2]		P35527	37	86.7	6.62	1.60E-11	62064.8	HOMO SAPIENS	K1C9_HUMAN Keratin, type I cytoskeletal 9
negative_strep	JKIP36-02	[2-1]	13	P13645	14	31.5	4.83	9.80E-09	58827.5	HOMO SAPIENS	K1C10_HUMAN Keratin, type I cytoskeletal 10
negative_strep	JKIP36-02	[2-2]	6	P02533	7	16.1	3.91	7.80E-07	51561.9	HOMO SAPIENS	K1C14_HUMAN Keratin, type I cytoskeletal 14
negative_strep	JKIP36-02	[2-3]	4	P08779	5	9.3	3.53	8.00E-06	51268.3	HOMO SAPIENS	K1C16_HUMAN Keratin, type I cytoskeletal 16
negative_strep	JKIP36-02	[2-4]	3	P19012	4	7.7	3.53	8.00E-06	49212.1	HOMO SAPIENS	K1C15_HUMAN Keratin, type I cytoskeletal 15
negative_strep	JKIP36-02	[2-5]	3	Q04695	4	8.3	3.51	7.80E-07	48106.1	HOMO SAPIENS	K1C17_HUMAN Keratin, type I cytoskeletal 17
negative_strep	JKIP36-02	[2-6, 42-1]	2	P08727	3	5.8	2.05	0.0018	44106.3	HOMO SAPIENS	K1C19_HUMAN Keratin, type I cytoskeletal 19
negative_strep	JKIP36-02	[3]		P04264	34	57.5	6.02	9.30E-11	66039.2	HOMO SAPIENS	K2C1_HUMAN Keratin, type II cytoskeletal 1
negative_strep	JKIP36-02	[3-1]	17	P35908	19	51.3	4.78	1.50E-08	65433.4	HOMO SAPIENS	K22E_HUMAN Keratin, type II cytoskeletal 2 epidermal
negative_strep	JKIP36-02	[3-2, 14-1]	2	P04259	3	5.5	3	1.20E-04	60067.4	HOMO SAPIENS	K2C6B_HUMAN Keratin, type II cytoskeletal 6B
negative_strep	JKIP36-02	[3-3]	2	P19013	3	6	3.18	1.10E-05	57285.7	HOMO SAPIENS	K2C4_HUMAN Keratin, type II cytoskeletal 4
negative_strep	JKIP36-02	[4]		Q8WWM7	31	44.1	5.82	1.10E-10	113374.5	HOMO SAPIENS	ATX2L_HUMAN Ataxin-2-like protein
negative_strep	JKIP36-02	[5]		P05166	25	56	6.27	4.60E-10	58216.2	HOMO SAPIENS	PCCB_HUMAN Propionyl-CoA carboxylase beta chain, mitochondrial
negative_strep	JKIP36-02	[6]		P05165	23	37.6	5.79	3.50E-09	80059.7	HOMO SAPIENS	PCCA_HUMAN Propionyl-CoA carboxylase alpha chain, mitochondrial
negative_strep	JKIP36-02	[7]		P11498	18	24.2	4.91	7.40E-08	129634.7	HOMO SAPIENS	PYC_HUMAN Pyruvate carboxylase, mitochondrial
negative_strep	JKIP36-02	[8]		P19338	14	22.7	3.78	2.00E-07	76615	HOMO SAPIENS	NUCL_HUMAN Nucleolin
negative_strep	JKIP36-02	[9]		P26196	10	31.3	4.31	6.50E-07	54417.3	HOMO SAPIENS	DDX6_HUMAN Probable ATP-dependent RNA helicase DDX6
negative_strep	JKIP36-02	[10]		Q9HCC0	7	21.3	5.27	7.90E-09	61333.7	HOMO SAPIENS	MCCB_HUMAN Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial
negative_strep	JKIP36-02	[11]		Q7Z417	8	25.9	3.83	2.00E-06	76121.7	HOMO SAPIENS	NUFP2_HUMAN Nuclear fragile X mental retardation-interacting protein 2
negative_strep	JKIP36-02	[12]		P08107	8	21.4	4.1	1.70E-07	70052.8	HOMO SAPIENS	HSP71_HUMAN Heat shock 70 kDa protein 1A/1B
negative_strep	JKIP36-02	[12-1]	5	P11142	7	15.6	3.78	1.70E-07	70898.7	HOMO SAPIENS	HSP7C_HUMAN Heat shock cognate 71 kDa protein
negative_strep	JKIP36-02	[12-2]	1	P54652	3	6.3	3.73	1.70E-07	70021.5	HOMO SAPIENS	HSP72_HUMAN Heat shock-related 70 kDa protein 2
negative_strep	JKIP36-02	[12-3]	2	P11021	3	6.3	2.81	4.20E-05	72333.5	HOMO SAPIENS	GRP78_HUMAN 78 kDa glucose-regulated protein
negative_strep	JKIP36-02	[13]		P11940	8	22	3.99	8.30E-07	70671.5	HOMO SAPIENS	PABP1_HUMAN Polyadenylate-binding protein 1
negative_strep	JKIP36-02	[13-1]	1	Q13310	5	13.5	3.99	8.30E-07	70783.5	HOMO SAPIENS	PABP4_HUMAN Polyadenylate-binding protein 4
negative_strep	JKIP36-02	[14]		P13647	6	13.7	4.44	3.70E-08	62378.9	HOMO SAPIENS	K2C5_HUMAN Keratin, type II cytoskeletal 5
negative_strep	JKIP36-02	[3-2, 14-1]	2	P04259	3	5.5	3	1.20E-04	60067.4	HOMO SAPIENS	K2C6B_HUMAN Keratin, type II cytoskeletal 6B
negative_strep	JKIP36-02	[14-2]	1	P02538	2	3.7	2.9	2.10E-04	60045.4	HOMO SAPIENS	K2C6A_HUMAN Keratin, type II cytoskeletal 6A
negative_strep	JKIP36-02	[14-3]	1	P48668	2	3.7	2.9	2.10E-04	60025.4	HOMO SAPIENS	K2C6C_HUMAN Keratin, type II cytoskeletal 6C
negative_strep	JKIP36-02	[14-4]	1	Q5XKE5	2	6	2.9	2.10E-04	57836.1	HOMO SAPIENS	K2C79_HUMAN Keratin, type II cytoskeletal 79
negative_strep	JKIP36-02	[15]		Q00839	5	12	4.96	1.20E-07	90585.2	HOMO SAPIENS	HNRPU_HUMAN Heterogeneous nuclear ribonucleoprotein U
negative_strep	JKIP36-02	[16]		P62241	5	28.8	4.94	5.80E-08	24205.4	HOMO SAPIENS	RS8_HUMAN 40S ribosomal protein S8
negative_strep	JKIP36-02	[17]		P36578	6	19.7	3.83	1.80E-06	47697.7	HOMO SAPIENS	RL4_HUMAN 60S ribosomal protein L4
negative_strep	JKIP36-02	[18]		P38646	8	17.7	3.17	9.30E-07	73681.1	HOMO SAPIENS	GRP75_HUMAN Stress-70 protein, mitochondrial
negative_strep	JKIP36-02	[19]		P62424	5	25.9	3.58	1.60E-06	29995.9	HOMO SAPIENS	RL7A_HUMAN 60S ribosomal protein L7a
negative_strep	JKIP36-02	[20]		P39023	5	18.9	3.37	2.30E-06	46109.3	HOMO SAPIENS	RL3_HUMAN 60S ribosomal protein L3
negative_strep	JKIP36-02	[21]		Q96RQ3	6	21.8	2.99	7.10E-06	80473.8	HOMO SAPIENS	MCCA_HUMAN Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial
negative_strep	JKIP36-02	[22]		P22061	4	28.2	3.94	3.10E-06	24636.6	HOMO SAPIENS	PIMT_HUMAN Protein-L-isoaspartate(D-aspartate) O-methyltransferase
negative_strep	JKIP36-02	[23]		P10412	3	13.7	4.78	5.30E-09	21865.4	HOMO SAPIENS	H14_HUMAN Histone H1.4
negative_strep	JKIP36-02	[23-1]	1	P16403	3	14.1	4.78	5.30E-09	21364.9	HOMO SAPIENS	H12_HUMAN Histone H1.2
negative_strep	JKIP36-02	[24]		P22626	3	16.7	3.99	2.60E-06	37430	HOMO SAPIENS	ROA2_HUMAN Heterogeneous nuclear ribonucleoproteins A2/B1
negative_strep	JKIP36-02	[25]		Q3MHD2	3	28.2	3.73	6.40E-07	21700.9	HOMO SAPIENS	LSM12_HUMAN Protein LSM12 homolog
negative_strep	JKIP36-02	[26]		P05387	3	55.7	4.37	5.10E-08	11665	HOMO SAPIENS	RLA2_HUMAN 60S acidic ribosomal protein P2
negative_strep	JKIP36-02	[27]		P49756	5	10.4	2.58	4.10E-05	100186.3	HOMO SAPIENS	RBM25_HUMAN RNA-binding protein 25
negative_strep	JKIP36-02	[28]		Q07020	2	13.8	4.79	1.20E-07	21634.7	HOMO SAPIENS	RL18_HUMAN 60S ribosomal protein L18
negative_strep	JKIP36-02	[29]		P62753	3	14.9	3.47	2.60E-05	28680.9	HOMO SAPIENS	RS6_HUMAN 40S ribosomal protein S6
negative_strep	JKIP36-02	[30]		O60814	3	27.8	4.09	6.20E-08	13890.3	HOMO SAPIENS	H2B1K_HUMAN Histone H2B type 1-K
negative_strep	JKIP36-02	[31]		P67809	3	30.6	3.01	5.40E-06	35924.5	HOMO SAPIENS	YBOX1_HUMAN Nuclease-sensitive element-binding protein 1
negative_strep	JKIP36-02	[31-1]	1	P16989	2	18.5	3.53	5.70E-06	40090.2	HOMO SAPIENS	DBPA_HUMAN DNA-binding protein A
negative_strep	JKIP36-02	[32]		P09651	3	13.2	2.92	2.90E-05	38746.9	HOMO SAPIENS	ROA1_HUMAN Heterogeneous nuclear ribonucleoprotein A1
negative_strep	JKIP36-02	[33]		P04908	2	21.5	5.12	2.10E-08	14135.6	HOMO SAPIENS	H2A1B_HUMAN Histone H2A type 1-B/E
negative_strep	JKIP36-02	[34]		Q02878	2	11.1	4.57	1.30E-06	32728.2	HOMO SAPIENS	RL6_HUMAN 60S ribosomal protein L6
negative_strep	JKIP36-02	[35]		P62263	2	22.5	3.59	2.60E-06	16272.9	HOMO SAPIENS	RS14_HUMAN 40S ribosomal protein S14
negative_strep	JKIP36-02	[36]		P62913	2	15.2	3.88	8.90E-07	20252.6	HOMO SAPIENS	RL11_HUMAN 60S ribosomal protein L11
negative_strep	JKIP36-02	[37]		P06748	3	19.7	2.9	4.20E-06	32575.3	HOMO SAPIENS	NPM_HUMAN Nucleophosmin
negative_strep	JKIP36-02	[38]		P26373	2	11.4	3.41	6.80E-06	24261.7	HOMO SAPIENS	RL13_HUMAN 60S ribosomal protein L13
negative_strep	JKIP36-02	[39]		P68104	2	11.3	3.67	8.50E-07	50141.3	HOMO SAPIENS	EF1A1_HUMAN Elongation factor 1-alpha 1
negative_strep	JKIP36-02	[40]		P62917	2	12.1	3.23	8.40E-06	28024.9	HOMO SAPIENS	RL8_HUMAN 60S ribosomal protein L8
negative_strep	JKIP36-02	[41]		Q9UN86	3	7.9	2.41	2.20E-05	54121.6	HOMO SAPIENS	G3BP2_HUMAN Ras GTPase-activating protein-binding protein 2
negative_strep	JKIP36-02	[42]		P13646	2	4.1	3.53	8.00E-06	49588.6	HOMO SAPIENS	K1C13_HUMAN Keratin, type I cytoskeletal 13
negative_strep	JKIP36-02	[2-6, 42-1]	2	P08727	3	5.8	2.05	0.0018	44106.3	HOMO SAPIENS	K1C19_HUMAN Keratin, type I cytoskeletal 19
negative_strep	JKIP36-02	[42-2]	1	Q7Z3Y7	2	3.4	2.15	2.90E-04	50567.8	HOMO SAPIENS	K1C28_HUMAN Keratin, type I cytoskeletal 28
negative_strep	JKIP36-02	[43]		O00161	2	18.5	2.96	2.50E-05	23354.3	HOMO SAPIENS	SNP23_HUMAN Synaptosomal-associated protein 23
negative_strep	JKIP36-02	[44]		P68363	4	17.3	1.84	2.00E-04	50152.1	HOMO SAPIENS	TBA1B_HUMAN Tubulin alpha-1B chain
negative_strep	JKIP36-02	[45]		P27635	2	13.6	3.43	5.80E-06	24604.1	HOMO SAPIENS	RL10_HUMAN 60S ribosomal protein L10
negative_strep	JKIP36-02	[46]		Q9Y3I0	3	14.1	2.56	7.20E-06	55210.8	HOMO SAPIENS	RTCB_HUMAN tRNA-splicing ligase RtcB homolog
negative_strep	JKIP36-02	[47]		P47914	1	9.4	5.25	5.20E-09	17752.2	HOMO SAPIENS	RL29_HUMAN 60S ribosomal protein L29
negative_strep	JKIP36-02	[48]		P61313	4	22.5	1.58	0.0013	24146.3	HOMO SAPIENS	RL15_HUMAN 60S ribosomal protein L15
negative_strep	JKIP36-02	[49]		C9JLW8	3	46.4	1.84	2.50E-04	10920.3	HOMO SAPIENS	F195B_HUMAN Protein FAM195B
negative_strep	JKIP36-02	[50]		P50914	1	5.6	4.4	1.80E-07	23432.1	HOMO SAPIENS	RL14_HUMAN 60S ribosomal protein L14
negative_strep	JKIP36-02	[51]		O75400	3	4.1	1.76	5.00E-04	108805.9	HOMO SAPIENS	PR40A_HUMAN Pre-mRNA-processing factor 40 homolog A
negative_strep	JKIP36-02	[52]		P52272	4	8.8	1.37	8.20E-04	77516.4	HOMO SAPIENS	HNRPM_HUMAN Heterogeneous nuclear ribonucleoprotein M
negative_strep	JKIP36-02	[53]		P07437	4	13.5	1.32	0.0018	49671.3	HOMO SAPIENS	TBB5_HUMAN Tubulin beta chain
negative_strep	JKIP36-02	[54]		P83731	1	8.3	4.34	5.40E-07	17779.1	HOMO SAPIENS	RL24_HUMAN 60S ribosomal protein L24
negative_strep	JKIP36-02	[55]		Q86YZ3	4	1.8	1.37	8.90E-04	282391.8	HOMO SAPIENS	HORN_HUMAN Hornerin
negative_strep	JKIP36-02	[56]		P81605	2	22.7	2.09	2.90E-04	11284	HOMO SAPIENS	DCD_HUMAN Dermcidin
negative_strep	JKIP36-02	[57]		P62829	2	27.1	1.98	3.10E-04	14865.6	HOMO SAPIENS	RL23_HUMAN 60S ribosomal protein L23
negative_strep	JKIP36-02	[58]		P14866	1	5.9	3.72	4.30E-05	64133.3	HOMO SAPIENS	HNRPL_HUMAN Heterogeneous nuclear ribonucleoprotein L
negative_strep	JKIP36-02	[59]		P62847	1	11.3	3.55	9.80E-08	15423.3	HOMO SAPIENS	RS24_HUMAN 40S ribosomal protein S24
negative_strep	JKIP36-02	[60]		P62266	2	19.6	2.15	1.60E-04	15807.7	HOMO SAPIENS	RS23_HUMAN 40S ribosomal protein S23
negative_strep	JKIP36-02	[61]		P62750	1	8.3	3.45	1.30E-06	17695.2	HOMO SAPIENS	RL23A_HUMAN 60S ribosomal protein L23a
negative_strep	JKIP36-02	[62]		P62701	3	14.8	1.22	0.0091	29598	HOMO SAPIENS	RS4X_HUMAN 40S ribosomal protein S4, X isoform
negative_strep	JKIP36-02	[63]		P30050	2	17	1.71	3.40E-04	17818.7	HOMO SAPIENS	RL12_HUMAN 60S ribosomal protein L12
negative_strep	JKIP36-02	[64]		P05388	2	10.1	2.16	2.70E-05	34273.8	HOMO SAPIENS	RLA0_HUMAN 60S acidic ribosomal protein P0
negative_strep	JKIP36-02	[65]		P05386	1	37.7	3.04	5.80E-06	11514	HOMO SAPIENS	RLA1_HUMAN 60S acidic ribosomal protein P1
negative_strep	JKIP36-02	[66]		O60506	2	6.3	1.54	0.0054	69603.2	HOMO SAPIENS	HNRPQ_HUMAN Heterogeneous nuclear ribonucleoprotein Q
negative_strep	JKIP36-02	[67]		P18124	1	4.4	2.93	1.50E-04	29226	HOMO SAPIENS	RL7_HUMAN 60S ribosomal protein L7
negative_strep	JKIP36-02	[68]		Q13435	1	3.2	2.88	1.50E-05	100228.4	HOMO SAPIENS	SF3B2_HUMAN Splicing factor 3B subunit 2
negative_strep	JKIP36-02	[69]		P15924	2	1.8	1.75	2.50E-04	331776.7	HOMO SAPIENS	DESP_HUMAN Desmoplakin
negative_strep	JKIP36-02	[70]		Q9NZT1	1	10.3	2.72	1.80E-05	15892.6	HOMO SAPIENS	CALL5_HUMAN Calmodulin-like protein 5
negative_strep	JKIP36-02	[71]		P62805	2	19.4	1.6	6.00E-04	11367.4	HOMO SAPIENS	H4_HUMAN Histone H4
negative_strep	JKIP36-02	[72]		P62899	2	25.6	1.31	0.0085	14463	HOMO SAPIENS	RL31_HUMAN 60S ribosomal protein L31
negative_strep	JKIP36-02	[73]		Q02413	1	3.1	2.38	6.10E-04	113748.6	HOMO SAPIENS	DSG1_HUMAN Desmoglein-1
negative_strep	JKIP36-02	[74]		P04637	1	4.8	2.22	3.50E-04	43653.6	HOMO SAPIENS	P53_HUMAN Cellular tumor antigen p53
negative_strep	JKIP36-02	[75]		P46776	1	7.4	2.2	3.50E-05	16561.5	HOMO SAPIENS	RL27A_HUMAN 60S ribosomal protein L27a
negative_strep	JKIP36-02	[76]		P61247	2	8.3	1.26	0.0018	29945.2	HOMO SAPIENS	RS3A_HUMAN 40S ribosomal protein S3a
negative_strep	JKIP36-02	[77]		Q86Y46	2	3.9	1.21	0.0051	58923.8	HOMO SAPIENS	K2C73_HUMAN Keratin, type II cytoskeletal 73
negative_strep	JKIP36-02	[78]		Q7Z3Y8	1	2	2.15	2.90E-04	49822.8	HOMO SAPIENS	K1C27_HUMAN Keratin, type I cytoskeletal 27
negative_strep	JKIP36-02	[79]		P0CG47	1	7	2.11	8.60E-05	25761.8	HOMO SAPIENS	UBB_HUMAN Polyubiquitin-B
negative_strep	JKIP36-02	[80]		P62269	1	5.9	1.97	3.70E-04	17718.8	HOMO SAPIENS	RS18_HUMAN 40S ribosomal protein S18
negative_strep	JKIP36-02	[81]		Q01546	1	1.4	1.97	6.70E-04	65841.3	HOMO SAPIENS	K22O_HUMAN Keratin, type II cytoskeletal 2 oral
negative_strep	JKIP36-02	[82]		P61353	1	6.6	1.8	6.20E-05	15797.9	HOMO SAPIENS	RL27_HUMAN 60S ribosomal protein L27
negative_strep	JKIP36-02	[83]		P42766	1	10.6	1.8	7.60E-04	14551.6	HOMO SAPIENS	RL35_HUMAN 60S ribosomal protein L35
negative_strep	JKIP36-02	[84]		P62854	1	13	1.7	0.006	13015.5	HOMO SAPIENS	RS26_HUMAN 40S ribosomal protein S26
negative_strep	JKIP36-02	[85]		P62906	2	13.4	0.94	0.0062	24831.5	HOMO SAPIENS	RL10A_HUMAN 60S ribosomal protein L10a
negative_strep	JKIP36-02	[86]		P61978	1	7.3	1.45	4.20E-04	50976.7	HOMO SAPIENS	HNRPK_HUMAN Heterogeneous nuclear ribonucleoprotein K
negative_strep	JKIP36-02	[87]		P40429	2	9.4	0.86	0.0012	23577.4	HOMO SAPIENS	RL13A_HUMAN 60S ribosomal protein L13a
negative_strep	JKIP36-02	[88]		P23396	1	5.8	1.37	6.20E-05	26688.6	HOMO SAPIENS	RS3_HUMAN 40S ribosomal protein S3
negative_strep	JKIP36-02	[89]		Q8NCA5	1	9.1	1.18	0.0088	55401.2	HOMO SAPIENS	FA98A_HUMAN Protein FAM98A
negative_strep	JKIP36-02	[90]		P62081	1	6.2	1.11	3.40E-04	22127	HOMO SAPIENS	RS7_HUMAN 40S ribosomal protein S7
negative_strep	JKIP36-02	[91]		Q86V81	1	5.4	1.08	5.90E-04	26888.1	HOMO SAPIENS	THOC4_HUMAN THO complex subunit 4
negative_strep	JKIP36-02	[92]		Q12905	1	5.9	1.06	0.0054	43062.5	HOMO SAPIENS	ILF2_HUMAN Interleukin enhancer-binding factor 2
negative_strep	JKIP36-02	[93]		Q9NVC3	1	2.6	1	0.0012	49966.2	HOMO SAPIENS	S38A7_HUMAN Putative sodium-coupled neutral amino acid transporter 7
negative_strep	JKIP36-02	[94]		P46778	1	9.4	0.87	0.0029	18565	HOMO SAPIENS	RL21_HUMAN 60S ribosomal protein L21
negative_strep	JKIP36-02	[95]		P62841	1	13.1	0.81	0.0048	17040.3	HOMO SAPIENS	RS15_HUMAN 40S ribosomal protein S15
negative_strep	JKIP36-02	[96]		P08708	1	16.3	0.8	0.0081	15550.3	HOMO SAPIENS	RS17_HUMAN 40S ribosomal protein S17
negative_strep	JKIP36-02	[97]		Q12874	2	6.6	0.41	0.0067	58849.4	HOMO SAPIENS	SF3A3_HUMAN Splicing factor 3A subunit 3
negative_strep	JKIP36-02	[98]		P35573	1	0.9	0.78	0.0069	174765.3	HOMO SAPIENS	GDE_HUMAN Glycogen debranching enzyme
negative_strep	JKIP36-02	[99]		O75533	1	1.4	0.78	0.005	145831.6	HOMO SAPIENS	SF3B1_HUMAN Splicing factor 3B subunit 1
negative_strep	JKIP36-02	[100]		P84090	1	11.5	0.69	9.30E-04	12259.1	HOMO SAPIENS	ERH_HUMAN Enhancer of rudimentary homolog
negative_strep	JKIP36-02	[101]		Q9NSY1	1	3.1	0.69	0.0048	129172.6	HOMO SAPIENS	BMP2K_HUMAN BMP-2-inducible protein kinase
negative_strep	JKIP36-02	[102]		Q5T4F4	1	7.5	0.66	0.0026	45843.9	HOMO SAPIENS	ZFY27_HUMAN Protrudin
negative_strep	JKIP36-02	[103]		P40763	1	2.2	0.4	0.0045	88068.6	HOMO SAPIENS	STAT3_HUMAN Signal transducer and activator of transcription 3
negative_strep	JKIP36-02	[104]		P25705	1	2.9	0.31	0.0032	59751.1	HOMO SAPIENS	ATPA_HUMAN ATP synthase subunit alpha, mitochondrial
negative_strep	JKIP36-02	[105]		Q9Y6R7	1	0.3	0.16	0.0067	572022.7	HOMO SAPIENS	FCGBP_HUMAN IgGFc-binding protein
negative_strep	JKIP36-02	[106]		Q8IWB6	1	1.7	0.13	0.0057	167902.1	HOMO SAPIENS	TEX14_HUMAN Testis-expressed protein 14
negative_strep	JKIP36-02	[107]		P62318	1	7.9	0.11	0.0059	13916.4	HOMO SAPIENS	SMD3_HUMAN Small nuclear ribonucleoprotein Sm D3
negative_strep	JKIP36-02	[108]		P08865	1	5.8	0.09	0.0094	32854.4	HOMO SAPIENS	RSSA_HUMAN 40S ribosomal protein SA
negative_strep	JKIP36-02	[109]		decoy	1	1.3	0.02	0.0091	149291.4	HOMO SAPIENS	BCL9_HUMAN B-cell CLL/lymphoma 9 protein
negative_flag	hIP13-23	[100]		P38646	1	1.6	1.71	0.00054	73681.1	HOMO SAPIENS	GRP75_HUMAN Stress-70 protein, mitochondrial precursor
negative_flag	hIP13-23	[101]		Q16875	1	6.3	1.68	0.00048	59609.7	HOMO SAPIENS	F263_HUMAN 6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3
negative_flag	hIP13-23	[102]		Q14574	1	1.7	1.61	0.0024	99969.9	HOMO SAPIENS	DSC3_HUMAN Desmocollin-3 precursor
negative_flag	hIP13-23	[103]		P25398	1	6.8	1.51	0.0012	14526	HOMO SAPIENS	RS12_HUMAN 40S ribosomal protein S12
negative_flag	hIP13-23	[104]		Q9UH99	1	2.4	1.43	0.0088	80311.6	HOMO SAPIENS	UN84B_HUMAN Protein unc-84 homolog B
negative_flag	hIP13-23	[105]		P62316	1	8.5	1.4	0.00023	13527	HOMO SAPIENS	SMD2_HUMAN Small nuclear ribonucleoprotein Sm D2
negative_flag	hIP13-23	[106]		Q92734	1	7.2	1.38	0.0012	43434.3	HOMO SAPIENS	TFG_HUMAN Protein TFG
negative_flag	hIP13-23	[107]		Q9H3K6	1	18.6	1.36	0.0064	10116.6	HOMO SAPIENS	BOLA2_HUMAN BolA-like protein 2
negative_flag	hIP13-23	[108]		P62314	1	10.9	1.36	0.0056	13281.7	HOMO SAPIENS	SMD1_HUMAN Small nuclear ribonucleoprotein Sm D1
negative_flag	hIP13-23	[109]		P17987	1	2	1.32	0.0027	60344.1	HOMO SAPIENS	TCPA_HUMAN T-complex protein 1 subunit alpha
negative_flag	hIP13-23	[10]		Q15393	15	17.3	4.42	9.20E-08	135578.5	HOMO SAPIENS	SF3B3_HUMAN Splicing factor 3B subunit 3
negative_flag	hIP13-23	[110]		P62318	1	7.9	1.31	0.0069	13916.4	HOMO SAPIENS	SMD3_HUMAN Small nuclear ribonucleoprotein Sm D3
negative_flag	hIP13-23	[111]		P35527	1	2.4	1.3	0.0047	62129.9	HOMO SAPIENS	K1C9_HUMAN Keratin, type I cytoskeletal 9
negative_flag	hIP13-23	[112]		O00148	1	3.3	1.15	0.0011	49130	HOMO SAPIENS	DDX39_HUMAN ATP-dependent RNA helicase DDX39
negative_flag	hIP13-23	[113]		P30050	1	5.5	1.11	0.00096	17818.7	HOMO SAPIENS	RL12_HUMAN 60S ribosomal protein L12
negative_flag	hIP13-23	[114]		P60866	1	10.1	1.06	0.0053	13372.8	HOMO SAPIENS	RS20_HUMAN 40S ribosomal protein S20
negative_flag	hIP13-23	[115]		Q12905	1	5.6	1.04	0.0047	43062.5	HOMO SAPIENS	ILF2_HUMAN Interleukin enhancer-binding factor 2
negative_flag	hIP13-23	[116]		Q16531	1	2.6	1	0.0052	126969	HOMO SAPIENS	DDB1_HUMAN DNA damage-binding protein 1
negative_flag	hIP13-23	[117]		P22626	1	4.2	0.99	0.0016	37430	HOMO SAPIENS	ROA2_HUMAN Heterogeneous nuclear ribonucleoproteins A2/B1
negative_flag	hIP13-23	[118]		O43390	1	1.7	0.98	0.0013	70943.6	HOMO SAPIENS	HNRPR_HUMAN Heterogeneous nuclear ribonucleoprotein R
negative_flag	hIP13-23	[119]		Q09161	1	2.7	0.86	0.0068	91840.3	HOMO SAPIENS	NCBP1_HUMAN Nuclear cap-binding protein subunit 1
negative_flag	hIP13-23	[11]		Q01804	12	19.4	3.96	1.00E-05	124045.5	HOMO SAPIENS	OTUD4_HUMAN OTU domain-containing protein 4
negative_flag	hIP13-23	[120]		Q13242	1	10	0.86	0.0067	25542.4	HOMO SAPIENS	SFRS9_HUMAN Splicing factor, arginine/serine-rich 9
negative_flag	hIP13-23	[12-1]	3	P68371	9	32.4	4.21	2.10E-06	49831.5	HOMO SAPIENS	TBB2C_HUMAN Tubulin beta-2C chain
negative_flag	hIP13-23	[121]		P62906	1	7.4	0.81	0.0093	24831.5	HOMO SAPIENS	RL10A_HUMAN 60S ribosomal protein L10a
negative_flag	hIP13-23	[12-2]	2	P04350	7	27	4.21	2.10E-06	49586.2	HOMO SAPIENS	TBB4_HUMAN Tubulin beta-4 chain
negative_flag	hIP13-23	[12-3]	1	Q99867	3	13.1	4.21	2.10E-06	48435	HOMO SAPIENS	TBB4Q_HUMAN Tubulin beta-4q chain
negative_flag	hIP13-23	[12]		P07437	10	35.8	4.74	9.50E-08	49671.3	HOMO SAPIENS	TBB5_HUMAN Tubulin beta chain
negative_flag	hIP13-23	[13]		O75533	10	12.3	4.62	2.10E-07	145816.7	HOMO SAPIENS	SF3B1_HUMAN Splicing factor 3B subunit 1
negative_flag	hIP13-23	[14]		O43143	10	14.6	3.51	3.70E-05	90933.6	HOMO SAPIENS	DHX15_HUMAN Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15
negative_flag	hIP13-23	[15-1]	5	P11142	6	12.4	4.1	1.10E-06	70898.7	HOMO SAPIENS	HSP7C_HUMAN Heat shock cognate 71 kDa protein
negative_flag	hIP13-23	[15]		P08107	7	14	4.17	1.10E-06	70052.8	HOMO SAPIENS	HSP71_HUMAN Heat shock 70 kDa protein 1
negative_flag	hIP13-23	[16]		P54105	6	51.1	4.35	5.50E-06	26215.5	HOMO SAPIENS	ICLN_HUMAN Methylosome subunit pICln
negative_flag	hIP13-23	[17]		Q00839	6	10.7	5.17	5.80E-08	90514.1	HOMO SAPIENS	HNRPU_HUMAN Heterogeneous nuclear ribonucleoprotein U
negative_flag	hIP13-23	[18]		Q9Y6Y0	8	20.2	2.9	0.00018	71730.1	HOMO SAPIENS	NS1BP_HUMAN Influenza virus NS1A-binding protein
negative_flag	hIP13-23	[19]		Q9Y2W1	7	10.9	3.65	5.30E-06	108666.6	HOMO SAPIENS	TR150_HUMAN Thyroid hormone receptor-associated protein 3
negative_flag	hIP13-23	[1]		P52732	53	47.6	5.39	2.30E-08	119160	HOMO SAPIENS	KIF11_HUMAN Kinesin-like protein KIF11
negative_flag	hIP13-23	[20]		P52272	9	16.3	2.8	4.20E-05	77516.4	HOMO SAPIENS	HNRPM_HUMAN Heterogeneous nuclear ribonucleoprotein M
negative_flag	hIP13-23	[21-1]	1	Q9Y2H1	2	4.7	2.65	0.00035	54003.3	HOMO SAPIENS	ST38L_HUMAN Serine/threonine-protein kinase 38-like
negative_flag	hIP13-23	[2-1]	1	P02533	4	7.2	2.13	6.00E-04	51622	HOMO SAPIENS	K1C14_HUMAN Keratin, type I cytoskeletal 14
negative_flag	hIP13-23	[21]		Q15208	8	23.9	2.79	2.00E-04	54190.7	HOMO SAPIENS	STK38_HUMAN Serine/threonine-protein kinase 38
negative_flag	hIP13-23	[2-2]	1	P08779	4	7.2	2.13	6.00E-04	51268.3	HOMO SAPIENS	K1C16_HUMAN Keratin, type I cytoskeletal 16
