Entry	Entry name	Status	Protein names	Gene names	Organism	Length
C0NME1	C0NME1_AJECG	unreviewed	Serine/threonine-protein kinase Eg2	HCBG_04671	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	391
C0NMQ3	C0NMQ3_AJECG	unreviewed	Predicted protein	HCBG_04030	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	171
C0NMS0	C0NMS0_AJECG	unreviewed	Predicted protein	HCBG_04047	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	126
C0NN09	C0NN09_AJECG	unreviewed	Putative uncharacterized protein	HCBG_04136	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	352
C0NN33	C0NN33_AJECG	unreviewed	Ubiquitin C-terminal hydrolase	HCBG_04160	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	770
C0NN52	C0NN52_AJECG	unreviewed	Putative uncharacterized protein	HCBG_04179	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	465
C0NN56	C0NN56_AJECG	unreviewed	Glutamine synthetase (EC 6.3.1.2)	HCBG_04183	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	344
C0NNL9	C0NNL9_AJECG	unreviewed	Ubiquitin/metalloprotease fusion protein	HCBG_04749	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	344
C0NNX7	C0NNX7_AJECG	unreviewed	Putative uncharacterized protein	HCBG_04857	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	160
C0NPH2	C0NPH2_AJECG	unreviewed	Putative uncharacterized protein	HCBG_05052	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	331
C0NPH7	C0NPH7_AJECG	unreviewed	DDHD domain-containing protein	HCBG_05057	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	1021
C0NPI9	C0NPI9_AJECG	unreviewed	Putative uncharacterized protein	HCBG_05069	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	90
C0NPV6	C0NPV6_AJECG	unreviewed	Predicted protein	HCBG_05186	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	101
C0NPW3	C0NPW3_AJECG	unreviewed	Predicted protein	HCBG_05193	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	107
C0NQA8	C0NQA8_AJECG	unreviewed	Integral membrane protein	HCBG_05696	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	430
C0NQZ7	C0NQZ7_AJECG	unreviewed	Predicted protein	HCBG_05427	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	111
C0NR98	C0NR98_AJECG	unreviewed	Putative uncharacterized protein	HCBG_05528	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	177
C0NRU4	C0NRU4_AJECG	unreviewed	Putative uncharacterized protein	HCBG_05874	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	264
C0NS53	C0NS53_AJECG	unreviewed	Acetyltransferase	HCBG_05983	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	430
C0NSA1	C0NSA1_AJECG	unreviewed	Oxidoreductase	HCBG_06031	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	412
C0NSI2	C0NSI2_AJECG	unreviewed	Putative uncharacterized protein	HCBG_06112	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	298
C0NTR1	C0NTR1_AJECG	unreviewed	Putative uncharacterized protein	HCBG_06541	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	835
C0NU48	C0NU48_AJECG	unreviewed	Predicted protein	HCBG_06879	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	125
C0NUE9	C0NUE9_AJECG	unreviewed	Predicted protein	HCBG_06980	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	122
C0NUG8	C0NUG8_AJECG	unreviewed	Putative uncharacterized protein	HCBG_06999	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	483
C0NUR3	C0NUR3_AJECG	unreviewed	Predicted protein	HCBG_06677	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	112
C0NV80	C0NV80_AJECG	unreviewed	3'-5' exoribonuclease	HCBG_06844	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	2348
C0NV83	C0NV83_AJECG	unreviewed	Putative uncharacterized protein	HCBG_06847	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	252
C0NVF4	C0NVF4_AJECG	unreviewed	Predicted protein	HCBG_07134	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	113
C0NVI2	C0NVI2_AJECG	unreviewed	Putative uncharacterized protein	HCBG_07162	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	699
C0NW67	C0NW67_AJECG	unreviewed	Predicted protein	HCBG_07397	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	168
C0NWU9	C0NWU9_AJECG	unreviewed	Putative uncharacterized protein	HCBG_07629	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	230
C0NWW5	C0NWW5_AJECG	unreviewed	F1 ATPase assembly protein	HCBG_07645	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	347
C0NWZ6	C0NWZ6_AJECG	unreviewed	Carnitine/acyl carnitine carrier	HCBG_07988	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	327
C0NX43	C0NX43_AJECG	unreviewed	Predicted protein	HCBG_08035	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	156
C0NX49	C0NX49_AJECG	unreviewed	Predicted protein	HCBG_08041	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	261
C0NXK1	C0NXK1_AJECG	unreviewed	Diphthamide biosynthesis protein	HCBG_08193	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	596
C0NXW6	C0NXW6_AJECG	unreviewed	Predicted protein	HCBG_07760	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	127
C0NYY2	C0NYY2_AJECG	unreviewed	Fatty acid synthase beta subunit dehydratase	HCBG_08362	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	2082
C0NZZ4	C0NZZ4_AJECG	unreviewed	2-nitropropane dioxygenase	HCBG_08724	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	355
C0P0C4	C0P0C4_AJECG	unreviewed	1,4-alpha-glucan branching enzyme	HCBG_08843	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	701
C0P1B2	C0P1B2_AJECG	unreviewed	Predicted protein (Fragment)	HCBG_09192	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	113
C0NJ29	C0NJ29_AJECG	unreviewed	MAP kinase	HCBG_03159	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	523
C0NNY9	C0NNY9_AJECG	unreviewed	Putative uncharacterized protein	HCBG_04869	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	212
C0NB56	C0NB56_AJECG	unreviewed	Predicted protein	HCBG_00352	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	79
C0NBH6	C0NBH6_AJECG	unreviewed	Predicted protein	HCBG_00472	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	556
C0NBU4	C0NBU4_AJECG	unreviewed	Putative uncharacterized protein	HCBG_00590	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	209
C0NGM1	C0NGM1_AJECG	unreviewed	DNA mismatch repair protein msh-2	HCBG_02493	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	941
C0NHI2	C0NHI2_AJECG	unreviewed	Mitochondrial cytochrome c oxidase assembly factor	HCBG_02804	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	101
C0NI98	C0NI98_AJECG	unreviewed	Predicted protein	HCBG_03070	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	205
C0NIF7	C0NIF7_AJECG	unreviewed	Putative uncharacterized protein	HCBG_02214	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	405
C0NJ30	C0NJ30_AJECG	unreviewed	IFRD domain-containing protein	HCBG_03160	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	502
C0NQM4	C0NQM4_AJECG	unreviewed	Putative uncharacterized protein	HCBG_05304	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	221
C0NVJ4	C0NVJ4_AJECG	unreviewed	Predicted protein	HCBG_07174	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	138
C0NVS0	C0NVS0_AJECG	unreviewed	Predicted protein	HCBG_07250	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	188
C0NW03	C0NW03_AJECG	unreviewed	DNA damage response protein RcaA	HCBG_07333	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	683
C0NW53	C0NW53_AJECG	unreviewed	DNA ligase (EC 6.5.1.1)	HCBG_07383	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	844
C0NWF1	C0NWF1_AJECG	unreviewed	Predicted protein	HCBG_07481	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	218
C0NZ97	C0NZ97_AJECG	unreviewed	Meiotically up-regulated gene 185 protein	HCBG_08477	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	620
C0P1D0	C0P1D0_AJECG	unreviewed	Putative uncharacterized protein	HCBG_09210	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	1309
C0NB84	C0NB84_AJECG	unreviewed	NAD dependent epimerase/dehydratase	HCBG_00380	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	438
C0NBL3	C0NBL3_AJECG	unreviewed	Dual specificity phosphatase	HCBG_00509	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	684
C0NCD5	C0NCD5_AJECG	unreviewed	Putative uncharacterized protein	HCBG_00781	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	466
C0NCX8	C0NCX8_AJECG	unreviewed	Vesicular-fusion protein sec17	HCBG_00974	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	292
C0NCZ4	C0NCZ4_AJECG	unreviewed	Putative uncharacterized protein	HCBG_00990	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	464
C0NDK4	C0NDK4_AJECG	unreviewed	Predicted protein	HCBG_01947	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	143
C0NEQ0	C0NEQ0_AJECG	unreviewed	Predicted protein	HCBG_01366	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	187
C0NF30	C0NF30_AJECG	unreviewed	Putative uncharacterized protein	HCBG_01496	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	1579
C0NG82	C0NG82_AJECG	unreviewed	Putative uncharacterized protein	HCBG_01898	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	367
C0NHW6	C0NHW6_AJECG	unreviewed	Predicted protein	HCBG_02938	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	112
C0NJA0	C0NJA0_AJECG	unreviewed	Putative uncharacterized protein	HCBG_03231	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	143
C0NJP7	C0NJP7_AJECG	unreviewed	Putative uncharacterized protein	HCBG_03377	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	686
C0NJT8	C0NJT8_AJECG	unreviewed	Putative uncharacterized protein	HCBG_03418	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	476
C0NKA5	C0NKA5_AJECG	unreviewed	Putative uncharacterized protein	HCBG_03585	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	96
C0NKJ6	C0NKJ6_AJECG	unreviewed	Predicted protein	HCBG_03676	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	107
C0NL93	C0NL93_AJECG	unreviewed	Tetratricopeptide repeat domain-containing protein	HCBG_03923	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	931
C0NLU7	C0NLU7_AJECG	unreviewed	Pantothenate kinase	HCBG_04477	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	463
C0NLV6	C0NLV6_AJECG	unreviewed	Secreted protein	HCBG_04486	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	376
C0NMJ0	C0NMJ0_AJECG	unreviewed	F-box domain-containing protein	HCBG_03967	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	502
C0NMN1	C0NMN1_AJECG	unreviewed	Predicted protein	HCBG_04008	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	112
C0NNC8	C0NNC8_AJECG	unreviewed	Predicted protein	HCBG_04255	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	142
C0NQY0	C0NQY0_AJECG	unreviewed	Putative uncharacterized protein	HCBG_05410	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	113
C0NR72	C0NR72_AJECG	unreviewed	Dolichyl-phosphate beta-glucosyltransferase	HCBG_05502	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	419
C0NRG2	C0NRG2_AJECG	unreviewed	Cyclin	HCBG_05592	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	823
C0NRQ3	C0NRQ3_AJECG	unreviewed	Putative uncharacterized protein	HCBG_05833	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	436
C0NSA8	C0NSA8_AJECG	unreviewed	Putative uncharacterized protein	HCBG_06038	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	685
C0NSG6	C0NSG6_AJECG	unreviewed	Extracellular cell wall glucanase Crf1	HCBG_06096	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	296
C0NSL5	C0NSL5_AJECG	unreviewed	GATA transcription factor	HCBG_06145	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	300
C0NSP5	C0NSP5_AJECG	unreviewed	Predicted protein	HCBG_06175	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	130
C0NSQ1	C0NSQ1_AJECG	unreviewed	Putative uncharacterized protein	HCBG_06181	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	453
C0NSZ8	C0NSZ8_AJECG	unreviewed	Putative uncharacterized protein	HCBG_06278	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	446
C0NTD9	C0NTD9_AJECG	unreviewed	Fungal specific transcription factor domain-containing protein	HCBG_06419	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	802
C0NTG5	C0NTG5_AJECG	unreviewed	60S ribosomal protein	HCBG_06445	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	372
C0NTL6	C0NTL6_AJECG	unreviewed	Putative uncharacterized protein	HCBG_06496	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	1232
C0NU73	C0NU73_AJECG	unreviewed	Predicted protein	HCBG_06904	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	134
C0NWM9	C0NWM9_AJECG	unreviewed	DNA repair protein RAD16	HCBG_07559	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	848
C0NWZ2	C0NWZ2_AJECG	unreviewed	Predicted protein	HCBG_07984	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	126
C0NXI1	C0NXI1_AJECG	unreviewed	Putative uncharacterized protein	HCBG_08173	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	1102
C0NXL3	C0NXL3_AJECG	unreviewed	Predicted protein	HCBG_08205	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	174
C0NY76	C0NY76_AJECG	unreviewed	Predicted protein	HCBG_07870	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	172
C0NYE6	C0NYE6_AJECG	unreviewed	Putative uncharacterized protein	HCBG_07940	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	321
C0NYH1	C0NYH1_AJECG	unreviewed	Exosome-associated family protein	HCBG_07653	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	249
C0NYL0	C0NYL0_AJECG	unreviewed	40S ribosomal protein S8	HCBG_08240	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	170
C0NYX1	C0NYX1_AJECG	unreviewed	Inositol pyrophosphate synthase	HCBG_08351	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	1501
C0NZ02	C0NZ02_AJECG	unreviewed	Pyruvate dehydrogenase	HCBG_08382	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	377
C0NZ21	C0NZ21_AJECG	unreviewed	Predicted protein	HCBG_08401	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	173
C0NZD9	C0NZD9_AJECG	unreviewed	Phosphate transporter	HCBG_08519	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	707
C0NZH7	C0NZH7_AJECG	unreviewed	Predicted protein	HCBG_08557	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	111
C0NZU4	C0NZU4_AJECG	unreviewed	DUF1183 domain-containing protein	HCBG_08674	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	312
C0NZY3	C0NZY3_AJECG	unreviewed	Translation initiation factor eIF4G	HCBG_08713	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	1531
C0NZZ2	C0NZZ2_AJECG	unreviewed	U1 snRNP-associated protein Usp107	HCBG_08722	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	759
C0P142	C0P142_AJECG	unreviewed	RhoGAP domain-containing protein	HCBG_09122	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	1756
C0P1F3	C0P1F3_AJECG	unreviewed	Splicing factor U2AF 23 kDa subunit	HCBG_09233	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	147
C0NB17	C0NB17_AJECG	unreviewed	Predicted protein	HCBG_00313	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	362
C0NBD6	C0NBD6_AJECG	unreviewed	Predicted protein	HCBG_00432	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	152
C0NBD9	C0NBD9_AJECG	unreviewed	Predicted protein	HCBG_00435	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	166
C0NBK5	C0NBK5_AJECG	unreviewed	Putative uncharacterized protein	HCBG_00501	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	334
C0NCD2	C0NCD2_AJECG	unreviewed	Putative uncharacterized protein	HCBG_00778	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	554
C0NE92	C0NE92_AJECG	unreviewed	Rheb small monomeric GTPase RhbA	HCBG_02185	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	187
C0NEA7	C0NEA7_AJECG	unreviewed	BTB/POZ domain-containing protein	HCBG_01223	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	803
C0NEP1	C0NEP1_AJECG	unreviewed	Putative uncharacterized protein	HCBG_01357	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	328
