Entry	Entry name	Status	Protein names	Gene names	Organism	Length
Q5I672	Q5I672_HHV8	unreviewed	K1 glycoprotein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	202
G3KH11	G3KH11_HHV8	unreviewed	K1 glycoprotein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	112
D2JUM7	D2JUM7_HHV8	unreviewed	K1 glycoprotein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	259
E4Z9P9	E4Z9P9_HHV8	unreviewed	Glycoprotein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	71
A0MLR0	A0MLR0_HHV8	unreviewed	ORF26E (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	110
A0T235	A0T235_HHV8	unreviewed	ORF75E (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	284
A1YM87	A1YM87_HHV8	unreviewed	ORFK14.1 (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	36
A1YMQ0	A1YMQ0_HHV8	unreviewed	ORF75 (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	261
A4GLA8	A4GLA8_HHV8	unreviewed	K1 glycoprotein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	197
A4GLI7	A4GLI7_HHV8	unreviewed	K1 glycoprotein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	197
A7Y2N5	A7Y2N5_HHV8	unreviewed	K1 protein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	80
A9JPN5	A9JPN5_HHV8	unreviewed	Glycoprotein (Fragment)	K1/V1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	71
A9JPQ4	A9JPQ4_HHV8	unreviewed	Glycoprotein (Fragment)	K1/V1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	71
Q6IUR7	Q6IUR7_HHV8	unreviewed	K1 glycoprotein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	263
Q80PM6	Q80PM6_HHV8	unreviewed	Glycoprotein (Fragment)	K1/V1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	71
Q995A7	Q995A7_HHV8	unreviewed	K1 glycoprotein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	274
Q2PQ14	Q2PQ14_HHV8	unreviewed	K1 glycoprotein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	180
Q9WHB0	Q9WHB0_HHV8	unreviewed	K1 glycoprotein	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	284
G8F134	G8F134_HHV8	unreviewed	K1 glycoprotein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	205
H2BQJ3	H2BQJ3_HHV8	unreviewed	K1 protein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	228
E0YAV0	E0YAV0_HHV8	unreviewed	K1 protein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	56
A0T286	A0T286_HHV8	unreviewed	ORF75E (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	284
A0T2B6	A0T2B6_HHV8	unreviewed	ORF75E (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	284
A4GLC9	A4GLC9_HHV8	unreviewed	K1 glycoprotein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	197
A7Y2Q8	A7Y2Q8_HHV8	unreviewed	K1 protein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	76
A9JPQ7	A9JPQ7_HHV8	unreviewed	Glycoprotein (Fragment)	K1/V1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	71
K4EN14	K4EN14_HHV8	unreviewed	K1 protein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	267
G8F129	G8F129_HHV8	unreviewed	K1 glycoprotein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	205
D2JUN7	D2JUN7_HHV8	unreviewed	K1 glycoprotein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	264
E4Z9N7	E4Z9N7_HHV8	unreviewed	Glycoprotein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	71
O92609	O92609_HHV8	unreviewed	Putative uncharacterized protein		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	323
Q2PPZ3	Q2PPZ3_HHV8	unreviewed	K1 glycoprotein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	180
Q2PQ07	Q2PQ07_HHV8	unreviewed	K1 glycoprotein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	180
Q5XVY8	Q5XVY8_HHV8	unreviewed	K1 glycoprotein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	73
Q6U6E4	Q6U6E4_HHV8	unreviewed	K1 protein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	62
Q5XVZ7	Q5XVZ7_HHV8	unreviewed	K1 glycoprotein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	71
A1YMD5	A1YMD5_HHV8	unreviewed	ORFK14.1 (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	36
A1YML8	A1YML8_HHV8	unreviewed	ORF75 (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	261
A1YMT8	A1YMT8_HHV8	unreviewed	ORF75 (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	261
Q0GZT1	Q0GZT1_HHV8	unreviewed	K1 glycoprotein	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	276
C3VA88	C3VA88_HHV8	unreviewed	K1 protein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	121
Q9WNS9	Q9WNS9_HHV8	unreviewed	K1 glycoprotein (Fragment)	K1-II	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	271
Q58GD1	Q58GD1_HHV8	unreviewed	K1 glycoprotein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	198
Q7T9F2	Q7T9F2_HHV8	unreviewed	Glycoprotein (Fragment)	K1/V1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	71
Q80PC4	Q80PC4_HHV8	unreviewed	Glycoprotein (Fragment)	K1/V1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	71
A1YMA7	A1YMA7_HHV8	unreviewed	ORFK14.1 (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	36
A1YMD1	A1YMD1_HHV8	unreviewed	ORFK14.1 (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	36
A1YMD4	A1YMD4_HHV8	unreviewed	ORF75 (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	260
A1YMG0	A1YMG0_HHV8	unreviewed	ORF75 (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	261
A1YMK6	A1YMK6_HHV8	unreviewed	ORF75 (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	261
Q0GZV5	Q0GZV5_HHV8	unreviewed	K1 glycoprotein	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	284
F1CLK4	F1CLK4_HHV8	unreviewed	K1 protein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	113
A9JPN2	A9JPN2_HHV8	unreviewed	Glycoprotein (Fragment)	K1/V1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	71
C7BGJ6	C7BGJ6_HHV8	unreviewed	K1 glycoprotein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	205
Q7T9F3	Q7T9F3_HHV8	unreviewed	Glycoprotein (Fragment)	K1/V1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	71
Q58GB5	Q58GB5_HHV8	unreviewed	K1 glycoprotein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	201
Q6U6F7	Q6U6F7_HHV8	unreviewed	K1 protein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	79
Q6VST6	Q6VST6_HHV8	unreviewed	K1 protein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	281
A0T213	A0T213_HHV8	unreviewed	ORF75E (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	284
A0T262	A0T262_HHV8	unreviewed	ORF75E (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	284
A0MLH6	A0MLH6_HHV8	unreviewed	ORF26E (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	110
A0MLQ1	A0MLQ1_HHV8	unreviewed	ORF26E (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	218
A0T215	A0T215_HHV8	unreviewed	ORF75E (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	284
A1YMA3	A1YMA3_HHV8	unreviewed	ORFK14.1 (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	36
A1YMD6	A1YMD6_HHV8	unreviewed	ORF75 (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	260
A1YMF1	A1YMF1_HHV8	unreviewed	ORFK14.1 (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	36
A1YMT5	A1YMT5_HHV8	unreviewed	ORFK14.1 (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	36
A2TJE2	A2TJE2_HHV8	unreviewed	K1 protein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	121
A7Y2I8	A7Y2I8_HHV8	unreviewed	K1 protein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	77
A7Y2K7	A7Y2K7_HHV8	unreviewed	K1 protein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	79
A7Y2P1	A7Y2P1_HHV8	unreviewed	K1 protein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	77
B3F341	B3F341_HHV8	unreviewed	K1 protein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	228
B3F347	B3F347_HHV8	unreviewed	K1 protein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	228
C3VA96	C3VA96_HHV8	unreviewed	K1 protein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	121
E4Z9N8	E4Z9N8_HHV8	unreviewed	Glycoprotein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	71
K4EN33	K4EN33_HHV8	unreviewed	K1 protein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	277
I1VXP8	I1VXP8_HHV8	unreviewed	K1 glycoprotein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	208
Q6U6E2	Q6U6E2_HHV8	unreviewed	K1 protein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	79
Q80PC3	Q80PC3_HHV8	unreviewed	Glycoprotein (Fragment)	K1/V1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	71
Q9IC18	Q9IC18_HHV8	unreviewed	K1 glycoprotein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	71
Q9WIL4	Q9WIL4_HHV8	unreviewed	Tegument protein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	183
I1VXS1	I1VXS1_HHV8	unreviewed	K1 glycoprotein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	208
G3KH21	G3KH21_HHV8	unreviewed	K1 glycoprotein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	112
Q2PQ31	Q2PQ31_HHV8	unreviewed	K1 glycoprotein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	180
Q58GD6	Q58GD6_HHV8	unreviewed	K1 glycoprotein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	203
Q5XUR9	Q5XUR9_HHV8	unreviewed	K1 glycoprotein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	71
Q9DSC5	Q9DSC5_HHV8	unreviewed	K1 protein	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	289
Q9DSD1	Q9DSD1_HHV8	unreviewed	K1 protein	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	284
Q9WH94	Q9WH94_HHV8	unreviewed	K1 glycoprotein	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	279
A0MLI1	A0MLI1_HHV8	unreviewed	ORF26E (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	110
A1YMT0	A1YMT0_HHV8	unreviewed	ORF75 (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	261
A3FFZ1	A3FFZ1_HHV8	unreviewed	K1 protein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	108
Q5I644	Q5I644_HHV8	unreviewed	K1 glycoprotein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	207
Q80PM4	Q80PM4_HHV8	unreviewed	Glycoprotein (Fragment)	K1/V1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	71
Q9WHC4	Q9WHC4_HHV8	unreviewed	K1 glycoprotein	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	284
Q58GC7	Q58GC7_HHV8	unreviewed	K1 glycoprotein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	203
G3KH04	G3KH04_HHV8	unreviewed	K1 glycoprotein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	112
H2BQI3	H2BQI3_HHV8	unreviewed	K1 protein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	221
I1VXR3	I1VXR3_HHV8	unreviewed	K1 glycoprotein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	207
C3VA95	C3VA95_HHV8	unreviewed	K1 protein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	121
C7BGK3	C7BGK3_HHV8	unreviewed	K1 glycoprotein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	205
C9EII7	C9EII7_HHV8	unreviewed	K1 glycoprotein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	40
Q80PH5	Q80PH5_HHV8	unreviewed	Glycoprotein (Fragment)	K1/V1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	71
A0MLK1	A0MLK1_HHV8	unreviewed	ORF26E (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	218
A1YM73	A1YM73_HHV8	unreviewed	ORFK14.1 (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	36
A1YMN3	A1YMN3_HHV8	unreviewed	ORFK14.1 (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	36
A4GLG0	A4GLG0_HHV8	unreviewed	K1 glycoprotein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	197
A6PZ36	A6PZ36_HHV8	unreviewed	K1/V1 glycoprotein (Fragment)	K1/V1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	71
B3F321	B3F321_HHV8	unreviewed	K1 protein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	228
B3F326	B3F326_HHV8	unreviewed	K1 protein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	228
Q6IUS6	Q6IUS6_HHV8	unreviewed	K1 glycoprotein		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	289
Q6U6E8	Q6U6E8_HHV8	unreviewed	K1 protein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	92
Q7T9H3	Q7T9H3_HHV8	unreviewed	Glycoprotein (Fragment)	K1/V1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	71
Q80PG8	Q80PG8_HHV8	unreviewed	Glycoprotein (Fragment)	K1/V1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	71
Q9IC32	Q9IC32_HHV8	unreviewed	K1 glycoprotein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	271
Q2PQ02	Q2PQ02_HHV8	unreviewed	K1 glycoprotein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	180
Q80PH7	Q80PH7_HHV8	unreviewed	Glycoprotein (Fragment)	K1/V1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	71
Q0GZV0	Q0GZV0_HHV8	unreviewed	K1 glycoprotein	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	284
Q2PPZ1	Q2PPZ1_HHV8	unreviewed	K1 glycoprotein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	180
Q5S2D0	Q5S2D0_HHV8	unreviewed	K1 glycoprotein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	92
Q80PI6	Q80PI6_HHV8	unreviewed	Glycoprotein (Fragment)	K1/V1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	71
Q80PJ1	Q80PJ1_HHV8	unreviewed	Glycoprotein (Fragment)	K1/V1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	71
Q9DSE0	Q9DSE0_HHV8	unreviewed	K1 protein	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	284
A0MLJ3	A0MLJ3_HHV8	unreviewed	ORF26E (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	218
A0T288	A0T288_HHV8	unreviewed	ORF75E (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	284
A7Y2Q2	A7Y2Q2_HHV8	unreviewed	K1 protein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	77
A7Y2Q4	A7Y2Q4_HHV8	unreviewed	K1 protein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	79
J9QSF0	J9QSF0_HHV8	unreviewed	LANA (Fragment)	ORF73	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	337
K4EN12	K4EN12_HHV8	unreviewed	K1 protein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	284
I1VXP9	I1VXP9_HHV8	unreviewed	K1 glycoprotein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	208
D1G4U1	D1G4U1_HHV8	unreviewed	K1 glycoprotein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	142
J9QJB3	J9QJB3_HHV8	unreviewed	V-IRF-2 protein	vIRF-2	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	680
G3KH30	G3KH30_HHV8	unreviewed	K1 glycoprotein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	251
A0T211	A0T211_HHV8	unreviewed	ORF75E (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	284
A0T254	A0T254_HHV8	unreviewed	ORF75E (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	284
A1YMI2	A1YMI2_HHV8	unreviewed	ORF75 (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	261
A3F6N5	A3F6N5_HHV8	unreviewed	K1 protein (Fragment)	VR1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	107
Q80PN4	Q80PN4_HHV8	unreviewed	Glycoprotein (Fragment)	K1/V1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	71
Q5XKS4	Q5XKS4_HHV8	unreviewed	K1 glycoprotein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	92
Q5XVZ4	Q5XVZ4_HHV8	unreviewed	K1 glycoprotein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	71
Q7T9E3	Q7T9E3_HHV8	unreviewed	Glycoprotein (Fragment)	K1/V1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	71
I1VXR8	I1VXR8_HHV8	unreviewed	K1 glycoprotein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	208
A1YMA5	A1YMA5_HHV8	unreviewed	ORFK14.1 (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	36
A1YMB8	A1YMB8_HHV8	unreviewed	ORF75 (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	260
A4GLJ2	A4GLJ2_HHV8	unreviewed	K1 glycoprotein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	197
A7Y2N3	A7Y2N3_HHV8	unreviewed	K1 protein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	79
A9JPS1	A9JPS1_HHV8	unreviewed	Glycoprotein (Fragment)	K1/V1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	71
Q2PQ10	Q2PQ10_HHV8	unreviewed	K1 glycoprotein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	180
Q9IBZ1	Q9IBZ1_HHV8	unreviewed	K1 glycoprotein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	71
A1YMC2	A1YMC2_HHV8	unreviewed	ORF75 (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	260
A4GLH7	A4GLH7_HHV8	unreviewed	K1 glycoprotein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	196
Q0GZT5	Q0GZT5_HHV8	unreviewed	K1 glycoprotein	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	284
A6PZ33	A6PZ33_HHV8	unreviewed	K1/V1 glycoprotein (Fragment)	K1/V1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	71
A6PZ40	A6PZ40_HHV8	unreviewed	Glycoprotein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	261
A7Y2M5	A7Y2M5_HHV8	unreviewed	K1 protein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	77
A9JPN9	A9JPN9_HHV8	unreviewed	Glycoprotein (Fragment)	K1/V1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	71
G3KH01	G3KH01_HHV8	unreviewed	K1 glycoprotein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	112
E0YAW5	E0YAW5_HHV8	unreviewed	K1 protein (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	56
E4Z9N0	E4Z9N0_HHV8	unreviewed	Glycoprotein (Fragment)	K1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	71
Q7T9G5	Q7T9G5_HHV8	unreviewed	Glycoprotein (Fragment)	K1/V1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	71
Q80PE6	Q80PE6_HHV8	unreviewed	Glycoprotein (Fragment)	K1/V1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	71
Q80PI5	Q80PI5_HHV8	unreviewed	Glycoprotein (Fragment)	K1/V1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	71
Q7T9H7	Q7T9H7_HHV8	unreviewed	Glycoprotein (Fragment)	K1/V1	Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	71
A0T248	A0T248_HHV8	unreviewed	ORF75E (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	284
A1YMK0	A1YMK0_HHV8	unreviewed	ORF75 (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	261
A1YMK9	A1YMK9_HHV8	unreviewed	ORFK14.1 (Fragment)		Human herpesvirus 8 (HHV-8) (Kaposi's sarcoma-associated herpesvirus)	36
